Laredo,,,,,,217707,64724,89550,222250,225150,229141,232459,231560,249090,279046,289415,299573,306354,320967,320967
Las Cruces,147000,125238,126349,136499,127370,132646,132646,132646,132646,132646,132646,132646,132646,132646,132646,132646,132646,132646,234550,234550
Las Vegas,,325906,377000,390000,391500,406000,464164,494353,515953,527953,539953,607000,700000,740000,716000,574000,643900,551397,574000,584164
Lexington,40215,40991,41977,41977,44919,42345,47583,46183,45153,45815,48070,45773,46878,46847,46798,44828,42056,45514,41914,46025
Lincoln,79721,84918,87198,88056,89107,89225,89331,89412,89431,89236,93988,93989,93989,95262,95445,95584,96625,97552,97587,97589
Little Rock,73568,84079,86990,89091,90612,93480,100820,103069,106051,107099,107524,112755,116605,121748,122842,131976,137137,142050,140753,144600
Los Angeles,3391809,3631368,3188816,4080793,4121601,4148720,4197635,4206875,4174304,4349267,4448763,4212887,4176296,4176296,4180859,4208660,4233010,4263990,4276930,4362469
Louisville,190912,183105,181896,178420,196929,196910,197283,197285,196888,196888,196858,195800,194547,192500,192450,192490,192396,192485,192485,189692
Lubbock,51846,43764,53035,55781,42158,55701,55701,55701,80472,80472,84780,80742,80742,80742,80742,80742,80742,72527,136894,136894
Madison,243421,254430,258594,31,262298,264536,266396,268123,269556,271030,272787,274523,276094,277391,278578,279970,281438,282444,283442,283917
Manchester,304541,321678,326870,330513,342662,325674,325674,336803,327353,310206,314471,313232,319269,309711,309987,287728,282745,280627,275641,267735
Marquette,75155,72081,71706,72552,65497,70237,70200,69500,68360,68400,67400,65400,62300,61000,48630,49397,50410,48207,43868,43057
Memphis,56427,57007,59138,60804,63006,65939,64944,65776,63820,64848,67342,67450,70423,78445,74254,78720,59041,61210,64064,65246
Metuchen,475000,477900,483500,495322,521614,522719,446794,548000,556682,604375,603214,567082,568201,567532,566087,567617,631946,631946,636280,639758
Miami,654121,744048,774125,787672,800695,816207,830366,844684,856783,667504,752025,824162,791182,736089,703950,732176,733876,742608,765804,530906
Military Services USA,,645100,,,,,,,,,,,,,,,,,,
Milwaukee,658877,613744,680170,695934,672334,685004,689519,694508,731516,704884,674736,678173,681781,643775,657519,633739,625765,603514,591890,573941
Mobile,62998,68931,68838,66013,69214,66325,65480,64821,65588,66476,67434,67351,68331,68302,69317,66620,68662,67488,70077,70741
Monterey,166484,170321,176650,179110,295000,313405,315902,319437,193598,195000,195200,194600,194550,191457,196274,197723,200469,202847,205045,206458
Nashville,48842,56813,60405,63363,70587,73652,69480,70623,71188,72252,69400,72196,71317,76524,75593,75960,77736,78700,79778,80698
New Orleans,549977,488368,471107,482373,499708,489652,488004,488584,488004,490898,490898,372037,384994,387101,471783,494260,485973,520056,500818,506258
New Ulm,69861,72274,73202,69840,71908,70835,70039,70406,69503,68943,68087,66757,64720,62787,63011,62917,61917,60391,58717,57495
New York,2243205,2327300,2347100,2371355,2407393,2388047,2471742,2488146,2521087,2529168,2542432,2554454,2554454,2576800,2608299,2613525,2618755,2618755,2613420,2626665
Newark,1339381,1325838,1346185,1319558,1319558,1319558,1319558,1319558,1319558,1319558,1319558,1318557,1318557,1318557,1318557,1318557,1318557,1352000,1352000,1352000
Newton (Melkite U.S.),,27700,27800,27500,27629,27394,28026,29323,29024,27207,24435,26704,26704,25591,24791,24540,21000,21000,22041,25147
Newton Melkite-Greek,26500,,,,,,,,,,,,,,,,,,,
Norwich,211170,221599,223511,224259,225016,225016,227349,227446,228520,228824,229463,229477,229474,238038,238388,238543,238565,238365,228520,228130
Oakland,431632,485183,500000,496122,380981,429477,428466,432890,450934,450235,468718,406947,425597,430297,431212,432453,399546,406253,440065,422035
Ogdensburg,174200,141322,139447,136090,137022,143084,143700,143700,128326,123498,120085,115011,111838,112612,108078,104113,96882,93994,96650,93329
Oklahoma City,86726,89536,93262,92391,92391,98225,103213,102683,112951,106330,105416,105405,115506,106919,108871,112785,115954,113857,115078,115581
Omaha,205238,208212,214523,214574,220179,214046,219897,222938,229952,230010,225936,224600,220430,221184,224920,227593,231695,230680,230886,227199
