Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2005,2006,2/25/1924,PA,Pittsburgh - Byzantine,,,1,,,,,1,,46,,,18,64,9,73,8,,,,,10,3,88,80,44,4,32,,,,,,,2,1,,,1,9,,,,,,2,433,0,0,,,,,,,,,,,1,1,6,,0,0,1,,,,,,,1,183,,,,,384,1175,1743,,,,2,13,202,19,53,286,233,70,28,98,501,59719,
2005,2006,,OR,Portland in Oregon,,,1,,,1,,2,2,97,5,,50,152,155,307,17,3,1,3,4,37,87,447,124,80,32,8,1,,,3,,,24,1,,,5,13,138,9,1047156,12,27891,8,1569,0,0,4,843,6,1035,16,905004,3,44,,,1,26,123,5,0,40,71,2,5305,3,1537,7,3730,40,8660,2,461,,,2305,12345,34404,28,2,10,36,1203,5618,600,547,4811,2468,755,344,1099,1888,396523,3103850
2005,2006,,ME,"Portland, ME",,,,,1,,,,,85,2,,74,161,35,196,7,1,,,,34,17,340,133,70,9,53,,,1,,,,44,,,,,4,40,3,253283,1,225,4,962,0,0,2,226,,,,,,,5,6351,0,0,0,10,0,0,10,1,2268,1,347,2,780,18,3515,1,181,,,1511,10295,18907,2,,1,17,347,2027,237,232,2528,2765,574,299,873,2878,193228,1274923
2005,2006,,RI,Providence,,,,1,1,,5,2,2,176,10,,108,294,127,421,17,1,,4,,105,103,564,150,134,6,10,,,,,,,5,22,,1,1,21,88,1,250000,1,480,10,43528,0,0,3,160,2,178,8,51840,1,3,6,90000,1,9,6,17,0,0,26,2,8005,4,2215,8,4068,49,12269,4,1331,,,9149,29198,66261,59,,30,72,1766,4874,201,260,5441,4885,1326,271,1597,5571,640274,1080632
2005,2006,11/15/1941,CO,Pueblo,,,,,1,,1,,,34,2,1,35,72,19,91,4,1,,2,8,35,3,72,52,31,10,8,1,,,2,,,54,,,,,11,54,5,905000,2,5000,1,840,0,0,,,,,1,5600,,,,,0,16,0,0,5,0,16,,,,,,,3,849,1,173,,,2420,5715,9173,,,0,4,105,2300,210,400,1700,900,280,110,390,1810,115000,620000
2005,2006,12/12/1924,NC,Raleigh,,,,,1,,,,,63,2,,28,93,49,142,14,,,,,37,7,58,76,44,24,,1,,4,1,,,14,7,1,,,,,,,,,,,0,0,,,,,10,41512,,,,,1,2,0,12,0,0,14,,,1,1015,1,35,33,7376,,,,,4623,15449,28512,4,,,15,856,5670,491,644,3851,2366,460,317,777,1020,186307,4143510
2005,2006,8/4/1902,SD,Rapid City,,,,,1,,,,,27,2,,11,40,19,59,,,,1,,26,5,49,89,22,4,62,,,1,,,,30,4,,2,2,9,25,,,,,,,1,7,0,0,2,2500,9,12555,,,2,,0,0,0,7,0,0,7,,,1,234,1,236,1,588,1,352,,,1310,2911,5638,2,,,3,96,694,41,84,451,468,72,67,139,459,25729,227211
2005,2006,3/27/1931,NV,Reno,,,,,1,,1,,,18,8,,8,26,11,37,10,1,,,,11,5,35,28,16,5,2,4,,1,,,,6,,,,2,8,22,1,363335,3,15000,,,0,0,2,221,,,7,356450,,,,,0,0,0,3,0,0,3,,,1,593,,,4,1080,,,,,1478,4565,7719,,,1,1,85,1578,183,127,1461,622,208,62,270,380,121347,683670
2005,2006,,VA,Richmond,,,,,1,,1,,,119,4,,39,162,34,196,,1,1,4,,81,12,147,146,125,7,11,2,,,7,,,6,,,,12,147,465,10,670000,,,18,1805,0,0,2,105,,,8,11200,5,273,7,30000,0,0,0,15,0,0,15,,,9,2073,3,829,26,8690,2,630,,,9294,19604,38135,1,,,19,879,3890,525,368,3567,2155,443,457,900,1718,219860,4984210
2005,2006,,NY,Rochester,,,,,1,,,2,,111,8,,87,206,64,270,28,1,,,4,136,33,585,149,95,4,39,4,,10,5,,,3,,,2,,68,322,2,250100,2,1200,4,1500,1,21,1,170,8,575,65,780000,10,90,,,1,0,0,6,0,0,6,,,1,126,6,3355,40,7239,2,417,,,6678,23257,41078,12,,,47,969,3699,240,273,3440,3266,948,434,1382,3265,341772,1504019
2005,2006,9/23/1908,IL,Rockford,,,,,1,,2,1,2,123,7,1,52,183,44,227,18,4,,10,1,133,11,226,104,93,7,12,,,,,,,1,1,,,,,6,3,650593,17,125000,10,2800,0,0,1,37,,,13,16222,,,,,0,0,0,40,0,3,43,1,113,6,3261,2,954,41,11202,,,,,3059,22841,41473,17,,23,26,1030,6660,212,416,6757,4648,905,334,1239,2126,431202,1385153
2005,2006,4/6/1957,NY,Rockville Centre,,,,,1,3,1,,,237,12,1,123,373,63,436,129,1,,1,13,264,84,1251,134,130,4,,,,,,,,1,,,,2,79,250,5,1576344,1,3000,3,1010,3,270,,,8,1216,28,39136,20,187,110,73224,1,28,14,,0,,28,1,3300,5,5167,6,7617,53,21212,5,1417,1,83,3000,157000,198824,12,,46,89,1866,19830,623,319,20124,18092,4000,775,4775,13603,1431774,3325583
2005,2006,,CA,Sacramento,,,,,1,1,1,1,1,115,2,,54,171,61,232,35,1,,2,,127,28,186,101,86,10,,3,,2,,,,42,3,1,,1,17,82,6,494805,,,1,105,1,30,3,1625,1,23,11,160373,,,,,0,0,0,40,2,1,41,,,4,4823,3,2813,45,11211,,,,,2240,15200,36328,8,,8,19,638,11168,556,1063,6813,5619,1195,329,1524,2741,541321,3381449
2005,2006,2/26/1938,MI,Saginaw,,,,,1,,,,,58,2,,36,96,8,104,6,,,,,15,1,110,106,59,5,19,1,,15,7,,,,,,1,1,53,18,1,262100,1,10850,1,100,4,350,11,320,,,,,,,,,0,0,,10,0,0,10,,,3,881,,,23,3250,,,,,1430,8081,13652,1,,,3,278,1453,168,219,1801,1841,350,247,597,1670,136392,724142
2005,2006,,KS,Salina,,,,,1,,1,,,40,2,,22,64,13,77,3,1,,,,,1,180,88,37,2,36,,,3,11,,,,,,,,,,,,,,4,335,0,0,,,,,,,,,,,0,0,0,7,0,0,7,,,5,745,,,12,1827,,,,,1886,4436,8901,3,,,3,254,926,65,161,801,768,215,146,361,621,46316,314779
2005,2006,,UT,Salt Lake City,,,,,,,,1,1,38,2,,13,53,26,79,10,,,4,,53,11,47,47,33,9,2,,,1,2,,,16,,,,1,3,24,,,,,1,1100,0,0,6,151,,,3,521000,,,,,0,0,0,12,0,0,12,,,3,1746,,,12,3347,,,,,1415,7956,14476,3,,,2,331,3528,365,377,2492,1635,350,126,476,515,200000,2389039
2005,2006,10/16/1961,TX,San Angelo,,,,,1,,,,,22,11,,8,31,17,48,,,,3,,62,,21,49,34,15,11,,,1,,,,24,,,,,21,166,,,,,,,0,0,,,,,,,,,,,0,0,0,5,0,0,5,,,,,,,3,751,,,,,4362,8437,13555,,,,2,66,1783,245,162,1027,1311,313,121,434,678,77630,673801
2005,2006,,TX,San Antonio,,,1,1,,1,2,,,95,11,,44,150,184,334,45,1,1,,,320,89,784,139,90,46,3,,,,,,,34,2,,,4,18,129,3,269448,3,,9,685,3,371,20,,5,3202,10,,,,1,130,1,13,48,,8,24,37,4,12508,4,916,5,2345,34,9017,5,1759,,,10876,31129,68587,36,4,17,77,1532,10963,652,678,9264,5902,1901,388,2289,4713,673526,2068895
2005,2006,11/6/1978,CA,San Bernardino,,,,,1,1,,,,82,,,29,111,117,228,26,1,,,,104,18,157,97,44,23,15,2,,7,6,,,13,,,,,9,138,2,161710,,,2,72,0,0,1,400,3,820,19,32497,,,,,1,11,0,17,0,0,28,,,2,962,,,30,7206,1,486,,,6981,35094,50757,3,,,21,420,10483,797,1078,12696,5255,1700,204,1904,2800,1146960,3823202
2005,2006,7/11/1936,CA,San Diego,,,,,1,2,,1,1,113,3,1,66,183,83,266,75,5,,,7,88,23,294,98,86,11,1,,,,1,,,16,1,,,,,,1,118934,1,45000,3,508,2,300,1,575,8,3250,30,148800,1,40,6,19000,0,0,0,5,0,0,5,1,7611,3,2477,2,1472,43,13176,2,436,1,180,5200,38598,69155,6,,,32,1051,11100,787,554,8130,4398,1617,424,2041,2679,950743,3098942
2005,2006,,CA,San Francisco,,,1,,1,2,1,,,124,7,1,80,212,173,385,60,2,6,,3,73,50,825,89,74,15,,,,,,,,11,21,,1,,32,348,3,461209,22,210719,12,2764,10,12300,5,631,12,5548,8,15289,8,478,35,73800,1,15,86,3,1,8,26,3,11499,4,3012,10,5382,57,17499,8,1114,,,5325,19084,62941,14,,6,68,1965,5209,250,406,3208,2187,750,206,956,1624,420397,1689491
2005,2006,1/27/1981,CA,San Jose in California,,,,,1,,1,,,78,6,,50,134,189,323,19,5,1,1,4,13,62,359,49,40,8,,,,,1,,,2,1,,,4,25,87,2,206383,1,,1,,0,0,1,147,,,1,50000,,,,,0,0,0,22,0,0,22,1,8397,2,1985,4,4466,29,10384,1,62,,,3085,13946,42347,5,,2,28,955,8869,396,369,5985,3036,959,228,1187,1693,650000,1682585
2005,2006,,NM,Santa Fe,,,1,1,,,,2,,80,3,1,39,123,71,194,7,2,,,,202,69,228,93,67,21,,2,,3,,,,216,4,,,1,19,73,,,1,6422,1,30,0,0,1,95,3,1965,5,362122,1,16,,,0,0,0,17,5,19,36,1,1565,1,1037,1,804,18,3880,,,,,5186,16768,30276,,,5,16,370,5899,345,1284,5409,3321,1046,189,1235,3152,302455,1336638
2005,2006,2/21/1962,CA,Santa Rosa in California,,,,,1,,1,,,59,3,,15,77,8,85,11,,,,,37,36,49,42,39,,2,,,1,,,,21,8,,,,4,17,5,575878,,,1,50,1,119,,,,,10,80000,,,,,0,0,0,3,0,0,3,,,2,815,4,1081,12,2595,1,30,,,1651,5988,12163,2,,1,4,336,3521,159,185,2523,993,462,180,642,967,159763,881492
2005,2006,,GA,Savannah,,,,,1,,1,,,52,8,,15,75,26,101,12,5,,1,,36,6,93,52,36,16,,,,,,,,26,,,,1,9,8,3,290000,,,,,1,51,,,1,32,20,112128,,,,,0,0,0,14,0,0,14,,,2,513,3,1141,16,4571,,,,,1150,4870,12259,1,,5,16,453,1731,198,274,1317,1287,193,177,370,577,73649,2800000
2005,2006,,PA,Scranton,,,,,1,1,1,,,224,20,,86,330,75,405,13,3,,2,,64,6,617,185,180,5,1,,,,,,,77,25,,4,6,30,25,7,824989,2,87193,4,789,5,972,9,410,9,1879,13,203002,1,150,,,,,,14,1,0,14,4,12339,8,2366,2,858,40,9270,,,1,18,17613,28794,71272,1,,2,65,627,3767,558,250,4749,7604,1065,416,1481,5093,348119,1043705
2005,2006,,WA,Seattle,,,1,1,,2,,1,1,119,3,,61,183,91,274,41,1,,5,,104,18,450,142,102,13,17,,,2,8,,,28,8,,,,,,8,1380504,16,15556,22,2412,0,0,7,661,7,354,43,79095,10,,,,0,0,0,34,0,0,34,2,8761,3,2386,6,3650,56,15433,4,851,,,6900,31450,69465,6,1,10,16,1344,6949,1094,589,6244,3510,953,787,1740,2760,570800,4878300
2005,2006,6/16/1986,LA,Shreveport,,,,,1,,,,,28,2,,6,36,13,49,4,,,,18,21,6,47,27,17,9,1,,,,,,,14,2,,2,1,,20,2,1174,3,321198,1,189,0,0,2,195,2,350,22,30724,1,184,4,2237,0,0,0,4,0,0,4,,,2,871,,,5,1631,,,,,761,2273,5540,,,,,115,478,60,118,340,394,84,86,170,315,40155,817118
2005,2006,1/15/1902,IA,Sioux City,,,,,1,,1,,,90,10,,53,153,2,155,,1,,1,,38,,87,123,74,,49,,3,,,,,,1,,,,6,55,3,176027,,,3,314,0,0,,,,,5,4846,,,,,0,0,0,17,0,0,17,1,1125,8,2092,,,20,4253,,,,,3215,6854,17556,2,,,10,539,1596,103,215,1554,1650,349,254,603,1134,87528,472153
2005,2006,,SD,Sioux Falls,,,,,,,1,1,1,78,4,,37,119,30,149,11,2,1,3,,30,11,344,150,62,12,71,4,1,,,,,,,,3,1,14,50,11,550000,,,9,1500,0,0,,,1,11,16,24860,1,8,,,0,0,0,22,0,0,22,2,1893,3,916,,,20,3678,,,,,6072,9256,21837,1,,,8,358,1576,82,220,1723,1786,334,287,621,1099,128706,524153
2005,2006,12/17/1913,WA,Spokane,,,,,1,,,,1,42,7,1,34,84,74,158,4,1,,2,8,52,7,244,82,39,3,37,,,1,2,,,2,1,,,1,4,36,7,358014,,,11,1173,1,32,1,211,2,240,16,11000,1,12,3,60,1,8,8,13,0,0,21,1,6400,1,140,2,963,15,2935,,,,,550,2846,13855,3,,,,301,1511,369,,596,949,211,134,345,394,97665,715452
2005,2006,,IL,Springfield in Illinois,,,,,1,,1,,,85,6,1,35,127,56,183,6,7,,2,,4,36,444,136,59,7,67,2,,5,3,,,,,4,12,,,,7,738715,,,1,150,1,170,1,116,,,,,1,93,,,0,0,0,8,0,0,8,2,1762,5,1492,2,994,47,10351,,,,,2019,9774,26400,20,,7,40,951,2080,269,379,2234,2696,436,389,825,1661,158741,1142843
2005,2006,,MA,Springfield in Massachusetts,,,,,1,,2,,,107,7,,46,160,36,196,11,3,,,13,66,8,609,120,111,8,,1,,,,,,13,2,,1,1,23,55,3,154936,1,5300,8,1025,1,125,1,119,1,210,4,42148,,,,,0,0,0,9,0,0,9,1,1082,4,1586,,,21,6462,,,,,10835,14962,32936,,,,28,362,2993,127,382,3027,2539,777,157,934,3951,234616,820759
2005,2006,8/24/1956,MO,Springfield-Cape Girardeau,,,,,1,,,1,2,48,1,,17,66,54,120,9,3,,2,1,13,58,92,66,44,7,12,1,,2,,,,18,4,,,,18,29,7,944620,,,1,432,0,0,1,44,,,,,,,,,0,0,0,7,2,31,38,,,3,998,,,23,3739,,,,,1475,3880,10130,,,1,2,299,662,531,300,1213,1017,191,193,384,571,64216,1226079
2005,2006,,FL,St. Augustine,,,,,1,,1,,,59,5,,25,89,23,112,25,1,,,,36,3,116,50,46,3,1,,,,,,,8,,,,,,,1,143646,,,2,43912,0,0,,,,,9,76700,4,21,5,375,0,0,0,11,0,,11,,,4,2291,,,29,8535,,,1,93,1606,7963,20499,,,,21,771,2113,285,501,2243,2043,451,217,668,1023,163964,1821166
2005,2006,,MN,St. Cloud,,,,,1,,1,1,1,71,,,50,121,107,228,4,1,1,1,,48,69,537,137,68,12,57,,,,,,,,,,,1,10,55,4,285742,,,13,1131,1,240,,,,,60,40715,7,52,12,735,0,0,0,15,1,6,21,2,4141,1,732,1,320,31,5014,,,,,6220,12725,29173,23,,4,26,715,2180,113,214,2274,2437,620,250,870,1324,144036,537030
2005,2006,12/4/1982,OH,St. George's in Canton Romanian,,,,,1,,1,,,12,,,6,18,2,20,4,1,,2,1,3,4,,14,9,1,4,,,,,,,4,,,1,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,15,54,70,,,,,,29,3,,32,32,5,4,9,33,5000,
2005,2006,12/3/1983,OH,St. Josaphat in Parma,,,,,1,,,,,26,3,,8,37,2,39,6,,,,3,11,,6,38,29,2,7,,,,,,,2,,,,,3,,,,,,3,173,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,,,,,1,126,,,,,97,251,477,,,,1,15,75,9,,62,84,35,10,45,189,10937,
2005,2006,,MO,St. Louis,,,1,,,1,,1,2,367,18,6,68,459,353,812,7,1,3,10,8,239,125,1859,191,168,23,8,,,,,,,8,,4,26,,,,10,1905855,,,22,5390,6,4772,2,1460,26,14365,29,67377,,,,,1,45,28,3,2,290,338,2,14249,13,6010,15,9400,135,38149,10,2620,9,250,302,22025,93691,40,,58,135,2172,5838,1615,7681,,7639,1470,691,2161,4917,555750,2118721
2005,2006,1/10/1966,NY,"St. Maron, Brooklyn",,,,1,1,,1,1,,37,6,,15,58,7,65,4,1,,,1,14,8,2,34,33,1,,,,,,,,9,1,,,,,,,,,,,,0,0,,,,,,,,,1,55,1,2,1,,0,0,2,,,,,,,,,,,,,435,1617,2054,,,,,,408,24,60,352,380,104,23,127,257,30000,
2005,2006,1/1/1961,IL,St. Nicholas Chicago Ukrainian,,,,,1,,1,1,,21,,,7,28,13,41,14,2,,,,9,7,5,37,23,3,11,,,,,,,9,,,,,4,,,,,,,,0,0,,,,,,,,,,,0,0,0,5,0,0,5,,,1,112,,,2,459,,,,,104,460,1140,,,,2,37,201,4,,201,209,48,10,58,162,10000,
2005,2006,,MN,St. Paul and Minneapolis,,,1,,2,1,1,,,229,6,2,111,348,106,454,37,15,,5,,217,63,978,219,186,15,3,3,,2,10,,,5,4,1,,2,71,,2,110502,3,83664,8,28972,2,2003,2,154,,,5,52,4,974,5,8389,2,107,110,3,1,18,128,3,16256,10,8189,3,450,93,30000,3,500,,,17950,39079,112552,44,,17,127,1725,10147,432,1049,10257,8156,1815,927,2742,4686,646313,3001500
2005,2006,7/25/2002,CA,St. Peter (Chaldean),,,,,1,,,,,7,1,,,8,,8,,,,,,,,12,7,4,3,,,,,,,,,,,,,,,,,,,2,138,0,0,,,,,2,110,,,,,0,0,0,,0,0,,,,,,,,,,,,,,,,0,,,,,,303,6,,273,309,115,5,120,75,40200,
2005,2006,6/17/1968,FL,St. Petersburg,,,,,1,,1,,,91,8,,28,127,131,258,,2,,3,,99,47,278,73,62,11,,,,,,,,6,1,,,9,80,,2,400000,7,35000,9,950,,,12,2500,4,700,11,2200,,,,,0,0,0,18,0,,18,1,13019,4,2267,2,1016,31,9672,2,575,2,130,2387,17804,46888,9,,5,22,901,4668,606,572,5132,4244,800,470,1270,4264,415412,2769418
2005,2006,3/13/2001,IL,St. Thomas Syro-Malabar,,,,,1,,,,,41,,,,41,14,55,,,,,,,,14,8,4,,4,,,,,,,26,1,1,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,410,1733,2143,,,,,,123,1,7,237,133,46,14,60,20,85000,
2005,2006,1/26/1982,MI,St. Thomas the Apostle,,,,,1,,,,,10,,,2,12,,12,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,1,60,0,0,,,,,1,100,,,,,0,,0,6,0,0,6,,,,,,,,,,,,,,,6,,,,,,871,,,680,,272,12,284,154,80000,
2005,2006,4/20/1977,VI,"St. Thomas, Virgin Islands",,,,,1,,1,,,,4,,1,5,3,8,1,,,,1,26,3,18,8,6,2,,,,,,,,2,,,,1,5,1,,,,,,,0,0,,,,,4,436,,,2,88,0,0,0,1,0,0,1,,,2,197,,,3,557,,,,,159,708,1622,1,,1,1,63,233,13,4,252,136,44,13,57,138,30000,110000
2005,2006,8/8/1956,CT,Stamford-Ukrainian,,,,,1,,,,,29,1,,9,39,17,56,25,1,,,,8,3,47,51,42,5,4,,,,,,,3,1,,,,,,,,,,1,21,0,0,1,44,,,2,175,,,,,1,16,5,,,,16,,,1,150,,,2,179,,,,,332,919,1596,,,,1,20,140,1,,119,140,64,8,72,314,16600,
2005,2006,1/1/1944,OH,Steubenville,,,,,1,,2,,,54,9,,37,100,24,124,6,3,,,,5,10,74,70,69,1,28,,,,,,,2,,,1,1,3,19,1,272501,,,,,0,0,,,,,1,20824,1,185,,,0,0,0,7,0,,7,1,2374,3,657,,,14,2213,,,,,676,2126,8053,2,,,8,209,534,175,101,646,888,132,131,263,705,40001,516405
2005,2006,1/13/1962,CA,Stockton,,,,,1,,1,,,46,6,,13,65,17,82,13,1,,,,41,4,61,33,28,4,,,,1,,,,12,,,,2,9,42,2,286029,1,8593,2,646,0,0,,,,,1,70000,,,,,0,0,0,10,0,0,10,,,2,1565,,,12,3392,,,,,1500,19500,25967,1,,2,4,194,6008,255,376,4419,3061,724,137,861,1650,212663,1263890
2005,2006,5/3/1905,WI,Superior,,,,,1,,,,,40,,,28,68,9,77,3,1,,2,1,58,1,94,107,41,3,55,3,,1,4,,,,,2,5,,9,35,7,318976,2,84493,24,337,0,0,2,190,,,4,561,20,216,17,1180,0,0,0,10,0,0,10,,,,,,,16,2612,,,,,3186,7039,12847,,,1,6,213,984,217,189,1189,1005,268,186,454,1111,81885,443209
2005,2006,,NY,Syracuse,,,,,1,1,,,,185,9,,88,282,44,326,21,3,,,,70,12,338,163,158,5,33,,1,,,1,,15,15,,,12,338,,3,817488,1,3500,54,2200,10,921,1,173,3,78,89,642800,13,194,,,0,0,0,8,1,15,23,1,3487,5,2627,1,750,29,6096,,,,,8551,25119,46653,4,,1,43,689,4347,229,531,4215,4060,1071,429,1500,4353,345736,1174887
2005,2006,4/15/1910,OH,Toledo,,,,,1,1,1,,,121,7,1,55,184,39,223,11,1,,3,5,189,8,620,131,89,9,27,2,,4,,,,,,6,32,,,,6,1044384,1,1312,5,2063,0,0,,,,,11,16869,,,,,0,0,0,23,0,0,23,2,2479,10,3440,4,2771,73,16655,3,429,1,65,5000,33000,52862,8,,,64,1574,3181,1004,565,4364,4656,805,676,1481,2988,306532,1489769
2005,2006,,NJ,Trenton,,,,,1,,1,,,165,10,,51,226,49,278,38,4,,4,30,326,70,388,119,108,11,,,,,,,,6,6,9,,3,90,144,2,477067,1,3995,1,439,1,24,6,517,4,195,29,28129,1,151,,,0,0,0,29,0,0,29,1,3656,8,6484,3,1186,45,16501,2,534,1,16,733,72356,101495,3,,7,61,1703,9775,656,780,11103,10670,1824,551,2375,7118,797964,2004505
2005,2006,,AZ,Tucson,,,,,1,,1,,,67,6,,39,112,73,185,34,,,,,148,9,228,74,51,15,6,,,2,,,,40,,,,9,26,66,3,460800,1,42000,,,0,0,,,,,,,,,1,2500,0,0,0,17,5,0,17,,,,,6,1946,22,5485,3,731,,,34687,15932,27579,5,,10,37,472,6672,315,739,5865,3343,741,134,875,2298,356402,1574112
2005,2006,2/7/1973,OK,Tulsa,,,,,1,,,,,46,4,,23,73,25,109,11,1,,,,57,18,95,78,40,6,32,1,,,,,,1,,,,1,9,47,6,105000,1,3500,4,305,0,0,,,2,60,8,3700,,,,,0,0,0,17,0,0,17,,,1,885,1,589,10,2183,2,1026,,,1500,4900,11100,5,,3,7,282,1554,143,305,1205,855,306,124,430,463,55462,1560000
2005,2006,12/12/1986,TX,Tyler,,,,,1,,,,,57,7,1,6,71,15,86,,,,,,55,4,55,42,31,11,,,,,,,,29,1,,,3,8,995,4,1038728,32,950000,,,0,0,,,,,,,,,,,0,0,0,14,0,0,14,,,1,220,,,4,847,,,,,1428,6025,8534,,,2,,41,2075,226,254,1698,1104,260,73,333,266,61390,1824930
2005,2006,12/3/1981,CA,Van Nuys- Byzantine,,,,,1,,1,,,14,4,,3,21,4,25,,2,,,,8,4,3,19,14,4,1,,,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,1,27,,,,0,0,0,0,,,,,,,,,,,,,113,374,487,,,,,,60,5,13,71,81,13,5,18,33,2863,
2005,2006,10/25/1984,FL,Venice,,,,,1,,,,,80,8,,20,108,70,178,95,3,1,1,8,87,21,105,54,41,13,,,,,,,,7,6,,,3,17,113,,,,,7,392,0,0,1,85,1,16,16,43771,,,,,0,0,0,10,0,0,10,1,350,3,1561,,,9,3561,,,2,92,451,10181,16206,2,,2,9,355,3553,179,473,3463,2939,543,236,779,2639,223686,1825269
2005,2006,5/29/1982,TX,Victoria in Texas,,,,,1,,,,,41,3,,9,53,9,62,13,1,,,,25,1,108,50,35,4,10,,,1,,,,18,,,,,16,11,,,,,1,59,0,0,,,,,,,,,,,0,0,0,7,0,0,7,,,2,182,1,336,11,1852,1,279,,,2541,5734,10931,1,,,12,221,1402,81,76,1396,1113,315,117,432,1000,106797,208715
2005,2006,7/22/1939,DC,Washington,1,,,1,,3,1,1,2,194,20,3,65,282,344,626,166,5,2,26,4,249,85,629,140,122,18,,,,,,,,9,1,,,5,133,385,3,518012,3,24600,6,1537,1,344,6,514,9,367,69,155489,39,195,,,2,21,65,46,28,114,181,3,21979,1,657,16,9178,75,20639,19,2405,1,73,2424,20557,78093,32,,30,73,3053,5420,2269,750,5611,5856,1461,797,2258,2827,575824,2617382
2005,2006,,WV,Wheeling-Charleston,,,,,1,,2,,,75,,,41,116,64,180,10,3,,,17,48,13,215,112,64,29,19,1,,1,,,,24,4,,,9,40,41,3,540774,2,8597,4,687,1,16,4,344,1,19,4,13754,,,,,0,0,0,15,0,0,15,1,1699,7,1604,1,56,25,4723,1,176,,,1247,4884,14406,,,1,3,406,968,276,269,1380,1198,188,224,412,1198,82749,1802000
2005,2006,,KS,Wichita,,,,,,,1,,,82,5,,39,126,2,128,,1,,,1,1,,287,92,66,,24,,,,,,,,,,,,12,35,6,547350,2,71664,2,766,0,0,1,169,1,79,1,474365,,,1,4377,0,0,0,28,0,0,28,1,2103,4,2372,,,34,8117,,,,,2831,7205,22656,2,,,16,573,2553,330,480,2685,2335,478,312,790,915,120527,952888
2005,2006,,DE,Wilmington,,,,,1,,,,1,94,8,,21,123,88,211,12,2,,2,2,94,34,253,57,52,4,1,,,,,,,19,,,,1,21,72,1,143228,1,150,5,354,2,69,3,268,4,430,13,348150,1,102,3,12595,0,0,0,11,0,0,11,,,5,2988,3,1761,25,9171,5,1029,1,93,1170,7025,23248,12,,4,27,1018,2717,206,304,3088,2477,428,304,732,1595,230000,1251156
2005,2006,,MN,Winona,,,,,1,,1,,1,63,4,,46,113,9,122,8,,,,,9,20,395,115,51,2,55,,,,7,,,,2,,,2,8,72,2,75090,1,6200,11,945,0,0,3,10449,,,7,4881,,,1,118,1,5,50,9,0,0,14,1,1251,4,1180,,,25,4600,,,,,4179,8613,19837,2,,,10,363,1492,103,175,1437,1684,272,224,496,938,131280,557684
2005,2006,1/14/1950,MA,Worcester,,,,,1,,2,3,,148,13,1,78,240,94,334,4,4,1,2,6,92,76,404,125,119,3,6,,,,,,,3,,,1,,24,147,1,267003,5,521,6,466,1,28,13,1400,7,350,7,62869,,,,,,,0,8,,,8,3,8093,4,2418,4,1356,21,4934,3,726,2,35,6311,23442,47323,,,,33,647,3842,137,231,4029,2827,626,145,771,3661,308369,779488
2005,2006,6/23/1951,WA,Yakima,,,,,1,,,,,44,12,,18,74,12,86,,,,,4,28,4,42,41,39,1,,,,,,,,3,,,,4,42,23,1,74550,,,,,0,0,2,213,,,5,49389,,,,,0,0,0,16,0,0,16,,,,,1,215,6,1708,,,,,2258,5760,9957,,,4,3,110,3206,110,356,2465,859,401,129,530,538,77149,591496
