Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2009,2010,,ME,"Portland, ME",,,,,1,0,1,,,69,1,,86,156,32,188,10,1,,,,32,19,318,66,37,3,26,,,,,,,20,,6,27,,5,42,3,557936,4,1026,2,230,,,,,1,1031,2,475,,,2,4330,,,,8,,,8,1,2691,1,275,2,733,12,2482,1,177,,,1031,6421,13818,4,,1,6,282,1443,122,117,122,2032,2161,392,206,598,2532,187306,1316456
2009,2010,,RI,Providence,,,,1,1,0,4,1,2,174,6,,98,278,123,401,12,3,,3,,104,83,477,147,130,9,8,,,,,,,5,22,3,6,1,13,103,1,200000,1,240,9,44574,,,2,115,2,182,6,62300,1,3,6,90000,1,9,13,11,,,20,2,7689,4,2124,8,3673,33,7777,4,1456,,,8075,23718,54532,53,,29,56,1555,4030,294,133,318,4501,4345,1107,192,1299,5164,619964,1050788
2009,2010,11/15/1941,CO,Pueblo,,,,,1,0,1,,,35,1,1,26,63,19,82,2,2,1,,5,44,2,56,53,41,12,,1,,,1,,,46,,,1,2,11,54,5,925000,2,5000,1,850,,,,,,,1,5700,,,,,,,,4,,,4,,,,,,,3,796,1,95,,,2280,5575,8750,,,,7,99,1582,78,205,0,1113,758,199,79,278,1857,98400,650000
2009,2010,12/12/1924,NC,Raleigh,,,,,1,0,1,,,64,,,26,90,49,139,25,,,,1,40,3,52,78,51,21,4,,,2,,,,18,5,3,,,21,,,,,,,,,,,,,,10,42545,,,,,,,,15,,,15,,,1,1185,1,114,31,7776,,,,,4050,15079,28219,2,,,5,559,5579,600,176,0,4947,2369,500,458,958,1003,217225,4432901
2009,2010,8/4/1902,SD,Rapid City,,,,,1,0,,,,28,1,,8,37,14,51,2,,,1,2,29,3,43,88,21,4,62,,,1,,,,29,4,,,1,6,41,,,1,15733,,,,,1,6,1,7709,6,21941,,,1,,,,,13,,,13,,,1,247,1,209,1,568,1,345,,,955,2434,4771,1,,1,1,119,549,54,26,81,463,459,92,73,165,399,25229,227211
2009,2010,3/27/1931,NV,Reno,,,,,1,0,1,,,19,,,11,30,6,36,11,,,,14,23,3,34,28,20,3,4,,,,,,,6,,,,3,12,27,1,94486,2,27707,,,,,3,268,,,9,38000,,,,,,,,5,,,5,,,1,613,,,4,1133,,,,,1148,3730,6629,,,1,,135,1706,62,101,371,1460,708,197,48,245,352,127749,753132
2009,2010,,VA,Richmond,,,,,1,0,1,,1,94,2,,53,149,27,176,47,1,,3,,82,,,146,92,9,40,1,,,4,,,4,,,2,12,210,460,10,680000,,,18,2000,,,2,100,7,11000,,,5,2800,6,30000,,,,15,,,15,,,5,1091,3,842,23,7336,2,750,,,5358,16169,31561,1,,4,16,943,3388,117,42,852,3425,2266,602,409,1011,1695,232456,4942090
2009,2010,,NY,Rochester,,,,,1,0,,2,2,102,7,,76,185,46,231,25,1,,1,6,127,29,481,124,72,3,25,6,,8,10,,,4,,3,8,1,68,273,2,250000,2,1200,4,1600,,,1,180,8,620,76,845000,10,102,,,,,,5,,,5,,,1,95,6,3308,24,5159,3,418,,,5260,17578,31823,7,,26,798,,2579,499,197,292,2797,2579,721,328,1049,3509,309773,1485097
2009,2010,9/23/1908,IL,Rockford,,,,,1,0,2,1,2,145,9,1,48,203,42,245,11,2,,4,,136,11,120,105,85,8,12,1,,,,,,,,,,,,7,3,562134,17,231610,7,3261,,,1,33,,,12,24025,,,,,,,,23,,,23,,,6,3190,2,962,41,10580,,,,,7118,25312,47185,32,,9,14,1370,6016,134,203,333,6845,3959,743,298,1041,2036,451509,1850609
2009,2010,4/6/1957,NY,Rockville Centre,,,,,1,3,2,,,226,10,1,129,366,30,396,128,4,,4,9,265,80,1131,133,130,3,,,,,,,,1,,,,8,90,447,5,593750,3,31040,3,2268,3,340,,,9,1977,31,41002,20,213,115,104150,1,12,28,2,,,14,1,3500,5,4827,5,7949,53,18624,4,1418,1,70,2698,107584,146484,14,,50,57,1851,17174,0,601,429,18506,18131,3186,770,3956,12026,1521842,3513536
2009,2010,,CA,Sacramento,,,,,1,0,2,1,2,107,4,,59,170,82,252,38,2,1,3,,148,22,161,104,75,5,24,,,,,,,40,5,1,,1,20,104,6,646111,,,1,130,1,,,,1,169,11,269007,,,,,,,,39,,,39,1,118,3,603,3,2409,41,9429,1,28,,,2779,21452,36857,5,,2,2,761,9632,462,410,630,7098,5013,1052,211,1263,2810,980650,3533652
2009,2010,2/26/1938,MI,Saginaw,,,,,1,0,,,,55,3,,35,93,7,100,8,3,,5,2,15,1,94,106,56,5,20,7,,12,6,,,,,,,,24,26,1,318460,1,1294,1,140,3,177,11,357,3,165,5,7544,,,3,13972,,,,12,,,12,,,3,660,,,22,2856,,,,,1036,6501,11065,1,,,,265,1122,105,80,309,1237,1593,303,180,483,1566,110563,708764
2009,2010,,KS,Salina,,,,,1,0,1,,,38,,,22,60,16,76,7,1,,2,7,7,1,151,86,29,6,40,,,1,5,,,,,,2,,,,,,,,5,412,,,,,,,,,,,,,,,,14,,,14,,,4,375,1,225,11,1756,,,,,1646,4171,8187,3,,,2,250,875,37,76,149,759,840,190,178,368,630,46255,315983
2009,2010,,UT,Salt Lake City,,,,,1,0,,1,2,40,1,,12,53,24,77,10,,,2,,80,10,40,48,36,8,1,1,,,2,,,19,,,,1,6,90,,,,,1,1100,,,4,485,,,3,47500,,,,,,,,12,1,,12,,,3,1713,,,13,3862,,,,,1745,7825,15157,1,,,2,313,4108,255,326,724,3161,1880,330,122,452,551,250000,2736424
2009,2010,10/16/1961,TX,San Angelo,,,,,1,0,,,,44,3,,5,52,9,61,,,,,,61,,17,47,38,5,11,2,,,,,,22,,,,,17,14,,,,,,,,,,,,,,,,,,,,,,17,,,17,,,,,,,3,764,,,,,4324,8362,13467,,,,1,51,1795,117,176,239,1581,1303,277,96,373,609,84520,792891
2009,2010,,TX,San Antonio,,,,1,,1,3,,,102,4,,44,150,205,355,46,9,1,1,3,352,86,726,139,93,46,5,,,,,,,34,,,,6,27,170,6,400000,5,,9,698,3,989,9,983,4,2998,9,12828,,,1,80,1,24,58,2,4,25,51,5,13994,5,1127,6,2584,31,8026,6,1730,,,11361,32315,72188,28,,24,62,1573,9980,801,426,701,9162,5846,1643,321,1964,4530,702547,2315988
2009,2010,11/6/1978,CA,San Bernardino,,,,,1,1,,,,60,2,,50,112,123,235,36,2,,2,5,108,19,156,93,34,28,18,2,,4,6,,,11,,,,1,11,141,2,203618,1,1200,1,150,,,,,,,15,46601,,,,,1,17,,19,,,36,,,2,854,1,340,27,5886,1,460,,,7890,25674,41140,3,,,11,310,10746,0,926,892,14950,6936,1434,274,1708,2525,1167208,4168603
2009,2010,7/11/1936,CA,San Diego,,,,,1,,,1,,110,3,,65,178,87,265,77,3,,,7,137,23,271,99,87,10,1,,,,1,,,15,,,,23,271,,2,37000,,,3,269,1,200,1,400,6,83020,2,179520,1,70,,,,,,5,,2,7,2,7826,3,2719,2,1477,44,12019,3,934,1,274,8399,25926,59581,3,,1,30,1117,10301,591,356,253,8464,5919,1512,353,1865,2712,981211,3118990
2009,2010,,CA,San Francisco,,0,1,1,0,1,2,,,115,7,1,81,204,163,367,75,3,2,6,,79,38,744,90,77,13,1,,,,,,,11,21,,,6,34,87,3,568365,4,288408,6,3400,2,500,2,300,19,5700,21,16432,8,500,4,1500,1,10,84,5,1,3,18,3,12364,4,3823,10,4425,54,15421,9,2032,,,1720,13658,53461,9,,5,52,1648,6341,309,289,551,4940,3682,811,249,1060,2275,444008,1850035
2009,2010,1/27/1981,CA,San Jose in California,,,,,1,0,1,,,81,7,1,50,139,208,347,21,7,,3,,20,64,334,49,42,6,1,,,,,,,2,4,,,0,27,90,2,220000,1,70,1,141,,,1,100,,,1,50000,,,,,,,,17,,,17,1,8490,2,1932,4,4712,28,9343,2,352,,,5500,12862,42208,6,,3,22,1056,8351,333,305,499,5582,3203,811,160,971,1707,575000,1748976
2009,2010,,NM,Santa Fe,,,1,1,,0,,1,,88,,,44,132,86,218,16,2,,2,17,216,70,176,92,71,15,,1,,4,1,,,217,4,,1,3,31,72,1,162000,1,1500,1,25,,,1,48,2,2100,6,367809,1,16,,,,,,21,,,21,1,884,1,768,1,768,15,3488,,,,,4651,16493,26305,3,,1,12,380,5203,928,297,465,5242,3677,938,182,1120,3065,314183,1227277
2009,2010,2/21/1962,CA,Santa Rosa in California,,,,,1,0,,,,52,,2,18,72,10,82,13,,,3,,32,26,42,42,39,2,,,,1,,,,18,8,,,,4,26,5,712727,1,48,1,119,9,32000,,,2,2100,12,244456,,,,,,,,7,,,7,,,2,802,3,1133,11,2385,1,80,,,1430,4895,10732,1,,1,5,322,3265,130,104,95,2495,1068,406,132,538,873,169567,909361
2009,2010,,GA,Savannah,,,,,1,0,1,,,55,7,,19,81,24,105,13,4,,1,,59,3,88,55,38,15,2,,,,,,,24,,,,,11,50,1,200000,,,,,1,13,,,15,27000,16,27000,,,,,,,,16,,,16,,,2,421,3,1092,16,4344,,,,,695,5305,11873,2,,1,15,450,1755,155,161,349,1566,1464,202,159,361,608,77473,2800000
2009,2010,,PA,Scranton,,,,,1,,3,,,162,,26,104,292,60,352,16,2,1,,0,65,8,523,130,125,5,13,,,,,,,54,,,40,2,10,35,5,606270,2,118714,4,526,5,682,9,418,9,1638,13,211798,1,155,,,,,,6,1,2,8,4,13190,,1529,2,924,21,6019,,,1,17,4885,23096,49668,4,,,30,483,3484,0,81,111,4014,4236,834,262,1096,4881,323047,1091320
2009,2010,,WA,Seattle,,,1,1,,2,,1,1,115,4,,77,196,92,288,35,6,3,5,,118,18,420,144,97,9,30,,,,8,,,27,9,1,,,38,529,11,1192915,2,12517,19,7557,227,553,3,276,10,384,111,48842,,,,,,,,27,,,27,2,9438,5,2459,6,3727,57,15772,5,1059,,,6580,29850,68912,13,,3,11,1465,6822,638,482,436,6015,4300,825,540,1365,2685,579500,5202500
2009,2010,6/16/1986,LA,Shreveport,,,,,1,0,1,,,25,1,,10,36,13,49,2,1,,,,21,5,43,27,16,9,1,1,,,,,,14,1,,,,4,23,2,1113,3,429108,1,190,,,3,208,,,23,38356,,,2,959,,,,4,,,4,,,2,656,,,5,1292,466,,,,1891,4309,3931,,,,2,157,410,67,60,140,534,472,71,56,127,329,40290,793222
2009,2010,1/15/1902,IA,Sioux City,,,,,1,0,1,,,71,3,,69,143,1,144,,,,,,39,,69,113,62,,51,,,,,,,,,,2,,8,65,3,213160,,,3,316,,,,,,,5,3457,,,,,,,,8,,,8,1,1158,8,1685,,,17,4575,,,,,2766,6442,16634,2,,,4,546,1535,108,46,166,1515,1378,328,242,570,1138,64821,455297
2009,2010,,SD,Sioux Falls,,,,,1,0,,1,2,75,5,,36,116,28,144,10,2,0,,,36,8,299,150,60,8,76,,1,,,2,3,,,,,1,13,42,11,720000,,,,,,,,,,,20,50400,,,,,,,,22,,,22,2,1800,3,991,,,21,4157,,,,,6114,7188,20272,7,,0,2,332,1571,70,50,242,1506,1703,294,231,525,951,124972,524153
2009,2010,12/17/1913,WA,Spokane,,,,,1,0,,,1,49,4,1,29,83,79,162,5,,,,,53,7,189,82,39,4,37,,,1,1,,,2,1,,,5,5,47,6,562984,,,2,205,1,31,1,241,3,2544,17,194049,2,12,13,693,1,10,10,7,,,17,1,7701,1,113,2,1103,14,3305,,,,,753,2140,15132,0,,,,229,1259,87,127,136,1321,1620,231,82,313,592,103000,792306
2009,2010,,IL,Springfield in Illinois,,,,,,0,1,,,73,5,,32,110,54,164,4,,1,2,11,34,28,540,131,72,4,50,2,,3,,,,,,0,,27,525,45,6,697343,,,1,99,1,30,1,142,,,,,1,128,,,,,,13,,,13,2,1850,5,1324,1,793,42,9213,,,,,1915,8087,23195,,,1,29,648,1899,106,193,310,2056,2290,405,339,744,1555,146692,1138450
2009,2010,,MA,Springfield in Massachusetts,,,,,1,0,2,,,92,6,2,45,145,37,182,8,,,,14,78,14,427,86,67,6,13,,,,,,,9,,,15,2,12,10,1,172612,1,7000,9,454,1,36,1,18,,,8,40550,,,2,803,,,,27,,,27,1,1323,4,1170,,,16,4046,,,,,6398,12822,25786,1,,,26,357,2466,125,96,153,2506,2246,511,121,632,3546,217391,816953
2009,2010,8/24/1956,MO,Springfield-Cape Girardeau,,,,,1,0,1,0,2,45,,,20,65,53,118,14,,6,,,16,55,82,66,41,6,16,1,,2,,,,18,4,,,1,19,34,7,1032337,,,1,362,,,1,39,,,,,,,,,,,,8,2,6,14,,,3,936,,,23,3580,,,,,1288,3408,9228,,,1,5,317,878,116,122,185,1182,817,173,152,325,532,68147,1226079
2009,2010,,FL,St. Augustine,,,,,1,0,1,,,70,2,,32,104,15,119,29,,,1,,62,1,100,52,47,5,2,,,,,,,8,,1,,,,,1,164059,,,2,43836,,,,,,,9,82200,4,20,5,326,,,,7,,,7,,,4,2448,,,27,8111,,,1,119,1013,8465,20163,1,2,,14,655,2191,149,192,591,2652,2055,353,219,572,1121,171000,1966314
2009,2010,,MN,St. Cloud,,,,,1,0,,1,1,62,,,49,111,103,214,6,1,,3,,48,56,464,135,55,10,70,,,,,,,,,,1,,10,86,4,310748,,,12,1084,1,392,,,,,60,46476,8,56,11,723,727,,,20,1,,20,2,4127,1,654,1,328,31,4658,,,,,5199,11290,26276,9,,10,15,760,2101,0,71,206,2103,1818,534,223,757,1391,142576,558890
2009,2010,12/4/1982,OH,St. George's in Canton Romanian,,,,,1,0,,1,,14,,,6,20,3,23,2,1,,,,3,5,4,13,10,1,3,,,,1,,,5,,1,,,,6,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,47,68,117,,,,,,39,2,2,8,39,38,10,5,15,23,5869,
2009,2010,12/3/1983,OH,St. Josaphat in Parma,,,,,,0,1,,,29,6,,12,47,1,48,9,4,,5,1,8,3,3,38,31,,7,,,,,,,4,,,,,2,,,,,,3,173,,,,,,,,,,,,,,,,8,,,8,,,,,,,,,,,,,43,120,171,,,,,,89,,5,,32,94,29,8,37,189,10685,
2009,2010,,MO,St. Louis,,,1,,,1,,1,2,261,11,3,98,373,358,731,18,4,1,9,11,274,130,1426,190,160,21,9,,,,,,,,,,1,,,,11,1790768,,,41,28920,3,1706,8,26416,7,2120,8,10500,,,,,2,51,62,6,2,47,104,2,15534,12,4933,16,8564,108,30162,9,1868,4,179,132,22324,83800,46,,21,87,3925,5711,277,323,497,6619,6723,1454,618,2072,4110,531770,2232379
2009,2010,1/10/1966,NY,"St. Maron, Brooklyn",,,,1,1,0,1,1,,35,3,1,12,51,12,63,7,,,2,2,17,7,1,34,33,1,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,1,75,1,4,4,,,,4,,,,,,,,,,,,,315,1597,1916,,,,,,391,8,17,18,320,461,87,21,108,264,30200,
2009,2010,1/1/1961,IL,St. Nicholas Chicago Ukrainian,,,,,1,0,1,1,,29,,,5,34,8,42,7,2,,2,,8,,4,40,32,3,5,,,,,,,6,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,2,245,,,,,40,105,390,1,,,2,20,150,,4,7,132,161,45,3,48,183,13915,
2009,2010,,MN,St. Paul and Minneapolis,,,1,1,,1,,,,224,6,2,108,340,96,436,33,3,,7,7,215,34,722,219,213,6,,,,,,,,5,4,,,2,49,467,4,228000,8,30000,7,1600,2,1000,2,150,4,1250,17,5200,4,1050,5,13000,2,67,173,1,1,,68,3,17000,10,8000,4,600,91,30000,3,500,,,16500,40000,112668,41,,9,115,500,8755,304,293,1285,9425,7849,1433,796,2229,4502,650000,3000000
2009,2010,7/25/2002,CA,St. Peter (Chaldean),,,,,1,0,,,,12,1,,,13,5,18,,,,,3,9,,12,9,5,4,,,,,,,,,,,,,,,,,,,2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,,2,,333,405,123,,123,111,49563,
2009,2010,6/17/1968,FL,St. Petersburg,,,,,1,0,1,1,,91,5,2,51,149,116,265,75,2,,2,60,118,52,210,75,63,12,,,,,,,,6,,,,1,60,,2,300000,7,35000,10,830,,,16,1350,5,139,65,25000,,,,,,,,29,,,29,1,14339,4,1997,2,1000,26,7726,2,941,2,102,2094,17765,45993,2,,10,22,829,4902,724,0,506,5206,3983,764,373,1137,4002,424951,2875177
2009,2010,3/13/2001,,St. Thomas Syro-Malabar,,,,,1,0,,,,35,,,,35,9,44,,,,,,,,15,18,14,2,2,,,,,,,38,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,3139,4631,,,,,,259,32,38,57,617,633,67,10,77,42,85000,
2009,2010,1/26/1982,MI,St. Thomas the Apostle,,,,,1,0,,,,14,,,1,15,,15,,,,,,120,,11,8,8,,,,,,,,,,,,,,,,,,,,1,60,,,,,,,1,130,,,,,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,901,,14,,609,,336,6,342,194,120000,
2009,2010,4/20/1977,VI,"St. Thomas, Virgin Islands",,,,,1,0,1,,,9,4,,,13,4,17,2,,,1,2,29,2,23,8,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,700,,,2,126,,,,1,,,1,,,2,197,,,3,526,,,,,139,389,1252,1,,1,,75,234,41,10,16,212,132,46,20,66,169,30000,120917
2009,2010,8/8/1956,CT,Stamford-Ukrainian,,,,,1,0,1,,,30,,,6,36,17,53,25,,,1,,10,1,33,51,46,5,4,,,,,,,3,,,,,,,,,,,1,21,,,1,44,,,,,,,,,1,3,,8,,,11,,,1,200,,,2,200,,,,,330,919,1660,,,,5,20,183,,4,2,137,186,62,16,78,347,16000,
2009,2010,1/1/1944,OH,Steubenville,,,,,1,0,2,,,49,7,,30,86,28,114,6,2,,,,9,7,57,58,38,,20,,,,,,,3,,1,3,1,7,12,1,243845,,,,,,,,,,,1,23743,1,185,,,1,2,,5,,,7,1,2449,3,494,,,13,1559,,,,,362,1206,6077,1,,2,6,178,415,77,68,80,489,520,100,107,207,675,38693,230391
2009,2010,1/13/1962,CA,Stockton,,,,,1,0,,,,48,4,,9,61,11,72,22,1,,,,45,4,62,34,31,3,,,,,,,,12,,,,4,20,64,2,560832,1,10239,2,1100,,,,,,,1,61866,,,,,,,,10,,,10,,,2,1503,,,11,2909,,,,,790,19584,24796,3,,2,2,279,6428,233,139,158,4649,2948,693,109,802,1453,218605,1299404
2009,2010,5/3/1905,WI,Superior,,,,,1,0,1,,,38,,,27,65,7,72,2,2,,2,6,71,,77,105,49,,,,,1,2,,,,,,,,4,28,6,328992,2,195,12,363,,,2,256,,,7,2985,23,248,3,1305,,,,7,,,7,,,,,,,16,2482,,,,,2142,4496,9657,,,0,5,244,788,25,23,79,855,747,179,95,274,873,78826,454412
2009,2010,,NY,Syracuse,,,,,1,0,2,,,154,11,,77,242,36,278,19,1,,1,8,85,6,317,136,131,5,14,,,,,,,11,,,6,6,317,,3,677000,2,500000,54,2500,,,1,182,3,125,2,1500,14,212,,,,,,12,1,14,26,1,3479,5,1654,1,750,22,3261,,,,,6939,21303,37412,4,,3,21,461,3291,106,128,385,3519,3369,743,316,1059,3806,284000,1173146
2009,2010,4/15/1910,OH,Toledo,,,,,1,0,1,,,121,5,1,62,189,39,228,8,5,3,1,,199,8,526,128,86,8,29,,,5,,,,,,1,,5,15,295,8,1266598,4,30275,7,1279,,,,,1,87,7,1407,,,7,1407,,,,20,,,20,2,3161,10,3162,4,2553,66,13453,2,351,1,53,4973,22362,50088,16,,,56,1375,2784,669,359,410,3717,3521,686,538,1224,2840,321516,1461436
2009,2010,,NJ,Trenton,,,,,1,0,1,,,173,10,,58,241,58,299,22,3,,4,13,357,70,366,111,98,9,4,,,,,,,6,,1,3,1,32,96,2,476350,7,4500,1,430,1,24,6,550,4,200,29,27750,1,180,,,,,,29,3,,32,1,3045,8,5980,3,1181,36,12290,3,677,1,17,1077,62728,87027,,,15,68,952,8048,101,905,295,9925,9563,1323,395,1718,6343,831707,2021917
2009,2010,,AZ,Tucson,,,,,1,0,,,,76,1,,16,93,73,174,48,,1,,113,,20,200,75,52,15,6,1,,1,,,,46,,,,2,21,78,3,470500,1,41500,,,,,,,,,2,430000,,,1,2500,,,,17,,,17,,,,,6,2034,18,4519,3,627,,,3131,12746,23074,1,,6,24,414,5748,483,234,515,5511,3250,660,153,813,2118,204629,1822276
2009,2010,2/7/1973,OK,Tulsa,,,,,1,0,,,,50,8,,19,74,29,103,11,,,2,57,61,18,49,76,44,4,28,,,,,,,2,,,2,,,,4,1200000,1,5703,4,608,,,,,3,270,7,45756,,,,,,,,16,,,16,,,1,842,1,556,9,2094,2,1096,,,1034,5324,11268,4,,4,5,346,1557,132,128,342,1342,996,194,151,345,458,57938,1635000
2009,2010,12/12/1986,TX,Tyler,,,,,1,0,,,,54,14,,7,75,11,86,16,3,,2,93,,1,54,44,36,4,,,,,,,,28,1,,,1,54,877,3,1167073,,,,,,,,,,,9,25000,,,,,,,,23,,,23,,,1,221,,,5,814,,,,,1191,5703,7952,2,,,,108,2492,237,102,367,2056,2948,278,77,355,338,67594,1359507
2009,2010,12/3/1981,CA,Van Nuys- Byzantine,,,,,1,0,,,,19,2,,4,25,1,26,,,,,,11,2,3,19,18,1,,,,,,,,1,,,,2,3,,,,,,,,,,,,,,,,,,1,28,,,,3,,,3,,,,,,,,,,,,,82,328,413,,,,,,73,,12,,95,96,18,6,24,27,2561,
2009,2010,10/25/1984,FL,Venice,,,,,1,0,1,,,81,4,,21,106,69,175,94,3,2,,4,97,19,91,57,42,14,1,,,,,,,14,1,,,3,39,106,,,,,8,594,,,1,49,2,57,29,39966,,,,,,,,19,1,1,20,1,825,3,1440,,,10,2863,,,2,110,1398,11631,18287,9,,3,14,355,4185,413,425,307,3710,3060,439,133,572,2237,237368,1959795
2009,2010,5/29/1982,TX,Victoria in Texas,,,,,1,0,,,,45,4,,6,55,6,61,6,,1,,,29,2,85,50,39,2,9,,,,,,,17,,,,1,19,8,,,,,1,59,,,,,,,,,,,,,,,,8,,,8,,,2,190,1,407,11,2141,1,357,,,2478,5767,11348,,,,16,238,1547,75,57,96,1349,1019,331,98,429,894,152612,276846
2009,2010,7/22/1939,DC,Washington,,2,1,,,3,1,1,1,203,13,2,72,290,377,667,146,8,,8,,199,99,562,140,117,17,3,,,,,,,9,,,,1,26,,3,574982,5,89176,24,2010,1,280,6,382,22,14909,27,181000,21,360,,,2,41,63,26,11,152,219,3,12250,2,786,16,9354,65,16687,12,1741,1,61,2917,30680,74695,22,,12,66,2368,4300,2094,774,548,5470,4602,997,548,1545,2680,592769,2694405
2009,2010,,WV,Wheeling-Charleston,,,,,1,,1,,,70,1,,41,112,52,164,10,3,,2,,45,12,163,111,64,18,29,,,,,,,20,4,,1,12,163,,3,723835,,,,,1,17,2,200,1,16,11,41723,,,,,,,,10,,,10,1,1288,7,1649,,,25,4784,,,,,861,4205,12797,,,2,4,469,812,140,173,185,872,885,160,227,387,967,82996,1814468
2009,2010,,KS,Wichita,,,,,1,0,1,,,78,6,,34,118,1,119,6,1,,5,5,,,278,90,66,,24,,,,,,,,22,,1,1,10,39,7,493471,2,56574,7,1161,,,,,1,42,1,22734,1,210,,,,,,45,,,45,1,2557,4,2524,,,35,8283,,,,,1803,5068,20280,7,,,11,668,2389,183,223,379,2536,2021,416,278,694,892,115023,962097
2009,2010,,DE,Wilmington,,,,,1,0,1,,,87,7,,31,125,87,212,14,2,,2,,110,34,256,57,51,5,1,,,,,,,19,,,1,1,16,79,1,174158,1,150,6,400,1,10,3,170,3,61,15,194300,1,100,6,29757,,,,9,,,9,,,5,2784,3,1713,22,7530,5,1007,1,80,1063,10012,24198,13,,8,28,1153,2673,157,143,225,2502,2241,426,217,643,1689,233000,1314050
2009,2010,,MN,Winona,,,,,1,0,1,,1,58,4,,53,115,8,123,13,1,,1,12,28,21,387,114,47,1,54,,,,4,,,,2,,,,9,52,2,86550,1,1236,10,817,,,3,17935,,,7,4563,,,1,100,1,6,51,3,,,9,1,1404,4,996,,,21,4097,,,,,3375,7874,17755,1,,,2,325,1807,,27,125,1572,1621,296,249,545,1048,131280,573635
2009,2010,1/14/1950,MA,Worcester,,,,,1,0,2,3,,132,11,1,45,189,106,295,5,1,1,2,7,106,74,427,116,103,2,11,,,,,,,4,,2,2,1,9,70,1,228139,5,,3,,1,24,14,1500,3,300,7,65000,,,,,,,,25,,,25,3,8917,4,1879,5,1524,19,4601,3,450,1,30,5647,17942,41015,15,,1,31,1127,2634,153,75,150,3290,2757,436,100,536,3167,305000,784992
2009,2010,6/23/1951,WA,Yakima,,,,,1,0,,,,42,1,,32,75,7,82,1,4,,4,,26,3,33,41,39,2,8,,,,,,,3,1,,,3,33,17,,,1,73658,,,,,1,174,,,5,49389,,,,,,,,10,,,10,,,,,1,190,6,1659,,,,,1862,5708,9343,,,3,6,112,3315,175,109,205,2501,1164,342,100,442,521,78317,649846
2009,2010,5/15/1943,OH,Youngstown,,,,,1,0,,,,98,4,,51,153,17,170,6,,,4,,80,13,198,113,91,2,20,,,,,,,2,,,2,,29,106,4,53269,29,1307395,10,2010,,,1,120,5,577,14,44244,,,,,,,,14,,,14,1,2936,6,2321,,,32,6155,2,345,,,2920,12032,26723,4,,,9,561,1877,170,191,301,2238,2258,460,305,765,2766,201857,1193021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  833,333 ","  61,602 ","  41,522 ","  69,655 ","  783,672 ","  608,230 ","  128,468 ","  47,100 ","  175,568 ","  422,212 ","  65,581,748 ","  305,992,383 "
