Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2014,2015,,"Portland, ME",ME,,,,,1,1,,,,57,,,71,128,33,161,8,1,,1,,40,16,226,55,32,4,19,,,,,,,17,,1,2,,3,39,3,915242,,,5,1804,,,2,222,,,,,7,629,2,1404,,,7,,,,7,1,3077,1,197,2,613,8,1911,1,220,,,650,4239,10914,2,,1,1,258,1074,96,87,107,1439,1518,290,172,462,2564,172545,1328302
2014,2015,,Providence,RI,,,,1,1,3,1,2,,149,5,,115,269,95,364,11,2,,3,21,91,66,368,141,122,6,13,,,,,,,7,1,,1,,16,73,1,200000,,,7,44478,,,2,115,2,182,7,63000,,,5,46500,1,5,16,17,,,21,3,6277,4,1921,4,2573,26,6541,4,1262,,,5539,17489,41623,14,18,,28,1145,2349,279,94,263,2736,2829,634,117,751,3508,620391,1051511
2014,2015,11/15/1941,Pueblo,CO,,,,,1,2,,,,29,4,1,18,51,14,65,7,,,,,54,1,43,53,25,7,21,2,,,,,,42,1,,,1,2,22,4,379803,2,5000,1,850,,,,,,,6,350000,,,,,,,4,,,,4,,,1,12,,,3,613,1,150,,,936,2917,4632,,,,2,68,598,541,54,142,898,622,97,33,130,750,42327,667868
2014,2015,12/12/1924,Raleigh,NC,,,,,1,,,,,59,3,,27,89,47,136,35,1,1,2,14,63,5,39,78,44,19,13,,,1,1,,,17,5,,,5,13,,,,,,,,,,,,,,14,68692,,,,,,,27,,,,27,,,2,1484,1,178,29,7627,,,,,4566,17061,30943,6,,,24,850,4019,363,575,419,4996,3228,577,306,883,1134,225184,4830703
2014,2015,8/4/1902,Rapid City,SD,,,,,1,,,,,26,4,,7,37,14,51,3,3,,2,1,27,2,29,84,23,5,56,,,,,,,24,4,1,4,2,4,20,1,17499,,,,,1,3,1,64,1,1556,6,15588,,,1,,,,6,,,,6,,,1,247,1,231,2,594,1,481,,,841,2295,4695,1,3,2,2,106,460,48,20,70,429,486,68,48,116,453,24485,252801
2014,2015,3/27/1931,Reno,NV,,,,,1,1,,,,26,,,8,34,4,38,9,,,,20,29,3,22,28,25,2,3,,,,,,,6,,,,1,6,17,,,,,,,,,3,247,,,1,264560,,,1,3060,,,7,,,,7,,,1,649,,,4,2022,,,,,1372,3320,7370,,,,,156,1733,158,98,166,1801,809,217,59,276,354,85012,703837
2014,2015,,Richmond,VA,,,,,1,,,,,82,6,,48,136,30,166,51,1,,2,58,135,8,145,143,93,10,39,,,,,,,6,1,,,7,165,244,10,704000,,,18,2100,,,2,200,7,11000,1,500,3,250,6,30000,,,23,,,,23,,,5,985,3,690,22,6722,2,875,,,4812,14862,28969,,,,40,955,2927,141,491,454,3499,2276,337,224,561,1754,234266,5600000
2014,2015,,Rochester,NY,,,,,1,1,,2,2,90,7,,67,164,43,207,13,,2,,,148,43,408,94,75,4,3,4,,4,4,,,2,,,1,,,,1,60000,5,1000,1,2500,,,1,150,8,700,72,350000,10,94,,,,,19,,,,19,1,42,,,5,3108,20,3963,2,264,,,1717,12590,21684,6,,,7,426,1796,356,139,238,2176,1942,577,188,765,3006,344000,1514129
2014,2015,9/23/1908,Rockford,IL,,,,,1,2,,1,2,123,5,,61,189,42,231,8,2,,2,,142,12,92,104,79,8,17,,,,,,,,1,,,,,,3,856018,19,150000,9,800,,,1,32,,,8,101489,,,,,,,22,,,,22,,,6,3136,2,872,40,9261,,,,,8270,21444,43005,21,3,,11,1055,4835,178,187,482,6624,6125,704,243,947,1998,395000,1509273
2014,2015,4/6/1957,Rockville Centre,NY,,,,,1,2,3,,,207,9,4,92,312,54,366,89,4,,5,8,292,67,980,134,126,7,,,,,,,,1,,,,2,45,443,6,680600,3,27850,4,2150,,,,,10,1781,41,59195,51,260,17,2155,20,,12,,,,12,1,3375,5,4438,5,7603,43,15825,4,1377,1,70,3712,101120,137532,15,40,,36,1937,14210,738,798,799,15451,15738,2639,549,3188,9981,1456689,2908906
2014,2015,,Sacramento,CA,,,,,1,2,1,1,2,100,4,,68,172,64,229,30,1,1,2,,158,8,145,102,81,16,5,,,,,,,42,1,,,1,21,74,6,682420,,,1,150,,,,,5,314,8,45200,,,,,,,22,,2,4,26,,,3,1620,3,2460,37,9443,,,,,3111,22423,39082,1,5,,10,993,7289,630,409,1100,7422,5416,855,177,1032,2703,994767,3574415
2014,2015,2/26/1938,Saginaw,MI,,,,,1,,,,,49,2,,38,89,5,94,5,1,,1,,14,,80,58,40,4,4,3,,6,1,,,,,16,40,,10,39,2,308763,1,1500,1,170,3,250,,,3,707,5,3757,,,3,27769,,,7,,,,7,,,3,574,,,15,2041,,,,,812,4768,8202,1,,,1,197,860,77,74,154,975,1054,200,111,311,1312,98229,708837
2014,2015,,Salina,KS,,,,,1,,,,,31,1,,22,54,18,72,2,,,,10,16,1,130,86,27,9,44,,,,4,,,,,,,1,9,46,,,,,2,424,,,,,,,,,,,,,,,13,,,,13,,,5,763,,,11,1707,,,,,1473,3869,7825,3,,,1,240,834,31,65,152,818,671,188,132,320,424,42270,340175
2014,2015,,Salt Lake City,UT,,,,,1,,,,,41,1,,15,57,16,73,13,1,,2,,64,,27,48,39,4,5,,,,1,,,19,,,,,,,,,,,,,,,16,507,1,80,3,23000,,,1,1200,,,7,,,,7,,,3,1700,,,13,3627,,,,,2182,6209,13725,1,,,1,468,3293,344,203,970,3489,2179,331,106,437,577,291000,2900872
2014,2015,10/16/1961,San Angelo,TX,,,,,1,1,,,,51,2,,6,59,5,64,,4,,,,77,,22,45,35,1,8,1,,,,,,21,,,2,,21,,,,,,,,,,,,,,,,,,,,,,14,,,,14,,,,,,,3,828,,,,,2470,8633,11945,,,,2,76,1484,,324,221,1614,1179,271,152,423,770,74939,768347
2014,2015,,San Antonio,TX,,,1,1,,1,,,,97,9,,44,150,196,346,44,3,3,3,22,376,88,665,139,88,42,8,,,,,,1,34,,,,1,21,178,5,360287,5,,8,2326,3,2149,17,1136,3,522,12,,,,1,80,2,22,,64,6,26,48,5,14310,4,1239,7,2633,28,7867,4,1268,,,10270,27249,64884,28,11,,47,1917,7614,1062,473,762,8842,6429,1482,286,1768,4350,753193,2556928
2014,2015,11/6/1978,San Bernardino,CA,,,,,1,,1,,1,51,1,,49,101,117,218,51,1,3,1,3,113,19,137,91,34,44,7,1,,1,7,,,7,5,,,1,38,118,2,318656,1,1200,1,150,,,,,,,18,101707,,,,,1,12,28,,1,3,43,,,2,930,1,585,25,5669,2,502,,,10154,31305,49188,2,1,,6,409,9494,1059,458,1043,14181,7667,1511,217,1728,2801,1645457,4380878
2014,2015,7/11/1936,San Diego,CA,,,,,1,1,,1,,105,2,1,56,164,85,248,64,3,,1,7,167,30,213,98,79,14,5,,,,,,,13,,,,30,213,146,3,252305,2,125,3,186,,,1,95,3,2838,7,113232,1,70,,,,,6,,9,,15,2,7794,3,2661,2,1452,41,11312,4,114,1,448,10796,37562,72139,4,3,,22,1675,8325,766,426,710,8886,5242,1273,262,1535,2640,1002223,3279153
2014,2015,,San Francisco,CA,,1,1,2,,1,1,,,105,4,1,81,191,162,353,71,4,3,2,13,94,35,613,90,73,17,2,,,,,,,11,22,,,3,18,97,3,332980,4,56010,2,94,1,75,3,355,6,1994,6,1658,,,20,31017,1,13,1,80,1,,14,3,11795,4,3600,10,4494,51,14652,8,2434,,,2115,10950,50054,40,3,2,13,1478,5981,342,310,816,5041,3076,760,211,971,2469,550600,1795066
2014,2015,1/27/1981,San Jose in California,CA,,,,,1,1,1,,,90,2,,46,138,188,326,16,2,,2,,37,42,284,50,44,5,1,,,,1,,,3,2,,,4,15,68,2,159123,1,100,1,140,,,1,160,,,1,50000,,,,,,,8,,,,8,1,8770,2,2193,5,4784,27,8961,2,362,,,3360,13373,41811,40,5,1,11,1542,6313,299,379,404,5101,2809,748,151,899,1780,590000,1890909
2014,2015,,Santa Fe,NM,,,1,,,1,,2,,86,1,,52,139,69,208,25,3,1,6,11,222,60,127,93,79,15,,2,,,1,,,223,4,1,,3,27,93,1,617923,1,2000,1,25,,,1,55,1,2000,5,522028,1,16,,,,,41,,,2,43,1,520,1,723,1,591,14,3089,,,,,4147,13082,22195,1,,,3,376,3647,366,252,595,4382,3191,746,128,874,3115,325597,1295784
2014,2015,2/21/1962,Santa Rosa in California,CA,,,,,1,1,,,,51,4,,25,80,14,94,6,1,,1,,40,23,33,41,40,1,,,,,,,,22,2,,,23,33,9,5,505097,1,62584,,,1,109,,,1,100,2,17885,,,,,,,8,,,,8,2,919,3,818,3,927,9,2005,2,191,,,2001,4789,10731,2,,,1,345,2762,133,84,197,2452,2132,449,63,512,757,178443,948769
2014,2015,,Savannah,GA,,,,,1,2,,,,55,2,,29,86,18,104,17,1,,1,1,74,2,82,55,37,8,10,,,,,,,21,15,,,,,38,1,200000,,,,,,,,,,,15,300000,,,,,,,13,,,,13,,,2,442,3,1067,14,3393,,,,,1185,6843,12943,3,2,,14,563,1527,208,143,306,1543,1372,222,134,356,633,78279,2934000
2014,2015,,Scranton,PA,,,,,1,3,,,,131,19,,91,241,48,289,4,,,1,,66,5,390,120,101,4,14,,,,,,,17,,,1,2,33,,2,316196,3,316771,5,634,1,150,4,113,2,64,18,331075,1,300,,,,,9,,1,,9,4,14340,4,1378,1,778,16,3533,,,,,1432,16545,38015,9,,,10,386,2504,,121,265,3017,3295,590,240,830,3833,278964,1107494
2014,2015,,Seattle,WA,,,1,2,,,1,1,,113,2,,69,184,91,275,26,2,,,18,114,14,375,146,109,11,21,1,,,4,,,27,,,,,19,551,12,1862477,2,12800,16,9549,,,1,128,9,771,148,72334,,,,,,,27,,,,27,2,9193,5,2392,6,3792,57,14722,6,1039,,,5200,23400,59765,16,9,,31,1711,5811,617,395,408,6974,4186,760,362,1122,2646,585000,5416120
2014,2015,6/16/1986,Shreveport,LA,,,,,1,1,,,,23,1,,10,34,17,51,3,1,1,2,16,33,5,25,27,12,10,5,,,,,,,12,,,,1,2,24,,,3,532363,1,150,,,2,117,,,22,27199,,,2,303,,,8,,,,8,,,2,739,,,4,1265,,,,,528,1631,4171,,,,,147,451,57,39,140,480,474,81,64,145,368,41702,819229
2014,2015,1/15/1902,Sioux City,IA,,,,,1,1,,,,54,3,,69,126,,126,5,1,,2,10,53,,58,111,48,,63,,,,,,,,,,1,,20,41,3,264018,,,3,761,,,,,,,4,4376,,,,,,,14,,1,1,15,1,1135,7,1683,,,16,4409,,,,,2015,5870,15127,4,,,9,502,1053,390,73,116,1338,1396,267,154,421,1156,82350,459279
2014,2015,,Sioux Falls,SD,,,,,1,,,,,79,5,,33,117,13,130,2,1,,1,,39,1,254,119,65,5,49,1,,,,,,,,,24,,5,32,11,750000,,,,,,,,,,,7,600,,,22,976,,,23,,,,23,2,2037,3,925,,,21,3274,1,180,,,3796,8184,18419,,,,3,465,1561,122,,229,1613,1399,278,197,475,891,116045,592076
2014,2015,12/17/1913,Spokane,WA,,,,,1,1,,,1,48,2,1,23,74,56,130,5,,,2,,55,8,122,76,36,5,40,,,,,,,2,1,,,1,4,18,6,405484,,,2,754,1,22,1,181,3,1225,14,218575,2,21,13,2250,1,2,6,2,,,4,1,7515,1,104,2,1051,14,2605,,,,,734,3062,15075,,1,,,253,1306,136,96,167,1365,1368,213,74,287,633,108559,835067
2014,2015,,Springfield in Illinois,IL,,,,,1,1,,,,71,5,,27,103,43,146,11,2,,4,,43,16,600,129,50,6,69,2,,2,,,,,,1,,,20,47,6,683322,,,1,32384,1,60,1,140,,,13,114000,1,64,,,,,23,,,,23,2,2105,1,190,6,2037,40,8174,1,55,,,1159,6470,20207,,,,20,631,1619,204,207,300,1827,1815,329,243,572,1496,137450,1142763
2014,2015,,Springfield in Massachusetts,MA,,,,,1,1,,,,93,5,2,43,143,36,179,6,2,,1,,90,16,372,81,67,4,10,,4,,,,,9,1,,,3,12,40,1,172612,1,5427,6,382,,,,,,,8,73328,,,2,476,,,12,,,,12,1,1717,4,698,,,14,3213,,,,,5151,8915,19706,3,1,,13,498,1938,125,2,83,1916,1746,335,85,420,3388,201346,827721
2014,2015,8/24/1956,Springfield-Cape Girardeau,MO,,,,,1,1,,,2,39,1,,17,56,66,122,12,,4,1,1,22,51,67,66,36,11,10,,,,,,,18,4,,,1,17,24,8,979461,,,1,256,,,1,33,1,61,,,,,1,171,,,16,,,,16,,,3,1002,,,23,3090,,,,,1054,3167,8329,,1,,3,345,826,95,92,172,1154,841,126,115,241,501,65978,1353859
2014,2015,,St. Augustine,FL,,,,,1,2,,,,64,2,,27,93,21,114,35,1,,1,,67,2,101,52,42,8,2,,,,,,,10,,,,,,,2,288039,,,2,43700,,,,,,,9,93950,4,30,5,326,,,29,,,,29,,,4,2172,,,29,8430,,,1,108,826,7492,19057,1,,4,11,875,1698,176,198,559,2114,2206,290,146,436,1085,170496,2069588
2014,2015,,St. Cloud,MN,,,,,1,1,,1,,56,,,47,103,96,199,6,3,2,3,1,48,54,390,131,46,14,71,,,,1,,,,,,,,4,69,4,440245,,,13,1052,1,361,,,,,67,55823,1,361,12,1548,,,20,,1,13,33,2,4013,1,655,1,295,27,4064,,,,,4875,9546,23481,1,6,,6,490,1783,13,32,129,1809,1598,405,145,550,1399,131248,563390
2014,2015,12/4/1982,St. George's in Canton Romanian,,,,,,1,,,1,,11,3,,5,19,2,21,7,,,,,7,5,4,14,11,1,4,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,39,,,,,,26,2,,3,25,28,4,3,7,10,5000,
2014,2015,12/3/1983,St. Josaphat in Parma,,,,,,1,1,,,,32,4,,16,52,,52,2,,,,,18,2,2,38,29,,9,,,,,,,3,,,1,2,2,,,,,,,,,,,,,,,,,,3,100,,,1,,,,1,,,,,,,,,,,,,20,86,107,,,,,,43,,,6,51,46,9,1,10,110,8317,
2014,2015,,St. Louis,MO,,,1,,,1,1,1,1,219,14,4,100,337,354,691,15,6,12,7,20,275,143,1392,195,153,17,23,2,,,,,,,,,,,,,10,2921644,,,13,2752,2,1614,7,17705,12,10635,48,265073,2,1614,1,201654,2,46,2,78,1,28,76,2,14785,12,4107,15,7843,100,26149,9,1745,5,173,268,19925,75071,38,10,3,30,2873,4970,303,309,462,5568,5975,1204,503,1707,3833,516654,2231663
2014,2015,1/10/1966,"St. Maron, Brooklyn",,,,,,1,,,1,,35,4,,13,52,10,62,7,,,,,17,8,3,34,32,2,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,70,1,6,1,,,,7,,,,,,,,,,,,,276,1449,1732,,,,,,315,24,21,8,339,394,90,27,117,246,33000,
2014,2015,1/1/1961,St. Nicholas Chicago Ukrainian,,,,,,1,,,2,,36,,,7,43,8,51,5,,,1,,12,8,6,38,30,3,3,3,,,,,,5,,,,8,6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,450,,,,,,,450,1,,,3,35,304,,2,,313,308,58,25,83,235,10500,
2014,2015,,St. Paul and Minneapolis,MN,,,1,1,,,2,,,198,7,2,127,334,21,399,21,6,,7,,173,47,559,187,152,19,16,,,,,,,2,,,1,9,15,533,4,149277,1,230,8,62824,7,1238,1,74,,,,,,,,,2,57,4,176,1,17,78,2,15284,2,764,10,6252,79,20729,1,68,,,11150,25732,80057,9,4,,17,2221,6907,302,231,871,7284,6790,1143,475,1618,4303,825000,3274486
2014,2015,7/25/2002,St. Peter (Chaldean),,,,,,1,,1,,,15,,,,15,,15,,,,,,12,4,6,10,11,4,,,,,,,,3,,,,4,6,,,,,,,,,,,,,,1,,,,,,1,11,,,,,11,,,,,,,,,,,,,,2,13,2,,,6,,510,1,1,15,400,512,220,,220,60,70000,
2014,2015,6/17/1968,St. Petersburg,FL,,,,,1,,,1,,85,6,1,66,158,61,219,79,3,,5,7,118,30,170,74,56,11,7,,,,,,,7,,,,,62,,2,721765,7,41540,10,1017,,,14,983,5,151,67,32900,,,,,,,35,,,,35,1,16349,4,1809,2,1199,27,12692,2,867,2,118,2538,15435,51435,3,9,2,16,949,2958,409,669,570,4203,3537,542,279,821,3330,445456,3009840
2014,2015,3/13/2001,St. Thomas Syro-Malabar,,,,,,1,,1,,,43,,,,43,18,61,,,,,,,,21,34,22,2,10,,,,,,,36,,2,,,,,,,,,,,,,1,56,,,,,,,,,,,8,,,,8,,,,,,,,,,,,,2234,5143,7385,,,,,,339,4,6,67,606,560,92,9,101,75,87000,
2014,2015,1/26/1982,St. Thomas the Apostle,,,,,,1,1,,,,18,,1,4,23,,23,,,,,,,,18,12,12,,,,,,,,,,,1,,,,,,,,,1,60,,,,,,,1,100,,,,,,,10,,,,10,,,,,,,,,,,,,,,10,,,,,,1169,,6,,957,1177,558,28,586,255,180000,
2014,2015,4/20/1977,"St. Thomas, Virgin Islands",,,,,,1,1,,,,12,4,,,16,4,20,1,4,,,,26,1,16,8,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,450,,,2,820,,,4,,,,4,,,2,123,,,3,286,,,,,97,320,830,2,1,,3,47,108,17,6,15,117,106,33,7,40,126,30000,115000
2014,2015,8/8/1956,Stamford-Ukrainian,,,,,,1,1,,,,48,4,,4,56,10,66,,2,,2,,9,1,40,51,48,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,5,,,1,165,,,,,,,,,205,831,1206,,,,,,227,,7,5,197,234,42,15,57,224,14420,
2014,2015,1/1/1944,Steubenville,OH,,,,,1,1,,,,43,3,,26,72,32,104,7,2,,,,12,6,55,56,34,,22,,,,,,,4,,,2,,1,7,1,281409,,,,,,,,,,,1,29673,1,53,,,,,9,,,,9,1,2432,3,459,,,13,1350,,,,,192,698,5140,,,,1,156,251,64,56,371,480,378,92,55,147,544,34847,512926
2014,2015,1/13/1962,Stockton,CA,,,,,1,,,,,44,8,,16,68,17,85,1,1,,,,43,1,52,35,33,2,,,,,,,,14,,,,,,1726,1,260580,1,11085,,,,,,,,,,,,,,,,,7,,,,7,,,2,1278,,,11,2373,,,,,3166,12827,19651,3,1,,,107,5345,274,133,130,5031,3863,690,81,771,1465,228396,1343492
2014,2015,5/3/1905,Superior,WI,,,,,,1,,,,31,,,37,68,7,75,6,1,,1,3,68,,63,103,29,5,48,18,,1,2,,,2,,,,,2,23,6,328229,2,2442,12,370,,,2,212,,,7,2710,11,137,,,,,5,,,,5,,,,,,,15,2187,,,,,1913,4250,8355,,,,3,196,749,13,22,68,835,632,136,81,217,1037,69366,438107
2014,2015,,Syracuse,NY,,,,,1,2,,,,117,7,,72,196,31,227,16,1,,1,1,74,4,203,129,97,1,27,,,,,,,9,4,,,,,,3,975000,1,50,53,2700,,,,,2,125,2,1700,14,275,,,,,10,,1,11,21,1,3319,4,1389,1,769,18,2681,,,,,3060,18094,29333,,2,,15,362,2663,114,111,232,2660,2709,615,251,866,3867,245673,1198000
2014,2015,4/15/1910,Toledo,OH,,,,,1,,,,,90,3,,71,164,39,203,9,1,1,3,17,198,11,430,124,82,8,25,1,1,7,,,,,,,,,,,7,990190,2,405,14,1423,,,2,825,,,8,121712,,,1,3000,,,23,,,,23,2,3028,10,2432,4,2435,56,10695,4,523,,,2759,12585,34480,15,,22,28,1365,2098,664,563,219,3294,2972,574,394,968,2735,320716,1454271
2014,2015,,Trenton,NJ,,,,,1,1,,,,145,12,,71,228,44,272,12,6,,4,13,292,51,307,107,84,8,14,,,,,,,,,2,2,41,246,125,2,222000,6,3386,1,275,2,18,6,426,5,566,6,84715,26,374,,,,,28,,,,28,1,2257,8,5561,3,1184,35,11824,3,667,,,1625,48486,71632,1,11,,43,1679,6647,720,170,433,8833,5144,1052,298,1350,6194,829535,2029493
2014,2015,,Tucson,AZ,,,,,1,,,,,67,,,25,92,66,158,39,2,,3,,190,25,157,78,45,16,5,1,,1,,,,35,,,,8,12,71,3,377211,1,42000,,,,,,,,,5,466248,,,,,,,11,,,,11,,,2,714,4,1671,16,3900,2,465,,,3033,10671,20465,1,3,,18,465,4329,442,222,429,4454,3195,585,89,674,2457,386067,1883254
2014,2015,2/7/1973,Tulsa,OK,,,,,1,,,,,51,5,,18,74,27,101,16,1,,2,13,76,30,57,77,47,2,28,,,,,,,3,3,1,,,1,48,7,1838393,1,503,2,151,,,,,1,30,6,70178,,,,,,,15,,,,15,,,1,884,1,508,9,2257,2,925,,,1487,5539,11615,7,2,,5,368,1540,154,142,329,1484,1103,249,92,341,423,64658,1650000
2014,2015,12/12/1986,Tyler,TX,,,,,1,1,,,,82,10,,13,105,8,113,,3,,2,23,123,,56,54,53,1,,,,,,,,17,3,2,,,13,95,4,1100421,,,,,,,,,,,7,81219,,,,,,,11,,,,11,,,2,284,,,5,756,,,,,735,5596,7382,,,,,89,719,1391,111,313,2351,2473,208,62,270,327,120528,1408700
2014,2015,10/25/1984,Venice,FL,,,,,1,,,,,79,8,1,25,113,59,172,53,1,,,,91,15,76,60,45,15,,,,,,,,9,1,1,,5,16,91,,,,,,,,,2,49,2,61,35,41370,,,15,963,,,18,,,,18,1,903,3,1409,1,75,10,2591,1,176,1,40,2572,9593,17377,2,2,,14,351,3530,345,169,372,3429,1343,413,86,499,2485,235750,2108496
2014,2015,5/29/1982,Victoria in Texas,TX,,,,,1,1,,,,42,1,,7,50,4,54,11,2,,4,,38,,80,50,39,1,10,,,,,,,17,,,,,9,17,,,,,,,,,,,,,,,,,,,,,15,,,,15,,,2,209,1,306,11,2111,1,306,,,2524,5388,10859,,,,15,298,1300,101,50,140,1328,948,259,104,363,941,103428,288101
2014,2015,7/22/1939,Washington,DC,1,2,,,,1,3,1,1,190,11,3,82,286,340,626,154,7,9,9,,264,105,474,139,117,15,7,,,,,,,9,1,,,,,,3,461161,27,124298,30,3129,,,5,304,22,1554,45,207532,7,107,,,3,64,77,16,10,138,218,3,27193,2,764,18,9336,55,14690,13,2140,1,30,1877,22244,78492,21,30,,41,2291,3325,2070,809,519,5531,3942,889,342,1231,2425,639361,2906188
2014,2015,,Wheeling-Charleston,WV,,,,,1,,,,,70,,,27,97,45,142,20,2,,,,45,4,124,110,65,15,29,,,,,,1,16,4,,,1,16,,,,,,,,,,,,1,20,21,76494,,,,,,,10,10,,,20,1,1633,7,1454,,,20,4186,,,,,1436,5398,14127,,,,,445,658,109,149,128,1111,941,101,113,214,913,73373,1852994
2014,2015,,Wichita,KS,,,,,1,1,,,,74,9,,34,117,1,118,6,2,,6,,4,,240,90,65,,25,,,,,,,,22,,,,7,28,8,535903,2,45552,7,1277,,,1,102,1,32,1,19000,1,550,1,700,,,62,,,,62,1,3687,4,2563,,,35,8054,,,,,1896,5881,22143,2,,,15,710,2026,307,272,338,2485,1951,467,213,680,936,111369,988715
2014,2015,,Wilmington,DE,,,,,1,,,,,69,4,,46,119,62,181,10,,,,,111,19,194,57,43,8,6,,,,,,,18,,,,,7,474,1,45015,1,1848,6,600,,,3,141,3,125,16,237569,1,130,3,9122,,,4,,,,4,,,5,2179,3,1732,17,5592,4,849,1,72,816,9607,20851,5,3,,18,926,2020,204,114,281,2407,1970,361,212,573,1810,242738,1476318
2014,2015,,Winona,MN,,,,,1,1,,1,,56,2,,40,98,8,106,12,1,,1,,28,19,354,114,49,1,64,,,,,,,,1,,,,6,148,1,23000,1,1241,10,614,,,3,16987,,,7,4092,,,1,101,1,11,38,5,,,16,1,1225,4,1066,,,18,3835,,,,,2642,4459,13243,4,7,,4,319,1249,54,45,179,1302,1162,217,136,353,908,134654,585451
2014,2015,1/14/1950,Worcester,MA,,,,,1,2,,3,,119,10,,49,178,85,263,1,2,1,8,5,112,56,217,101,92,2,7,,,,,,,3,2,,1,,12,106,1,249000,3,700,3,180,,,21,1350,3,55,6,48000,,,,,,,18,,,,18,3,8757,4,1364,5,1393,19,3909,3,485,1,14,5163,14696,35799,14,,,27,1103,2066,215,71,377,2778,2682,354,78,432,2858,286149,809106
2014,2015,6/23/1951,Yakima,WA,,,,,1,1,,,,50,7,,15,72,3,75,1,1,1,,,41,2,26,41,31,2,8,,,,,,,3,,,,2,26,33,,,1,71677,,,,,2,275,,,5,49400,,,,,,,17,,,,17,,,,,1,207,6,1629,,,,,1339,4512,7704,,3,,5,149,2961,247,108,118,2662,1230,345,44,389,462,71969,452369
2014,2015,5/15/1943,Youngstown,OH,,,,,1,,,,,86,3,,54,143,18,161,4,2,,1,,81,12,207,87,73,3,11,,,,,,,1,,,,,16,72,4,1211197,59,11966,10,2284,,,1,100,6,520,11,47550,,,,,,,12,,,,12,1,3568,6,1930,,,26,4856,2,113,,,1866,8591,20936,5,,,4,462,1415,106,132,270,1719,1685,418,194,612,2471,169263,1185306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  694,085 ","  66,689 ","  42,912 ","  67,441 ","  726,867 ","  566,177 ","  111,725 ","  36,511 ","  148,125 ","  391,127 ","  68,071,023 ","  316,910,012 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  694,085 ",,"  42,912 ","  67,441 ","  726,867 ","  566,177 ",,,"  148,125 ","  391,127 ","  68,071,023 ","  316,910,012 "
