Oakland,508,965,1028,710,820,1217,584,428,619,950,695,467,366,329,398,477,475,491,288,509
Ogdensburg,161,88,94,110,134,103,117,95,145,94,91,78,69,48,32,66,58,46,42,41
Oklahoma City,346,,,,565,469,521,554,476,567,593,688,463,525,501,463,604,466,591,534
Oklahoma City (Archdiocese),,539,572,565,,,,,,,,,,,,,,,,
Omaha,,,,,643,625,567,579,628,489,533,532,500,483,483,474,484,461,453,443
Omaha (Archdiocese),,512,545,685,,,,,,,,,,,,,,,,
Orange,384,617,652,562,,,,,,,,,,,,,,,,
Orange in California,,,,,648,632,723,821,591,534,653,1317,1938,851,1618,1220,933,933,1004,1072
Orlando,421,787,917,918,773,737,786,598,689,657,658,645,566,695,557,663,495,498,537,520
Our Lady of Deliverance - Syriac,,,48,18,18,18,4,4,4,6,6,6,6,6,6,40,40,55,3,166
Our Lady of Lebanon of L.A.,,23,41,20,,,,,103,39,77,27,41,32,16,,,,,
Our Lady of Lebanon of Los Angeles,,,,,,,,,,,,,,,,65,12,12,10,2
Our Lady of Nareg for Armenians,,,,,,,,,,,,,6,,,,,,,
Owensboro,294,250,265,366,254,263,223,237,190,279,233,227,285,199,240,209,259,187,176,217
Palm Beach,212,248,349,357,558,384,424,427,337,410,274,293,236,406,415,411,335,960,530,231
Parma-Byzantine,41,58,34,36,50,29,42,29,42,33,35,19,26,21,19,19,21,12,9,16
Passaic - Byzantine,41,,79,33,70,39,39,24,27,31,24,11,19,19,6,17,16,48,19,22
Paterson,270,319,319,324,349,364,318,330,291,238,215,166,229,237,219,222,248,273,179,245
Pensacola-Tallahassee,187,265,254,195,196,1730,272,301,292,274,180,261,228,266,225,261,357,250,218,251
Peoria,479,597,578,513,485,517,410,552,500,1587,463,500,435,705,377,317,427,316,252,420
Personal Ordinariate of St. Peter,,,,,,,,,,,,,,,,,,,,
Philadelphia,1352,,,,697,684,725,618,620,699,513,497,496,426,457,393,373,325,302,302
Philadelphia (Archdiocese),,795,744,823,,,,,,,,,,,,,,,,
Philadelphia-Ukrainian,,8,6,,54,35,30,18,31,27,29,34,35,38,52,37,9,7,16,10
Philadelphia-Ukranian,19,,,64,,,,,,,,,,,,,,,,
Phoenix,478,909,724,849,1852,1033,1080,1146,1068,1252,910,910,1656,1471,1342,1967,1748,1781,1918,1320
Pittsburgh,1142,810,1089,870,758,776,646,737,904,669,738,699,586,542,553,499,478,535,448,477
Pittsburgh - Byzantine,61,80,73,60,89,60,69,89,45,50,53,33,34,44,44,34,33,40,36,25
Porland OR (Archdiocese),,558,,,,,,,,,,,,,,,,,,
Portland ME,22,309,364,334,363,464,346,336,298,226,232,236,208,149,122,144,115,102,91,107
Portland OR,445,,,,,,,,,,,,,,,,,,,
Portland OR (Archdiocese),,,637,716,,,,,,,,,,,,,,,,
Portland in Oregon,,,,,800,763,704,631,624,556,547,571,540,609,580,978,656,503,1098,729
Providence,184,151,360,477,288,356,312,312,385,374,260,93,94,253,318,307,327,398,424,263
Pueblo,141,311,377,233,464,464,464,321,321,404,400,420,1758,1480,0,,,159,159,142
Raleigh,,331,350,454,402,418,421,460,391,369,644,972,,,0,312,323,354,400,419
Rapid City,65,207,141,118,116,124,84,92,78,123,84,150,108,122,81,80,65,72,64,70
Reno,,,132,141,209,120,128,173,195,177,127,166,162,163,371,520,501,204,202,166
Reno-Las Vegas,272,,,,,,,,,,,,,,,,,,,
Richmond,275,477,1028,645,643,1134,1012,1139,610,411,368,384,432,836,852,890,,871,969,454
Rochester,403,776,645,706,646,714,657,660,731,357,273,512,527,387,292,592,,,,238
Rockford,302,394,476,784,739,428,539,438,345,428,416,414,397,336,333,412,307,324,435,482
Rockville Centre,411,,442,542,489,517,517,442,649,386,319,302,345,328,429,334,318,417,293,799
Romanian - St. George's in Canton,5,,,,,,,,,,,,,,,,,,,
Sacramento,546,718,649,858,1007,848,773,1205,1018,946,1063,886,1138,1166,630,1202,1296,1419,1080,1100
Saginaw,314,339,301,324,266,252,226,256,368,192,219,202,215,193,309,234,192,239,298,154
Salina,110,299,185,201,173,185,199,159,173,153,161,153,137,172,149,134,134,123,112,152
Salt Lake City,168,238,248,581,409,269,326,337,243,447,377,257,358,575,724,239,506,1210,1210,970
San Angelo,99,198,139,172,225,343,235,158,244,177,162,125,173,357,239,139,157,236,169,221
San Antonio,433,,,,607,636,721,645,597,591,678,644,747,675,701,673,1337,751,605,762
San Antonio (Archdiocese),,690,716,618,,,,,,,,,,,,,,,,
San Bernardino,960,981,917,1050,1529,2040,622,1185,1452,1215,1078,662,3636,1572,892,391,507,1222,524,1043
San Diego,756,625,637,625,790,790,1017,1024,1145,607,554,469,466,291,253,137,852,870,656,710
San Francisco,374,,,,339,527,338,617,493,435,406,437,570,803,551,204,250,818,385,816
San Francisco (Archdiocese),,626,262,262,,,,,,,,,,,,,,,,
San Jose,334,439,410,411,464,,,,,,,,,,,,,,,
San Jose in California,,,,,,493,495,498,383,814,369,391,626,912,499,536,282,572,649,404
Santa Fe,279,,,,344,675,640,609,548,725,1284,663,466,317,465,316,316,383,338,595
Santa Fe (Archdiocese),,311,293,550,,,,,,,,,,,,,,,,
Santa Rosa,58,101,182,140,314,,,,,,,,,,,,,,,
Santa Rosa in California,,,,,,189,187,165,114,112,185,165,116,127,95,107,73,240,290,197
Savannah,289,338,446,429,501,703,425,430,403,376,274,337,278,271,349,307,297,307,468,306
Scranton,222,289,540,339,368,395,355,327,280,92,250,284,186,216,111,103,122,139,207,265
Seattle,564,,,,755,773,662,667,574,619,589,599,617,443,436,175,522,434,409,408
Seattle (Archdiocese),,693,769,741,,,,,,,,,,,,,,,,
Shreveport,105,195,318,234,219,231,232,173,144,160,118,183,103,88,140,171,151,139,105,140
Sioux City,257,228,358,377,389,272,210,265,233,194,215,224,338,210,166,240,264,216,185,116
Sioux Falls,,279,319,341,341,284,317,263,265,221,220,227,230,253,242,293,278,371,332,229
Spokane,114,142,121,211,211,208,163,,,148,,143,634,175,136,103,147,148,181,167
Springfield IL,411,447,524,552,,,,,,,,,,,,,,,,
Springfield MA,164,310,233,496,,,,,,,,,,,,,,,,
Springfield in Illinois,,,,,483,505,451,451,486,432,379,494,365,325,310,361,319,344,305,300
Springfield in Massachusetts,,,,,440,238,670,281,111,120,382,211,141,111,153,113,173,200,101,83
Springfield-Cape Girardeau,244,235,232,260,242,219,230,278,264,201,300,210,224,213,185,207,224,184,164,172
St. Augustine,192,455,439,423,508,660,486,642,557,435,501,652,586,453,591,518,430,581,460,559
St. Cloud,100,246,222,228,231,237,213,196,195,174,214,202,208,245,206,189,138,121,222,129
St. George's in Canton Romanian,,22,5,5,16,16,16,16,6,4,,3,12,5,8,15,7,7,2,3
