Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2011,2012,,Hartford,CT,,,1,1,,1,1,,,184,11,,106,301,85,386,46,5,,9,,289,31,645,213,162,14,37,,,,,,,1,,,,4,25,96,3,879972,2,2772,6,2974,2,171,9,456,,,18,31756,10,34,2,51025,1,,48,,1,80,128,2,4733,4,2025,5,2647,52,10991,2,215,,,11962,42368,75069,9,4,,29,991,5710,257,162,291,7006,6763,1149,192,1341,7725,600040,1946413
2011,2012,,Helena,MT,,,,1,1,,,,,41,5,1,25,72,6,78,4,1,,,,26,2,31,57,35,4,11,2,,3,2,,,39,14,,,2,17,,2,275685,,,,,,,3,97,,,,,,,,,1,,12,,,,12,1,1428,2,300,,,4,814,,,,,1121,3184,6859,,2,,1,151,457,160,,69,652,634,92,41,133,722,45278,579983
2011,2012,12/3/1981,Holy Protection of Mary - Byzantine,,,,,,1,,,,,16,1,,5,22,1,23,3,1,,,1,12,2,3,19,17,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,26,,,2,,,,2,,,,,,,,,,,,,77,325,404,,,,,,72,1,6,15,91,99,17,2,19,38,2402,
2011,2012,9/10/1941,Honolulu,HI,,,,,1,,,,,38,6,,21,65,56,121,25,4,,,,57,32,169,66,38,24,2,,,,,,,26,,,,1,9,49,,,3,1815,6,459,,,,,1,56,1,24939,,,,,,2,9,,,,11,1,2850,3,838,4,2107,20,5447,3,777,,,2117,5162,19309,7,13,,37,769,2570,232,162,190,1882,1307,325,129,454,1606,222822,1360301
2011,2012,6/5/1977,Houma-Thibodaux,LA,,,,,1,,,,,39,,,22,61,9,70,,1,,,9,40,4,23,39,38,,3,,,,,,,3,,,,,3,22,,,,,1,60,,,1,87,2,45,4,11474,,,,,,,15,,,,15,,,3,1873,,,10,3846,,,,,2438,4997,13169,,2,,,374,1194,48,33,45,1174,909,247,38,285,1225,106305,202000
2011,2012,12/19/1944,Indianapolis,IN,,,,1,1,,,1,3,94,3,,46,143,85,228,22,1,,,,30,30,574,138,92,12,22,1,,8,3,,,12,,,1,3,45,175,2,1467102,,,3,372,,,1,72,2,909,16,179920,1,322,,,1,9,19,26,1,,28,2,3960,7,3586,5,2372,58,16871,1,70,,,3146,12291,42324,1,2,,21,1539,4131,444,374,545,3990,3105,626,429,1055,1947,227699,2621455
2011,2012,6/6/1977,Jackson,MS,,,,,1,1,,,,34,1,,16,51,33,84,1,,,1,,,7,156,75,29,12,16,1,,3,7,4,3,23,,,,1,9,29,1,134279,1,8458,1,450,2,342,2,202,6,4877,17,17897,3,63,3,78,,,9,,,,9,2,20,4,1210,,,15,3355,,,,,1310,4097,10001,,3,,10,437,826,94,76,208,853,364,95,108,203,437,48831,2111593
2011,2012,7/2/1956,Jefferson City,MO,,,,,1,,,,,57,3,,27,87,9,96,12,1,,3,,69,1,44,95,45,5,38,1,,3,1,,2,15,,,,1,9,47,1,120756,14,115844,,,,,,,,,2,48073,,,,,,,20,,,,20,,,3,937,,,37,6206,,,,,1841,3634,12638,9,1,,1,545,1140,123,153,256,1285,1195,239,199,438,785,82516,910356
2011,2012,3/24/1949,Joliet in Illinois,IL,,,,,1,2,1,1,2,113,3,1,62,179,113,292,18,1,1,3,19,198,58,470,120,97,15,8,,15,,,,,9,,,,,26,190,3,864158,,,16,3706,,,4,2199,,,5,64524,1,124,,,,,29,,,,29,3,16429,3,1886,4,3558,47,16231,,,,,4572,38984,81689,17,23,,17,466,7541,200,205,836,9154,8177,1195,293,1488,3529,615918,1916361
2011,2012,6/23/1951,Juneau,AK,,,,,1,,,,,7,1,,3,11,2,13,,,,,3,3,,2,9,7,2,,,,,,,,17,,,,,2,11,1,45000,,,,,,,1,100,,,1,10000,,,1,15000,,,,,,,,,,,,,,1,91,,,,,78,455,624,,,,,10,52,5,7,6,96,75,12,8,20,49,10000,75000
2011,2012,7/21/1971,Kalamazoo,MI,,,,,1,1,,,,40,2,,19,61,11,72,8,1,,,,35,2,208,46,36,7,2,,,1,,,,13,1,,,2,3,22,3,483582,1,,3,546,,,,,24,363,7,40274,,,,,,,13,,,,13,,,3,630,,,19,2508,,,,,430,4929,8510,2,1,,1,205,1291,79,130,142,1187,1025,182,122,304,847,104386,948965
2011,2012,8/9/1952,Kansas City in Kansas,KS,,,1,1,,,,1,2,74,5,1,26,106,52,158,19,7,1,2,17,22,12,496,108,60,10,38,,,,,,,,,,2,1,15,84,3,678671,4,7968,3,690,,,2,94,,,6,85000,19,21,6,23,,,27,,,1,28,3,4799,6,3362,1,184,38,11790,3,160,,,2686,12514,35523,,,,14,1124,3295,268,273,460,3830,3674,640,280,920,1350,205531,1193425
2011,2012,8/29/1956,Kansas City-St. Joseph,MO,,,,,1,1,,1,,63,3,1,30,97,82,179,9,2,,9,8,64,33,219,87,55,19,11,1,,,1,,,11,,,,1,2,107,3,290581,,,11,2335,,,8,1307,,,7,296285,1,40,1,32,1,5,19,107,,,24,2,4619,4,1084,4,2404,26,7519,1,302,,,1438,6732,24122,21,12,,10,1095,2055,189,259,461,2242,1855,389,309,698,1238,134173,1513005
2011,2012,9/8/1988,Knoxville,TN,,,,,1,,,,,47,3,,12,62,13,75,7,1,,1,,59,11,37,47,33,6,8,,,,,,,,2,2,,,2,30,1,99681,1,278,1,600,,,,,2,133,7,62776,,,,,,,17,,,,17,,,2,1101,,,8,2192,,,,,1005,3408,7723,2,,,13,200,1094,94,82,243,1116,655,165,113,278,415,61827,2364692
2011,2012,,La Crosse,WI,,,,,1,,,,,90,8,3,54,155,12,167,38,,,,,51,3,393,165,103,5,57,,,,,,,,,,,,13,40,9,603842,,,10,1084,,,2,143,5,7462,2,5678,,,,,1,,33,,,,33,1,3000,7,1565,,,63,7138,,,,,3798,12471,28005,10,,,17,832,1991,,142,219,2329,2323,447,208,655,1992,180305,901157
2011,2012,10/21/1944,Lafayette in Indiana,IN,,,,,1,1,,,,66,26,,25,117,15,132,6,4,,3,,17,3,54,62,45,6,11,,,,,,,,,,,3,9,52,7,1008547,,,1,590,,,,,,,,,,,,,,,22,,,,22,3,9554,2,1017,,,18,3820,,,,,2934,8928,26275,1,3,,7,353,1791,114,138,274,2163,1660,254,161,415,777,95619,1296384
2011,2012,1/11/1918,"Lafayette, LA",LA,,,,,1,,,,,111,,1,46,158,43,201,11,4,,1,,67,13,136,121,82,16,22,,1,,,,,29,,,,,1,977,1,94065,,,32,4117,,,,,15,7783,6,56798,,,,,,,29,,1,17,46,,,9,3496,1,135,29,10492,2,744,,,13489,6352,34754,,,,1,977,3603,138,80,212,3630,2850,886,136,1022,3259,304921,568154
2011,2012,4/25/1980,Lake Charles,LA,,,,,1,1,,,,35,2,,10,47,13,60,5,2,,1,,26,1,12,38,27,8,3,,,,,,,8,,,,1,3,70,1,81969,,,1,118,,,3,97,,,3,10021,,,,,,,7,,,2,9,,,1,647,,,7,2019,,,,,1809,5040,9524,,,,1,174,913,,69,323,928,758,191,77,268,817,72999,292619
2011,2012,5/22/1937,Lansing,MI,,,,,1,1,,,,87,10,,69,166,45,211,21,3,,1,10,103,3,329,84,65,8,4,1,3,2,1,,,,2,,,,5,275,6,3727806,7,104537,3,330,,,1,100,3,173,11,322032,1,60,,,,,29,,,,29,1,2630,4,2019,,,30,6806,2,193,,,2810,14964,29451,2,,,5,528,2307,201,285,508,3285,2800,468,303,771,1969,207023,1793060
2011,2012,7/3/2000,Laredo,TX,,,,,1,,,,,27,,,3,30,21,51,29,,,,,31,7,74,32,21,10,1,,,,,,,17,,,,1,3,13,,,1,25000,,,1,49,,,1,855,3,314159,,,1,319,,,5,,,,5,,,1,390,,,5,1223,1,500,,,4208,8829,15155,2,2,,11,145,2672,223,63,94,3073,1715,441,11,452,1051,299573,352439
2011,2012,10/18/1982,Las Cruces,NM,,,,,1,,,,,20,,,14,34,40,74,8,,,2,7,46,1,45,46,21,15,8,2,,,,,,45,1,,,1,2,25,,,,,,,,,1,85,,,,,,,,,,,8,,,,8,,,,,2,357,,,3,228,,,2556,5904,9053,,,,,41,1828,274,74,246,1969,1554,278,31,309,1092,132646,549219
2011,2012,3/21/1995,Las Vegas,NV,,,,,1,,,,,19,3,,15,37,18,55,34,,,1,19,32,3,,29,9,2,18,,,,,,,6,,,,1,,28,,,,,,,,,,,,,21,7500000,,,1,4587,,,7,,,,7,,,1,1268,,,7,2704,,,,,3274,9775,17028,1,,,,229,5967,765,168,312,4177,1664,436,129,565,948,643900,1951000
2011,2012,3/2/1988,Lexington,KY,,,,,1,1,,,,37,3,,12,52,21,73,2,2,,1,,53,3,74,49,31,9,,2,1,5,1,,,14,,,,,14,29,11,1249529,4,56000,1,210,1,8000,,,,,1,8000,,,,,,,12,,,,12,,,1,807,1,95,15,3045,,,,,986,2481,7426,5,,,7,334,821,70,82,197,994,759,125,70,195,285,42056,1578749
2011,2012,,Lincoln,NE,,,,,1,,,,,122,8,,20,150,10,160,1,3,2,2,,3,,148,134,84,1,49,,,,,,,1,6,1,,,148,2,4,170435,,,3,221,,,1,45,1,46,22,27439,1,13,1,2768,1,20,22,14,1,77,119,,,6,1704,,,27,5257,,,1,13,1722,5312,14127,24,,,36,458,1088,268,100,184,1535,1515,242,156,398,693,96625,588641
2011,2012,,Little Rock,AR,,,,,1,1,,1,,53,1,,19,73,33,106,24,,,4,,82,24,171,89,54,15,19,1,,,,,,38,1,,,,16,93,11,876711,5,24435,28,1027,,,26,1288,1,202,5,44257,,,9,22955,,,33,,,,33,,,4,1029,2,637,28,5456,,,,,1808,7225,16188,1,3,,7,571,2830,222,220,501,3017,1804,384,211,595,915,137137,2915918
2011,2012,,Los Angeles,CA,,1,1,,,1,5,1,1,327,11,,181,519,530,1049,120,6,10,8,16,324,79,1793,287,166,57,45,1,,2,5,11,,9,14,,,8,102,596,14,2500850,5,9804,9,3756,2,577,6,490,1,7093,33,232649,6,805,12,360,1,43,,28,11,24,67,4,12427,26,14431,24,13000,209,49224,9,2248,,,38748,84720,214865,26,13,2,104,4177,76661,2588,1403,6278,44895,24907,6784,846,7630,11165,4233010,11758360
2011,2012,,Louisville,KY,,,1,,,,,1,1,76,6,1,54,137,44,181,1,2,,3,,127,53,602,102,74,7,16,4,,,1,,,9,,,,,14,173,2,263350,1,5907,3,1000,2,815,6,300,,,7,41000,,,,,,,16,,,,16,3,6242,4,2207,5,3940,36,11440,3,514,1,65,758,5024,30206,7,1,,23,1678,1975,158,162,441,2462,2350,398,240,638,1565,192396,1263368
2011,2012,6/17/1983,Lubbock,TX,,,,,1,,,,,34,3,,12,49,9,58,,1,,,,52,,24,62,52,10,,,,,,,,,,,,,21,24,2,297315,20,58324,1,30000,,,,,,,1,30000,,,,,,,6,,,,6,,,1,53,,,2,377,,,,,1516,4935,6887,,,,1,53,1276,235,84,142,1356,946,253,38,291,639,80742,494458
2011,2012,1/1/1946,Madison,WI,,,,,1,,,,1,80,3,,50,133,21,154,13,2,,2,,20,8,399,120,74,1,45,,,,,,,,1,4,11,1,28,616,3,488203,2,145038,6,773,,,22,1104,,,25,53051,1,291,,,,,26,,,,26,1,2650,,,3,685,42,6766,3,461,,,6168,12352,29108,,1,,29,699,2600,107,112,200,2598,2081,436,270,706,1723,281438,1015451
2011,2012,,Manchester,NH,,,,,1,3,1,1,,83,7,,77,167,53,220,36,1,,2,,48,20,422,90,80,10,,,,,,,,13,,1,3,,,,2,399649,7,1232,3,99,,,,,1,25,13,96479,,,,,,,10,,,,10,4,4267,3,1420,2,877,20,3681,4,885,,,5631,14097,30868,2,1,,11,521,2260,145,168,121,3113,2280,348,131,479,2670,282745,1316470
2011,2012,,Marquette,MI,,,,,1,1,,,,43,3,,31,77,6,83,13,,,1,,47,,45,72,36,6,27,,,3,,,,22,1,,,,6,16,1,213823,,,1,109,,,,,,,3,1968,,,1,500,,,10,,,,10,,,,,,,9,1081,,,,,852,4701,4691,,,,1,87,499,29,42,123,537,159,147,85,232,1073,50410,292119
2011,2012,1/16/1971,Memphis,TN,,,,,1,,,,,50,1,,15,66,13,79,5,3,,5,,61,27,52,42,36,6,,,,,,,,5,,,,,5,34,,,,,,,,,2,430,3,100,1,1200,1,127,7,600,,,28,,,,28,1,1641,4,1741,3,1210,21,4768,1,562,,,551,4648,15149,,20,,8,857,1260,106,79,206,1470,1213,179,126,305,470,59041,1562650
2011,2012,11/19/1981,Metuchen,NJ,,,,,1,1,,,,131,9,3,47,190,36,226,21,3,,3,,170,19,286,100,81,11,8,,,,,,,,3,1,2,2,30,115,1,348500,4,27408,5,2047,,,2,307,4,86,9,29356,1,6,,,,,11,,,,11,,,3,1904,2,1117,28,8555,,,1,45,1773,39234,52639,,11,,45,795,4430,231,117,228,5966,5558,788,204,992,3656,631946,1373796
2011,2012,8/13/1958,Miami,FL,,,1,1,,1,,,,154,8,1,72,235,61,296,31,,2,1,10,161,48,277,102,94,8,,,,,,,,4,1,2,,1,34,105,4,871781,9,19675,3,2886,2,283,11,3233,7,15352,26,111059,1,112,4,1874,2,32,15,46,,3,50,3,11519,9,9309,4,3153,50,20376,2,1068,1,1000,4077,29784,80336,25,19,,45,3324,12173,912,547,880,11215,8503,1709,190,1899,4195,733876,4317591
2011,2012,3/25/1985,"Military Services, USA",,,,1,1,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155,1119,844,335,3149,3253,554,329,883,,,
2011,2012,,Milwaukee,WI,,,1,1,,1,1,1,3,171,10,3,155,339,345,684,27,6,,4,,177,71,1252,205,169,27,,4,,,5,,,,,,,,,,10,1891652,1,11071,18,32346,,,4,601,4,3044,11,169789,3,164,19,23985,1,32,11,,3,149,192,5,24906,6,2939,7,3646,93,23883,4,1118,1,20,12958,27390,97052,26,,,99,4037,6726,322,223,404,7374,5377,1250,512,1762,4913,625765,2327812
2011,2012,,Mobile,AL,,,1,1,,,,,,60,5,,30,95,29,124,4,2,,3,,54,10,116,76,48,14,14,,,,,,,10,3,,,1,3,24,1,173104,3,5462,5,1151,1,65,6,429,,,10,48608,1,58,,,,,22,,,,22,1,1867,3,1552,,,17,4637,,,,,690,3746,12514,3,2,,14,535,1182,,107,245,694,1193,202,139,341,658,68662,1761543
2011,2012,,Monterey in California,CA,,,,,1,1,,,,53,3,,23,79,32,111,11,,,2,,21,,,46,42,3,,,,,1,,,9,,,,,,,1,198890,1,,1,50,,,,,,,4,23984,,,,,,,13,,,,13,,,2,541,3,992,11,2737,3,647,,,1549,6492,12971,,,,13,311,6573,443,190,1182,4410,1703,749,109,858,1223,200469,1002345
2011,2012,,Nashville,TN,,,,,1,,,,,31,1,,11,43,24,67,16,1,,,,69,1,2,53,30,13,9,1,,,,,,3,2,,,1,2,26,3,614000,,,2,320,,,3,580,,,8,55800,,,,,,,26,,,,26,1,1080,2,1536,1,256,16,3774,2,628,,,988,6763,15051,,1,,9,293,1849,206,195,303,1802,1597,208,191,399,473,77736,2418763
2011,2012,,New Orleans,LA,,,1,2,,1,1,1,,130,10,,62,202,162,364,17,2,4,4,,217,77,429,108,82,22,4,,,,,,,10,2,,,,,,,,9,124078,25,2471,1,25,8,968,3,1439,264,353797,8,119,4,199,2,35,,138,2,13,48,3,9781,10,4469,13,8738,53,22298,8,2173,1,190,3691,10424,61812,42,31,2,46,3544,4023,303,216,202,4155,3555,1071,340,1411,3514,485973,1214932
2011,2012,11/18/1957,New Ulm,MN,,,,,1,,,,,43,,2,22,67,,67,4,1,,,,4,,52,76,35,,31,,,6,4,,,,,,,,24,51,1,9701,1,9274,11,399,,,,,,,,,1,,,,,,7,,,1,8,,,3,348,,,15,1737,,,,,2536,5139,9768,,,,3,189,773,21,15,87,852,841,152,132,284,706,61917,284768
2011,2012,,New York,NY,1,1,,,,3,4,,,424,19,1,186,630,713,1343,215,4,5,1,12,379,312,2666,369,291,68,10,,,,,,,,,,,32,100,349,8,450000,2,4700,15,40000,31,1822,473,8131,83,5419,1238,284561,98,2578,,,1,24,51,19,7,89,164,10,44412,10,4074,40,21736,171,47292,25,3822,,,6973,92074,220547,18,27,,89,4035,22926,1655,1022,1390,21469,18791,3514,1056,4570,12338,2618755,5819455
2011,2012,,Newark,NJ,,,1,1,,3,4,1,,427,52,18,227,724,167,891,70,18,,,35,184,78,809,219,177,25,18,,,,,,,,,,1,7,68,534,3,916533,1,11077,4,666,,,4,563,5,905,23,72104,,,,,3,88,4,50,,51,143,4,17093,10,5651,21,7869,76,16464,5,903,,,4000,65115,117238,25,11,,107,2489,13362,174,331,126,11571,9421,2051,338,2389,9260,1318557,2859850
2011,2012,1/10/1966,Newton (Melkite U.S.),,,,,,1,1,,,,28,9,,10,47,14,61,2,,,,,58,,5,36,24,6,2,4,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,3,,,,,,,,,,,,,122,636,761,,,,,,317,6,12,2,180,203,172,10,182,128,21000,
2011,2012,8/16/1953,Norwich,CT,,,,,1,,,,,71,7,1,32,111,59,170,12,1,,,,69,25,177,76,65,11,13,,,,,,,6,8,,,,7,41,,,,,2,239,1,20,,,,,4,8500,,,,,,,5,,1,26,31,1,237,4,2241,2,424,15,2519,,,,,2040,12243,19735,1,4,,16,345,1587,85,55,262,1921,2030,343,120,463,1976,238565,692328
2011,2012,1/13/1962,Oakland,CA,,,,,1,1,,,,98,9,,52,159,164,323,45,4,2,1,,115,96,370,83,48,17,17,,,,1,,,1,8,,1,,20,127,,,1,3381,2,264,,,1,514,6,18674,3,247000,1,915,,,,,28,,3,335,363,2,5394,3,1698,6,4059,44,11751,2,150,,,6418,20348,50181,41,33,,43,2149,8751,497,343,475,7902,4187,850,159,1009,2393,399546,2586396
2011,2012,,Ogdensburg,NY,,,,,1,,,,,68,3,,50,121,5,126,6,,,1,,70,6,104,99,60,2,37,,,,,,,7,,1,3,,2,833,,,,,1,130,,,,,,,4,20000,,,,,,,7,,,,7,,,2,332,,,13,1989,,,,,1121,3939,7388,,,,13,181,970,53,42,58,918,875,232,68,300,1609,96882,497712
2011,2012,2/6/1973,Oklahoma City,OK,,,1,1,,,,1,3,56,1,,21,78,28,106,27,1,,,,95,7,90,66,57,9,,,,,,,,45,,,1,4,11,68,7,331535,2,280,2,170,,,2,197,,,,,,,4,179,,,22,,,,22,1,734,2,1099,,,19,3931,1,239,1,5,3454,9437,18921,4,7,,18,443,2577,269,198,604,2661,1533,475,229,704,800,115954,2069649
2011,2012,,Omaha,NE,,,1,1,,1,,1,2,132,8,,45,185,78,263,9,4,1,2,14,237,20,266,132,93,2,35,1,,,1,,,15,,,,,12,101,3,190489,,,3,291,,,16,1286,9,1839,8,83319,,,,,,,28,,,,28,2,8793,12,2978,5,2608,54,13889,1,62,1,58,2448,14788,45660,28,2,3,11,1400,4100,250,202,484,4366,3645,813,445,1258,1844,231695,937293
2011,2012,6/18/1976,Orange in California,CA,,,,,1,,1,1,,119,7,,41,167,87,254,32,6,3,5,13,105,8,326,57,47,6,4,,,,,,,5,5,,,,23,280,3,1563232,5,28376,1,60,,,2,530,5,563,9,3840014,,,2,172,,,33,,,,33,,,3,4216,4,2280,32,11245,3,1432,,,11794,31002,62002,7,2,,19,1366,13893,744,510,933,13221,6993,1722,399,2121,2784,1291505,3166461
2011,2012,6/18/1968,Orlando,FL,,,,,1,1,,,,81,3,1,47,132,71,203,58,1,,3,5,188,15,108,80,68,12,,,,,,,,12,,,,2,26,208,,,3,1224,,,,,5,146,2,26,,,1,116,2,291,,,23,,,13,36,,,5,2619,,,30,10274,,,1,60,3749,18579,35317,,4,,9,1121,5651,535,295,495,5911,4748,815,328,1143,3677,393230,4199193
2011,2012,11/18/1996,Our Lady of Deliverance - Syriac,,,,,,1,,,,,11,2,,,13,,13,,,,,,4,,,9,8,,1,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,94,400,495,,,,,,76,,4,40,80,15,14,12,26,18,22500,
2011,2012,,Our Lady of Lebanon of Los Angeles,,,,,,1,,,1,,27,4,,4,35,15,50,,,,,,19,,6,30,22,8,,,,,,,,9,,,,,,,,,,,,,1,20,,,,,,,,,1,65,,,4,,,,4,,,,,,,,,1,39,,,349,1509,1901,,,,,1,381,,28,12,288,394,84,22,106,171,46000,
2011,2012,1/1/1982,Our Lady of Nareg for Armenians,,,,,,1,1,,,,4,,,,4,10,14,,,,,,1,,10,9,3,6,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,389,,,,,4,542,,,35,85,1052,1,,,1,146,161,7,,,132,,54,15,69,,37500,
2011,2012,12/9/1937,Owensboro,KY,,,,,1,1,,,,53,3,,20,76,18,94,11,1,2,,,5,,186,79,39,11,28,1,,,,,,,,,,,12,67,1,282290,,,2,195,,,3,223,1,18,2,9030,,,,,,,17,,1,,17,1,681,3,732,,,15,3016,,,,,846,3011,8303,4,,,15,317,939,86,90,259,925,987,203,147,350,506,49721,879747
2011,2012,10/24/1984,Palm Beach,FL,,,,,1,1,,,,82,3,,22,107,30,137,3,2,,1,7,105,1,105,50,44,6,,,,,,,,3,1,,,1,47,66,,,,,5,436,,,,,,,26,10000,,,,,1,9,6,68,,,15,,,3,1457,,,14,4206,2,498,,,,,6176,4,,,13,533,3284,276,176,335,3744,2476,480,126,606,2062,243363,1922300
2011,2012,2/21/1969,Parma-Byzantine,,,,,,1,,,,,22,1,,17,40,1,41,4,,,,3,16,,4,29,24,,5,,,,,,,5,1,,1,,6,,,,,,,,,,1,28,,,5,16500,,,,,,,3,,,,3,,,,,,,1,161,,,,,107,339,610,,,,,,55,3,8,21,48,60,22,3,25,143,8659,
2011,2012,7/31/1963,Passaic - Byzantine,,,,,,,,,,,43,3,,21,67,10,77,6,,,,,26,1,16,84,43,5,36,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,164,509,675,,,,,,144,2,3,16,149,133,45,7,52,457,14729,
2011,2012,12/9/1937,Paterson,NJ,,,,,1,1,,2,4,147,17,,93,257,136,393,20,9,,6,,207,46,710,111,92,7,12,,,,,,,,5,,,1,24,109,3,1001000,,,8,440,1,70,5,1400,2,1500,12,70000,12,90,,,1,11,46,,2,6,63,2,2043,3,2274,4,1380,36,8355,3,565,,,9050,32586,56316,10,6,,97,908,6585,195,148,248,6727,5140,897,170,1067,3164,425273,1142767
2011,2012,11/6/1975,Pensacola-Tallahassee,FL,,,,,1,1,,,,51,8,1,15,75,14,89,15,3,,1,,62,5,23,49,39,4,6,,,,,,,8,,,,5,9,61,1,98527,,,2,890,,,,,,,4,49525,,,2,43,,,11,,,,11,,,2,690,,,7,1801,,,,,808,3776,7086,,,,6,185,994,116,159,357,1062,998,203,120,323,595,63091,1399521
2011,2012,,Peoria,IL,,,,,1,,,1,2,119,14,,56,189,36,225,14,2,,,,158,9,202,157,124,19,14,,,,,,,25,5,,,,18,19,9,2225991,,,3,332,,,2,241,1,33,1,28305,,,,,,,36,,,,36,1,403,5,2640,,,37,9452,,,,,1300,10897,24728,13,2,,10,978,2334,142,229,427,2406,3170,461,291,752,2066,149176,1492335
2011,2012,,Philadelphia,PA,1,1,1,,,3,4,1,1,387,18,,135,540,356,896,34,3,2,5,19,266,101,2700,266,227,26,15,,,,,,,6,17,,2,1,60,164,6,778591,1,150,32,6252,2,419,1,43,3,1749,15,103334,7,892,20,21004,1,49,1,87,1,30,80,11,45922,17,16502,16,7537,163,51688,18,4611,4,206,1229,50259,178034,85,31,,406,8827,12725,621,453,373,11908,11083,2847,1174,4021,10629,1464263,4008994
2011,2012,5/28/1913,Philadelphia-Ukrainian,,,,1,1,,,,,,39,,,9,48,5,53,6,,,,,7,,49,66,41,2,23,,,,,,,,,,,,33,2,,,,,2,279,,,,,,,,,,,,,1,1,1,2,,,2,1,969,,,1,324,4,567,,,,,96,409,2367,1,,,12,78,232,7,3,9,191,233,46,26,72,519,15779,
2011,2012,12/2/1969,Phoenix,AZ,,,,,1,1,1,,,88,2,,38,128,94,222,63,,,1,,231,13,173,92,63,19,7,2,,,1,,,23,3,,,2,33,1780,1,115355,1,14383,21,1031,,,4,717,10,3528,39,1687416,24,132,1,1215,,,24,,,,24,,,5,3516,1,1322,36,9091,,,,,4838,22066,40857,5,3,1,40,897,9413,778,327,1748,8709,9805,833,173,1006,3050,800149,4369735
2011,2012,,Pittsburgh,PA,,,,,1,1,1,,,253,11,1,111,376,97,473,16,4,,3,43,84,34,1072,208,166,8,33,,,1,,,,,,,,1,46,229,1,221990,1,,9,1970,,,,,4,30770,7,115178,1,73,,,1,21,16,,,,37,3,13630,8,3281,4,694,85,16539,3,723,2,163,3803,38533,77403,2,11,,55,1635,5043,160,260,478,6438,6635,1446,571,2017,7795,634736,1915363
2011,2012,2/25/1924,Pittsburgh - Byzantine,,,,1,,,,,1,,43,1,,11,55,9,64,9,,,,6,21,2,69,76,40,5,29,2,,,,,,2,2,,3,,3,,,,,,2,548,,,,,,,,,,,,,1,1,,9,,,1,,,,,,,,,,,,,271,652,924,,,,,,133,,6,33,157,143,43,17,60,,58200,
2011,2012,,Portland in Oregon,OR,,,1,,,1,,2,3,100,5,,45,150,144,294,15,3,4,11,8,79,78,388,124,83,25,11,2,,1,2,,,22,1,,,2,15,152,10,2271321,12,22597,8,3016,,,4,2506,7,913,16,1038507,3,8,,,1,35,18,116,,29,82,2,5805,3,1494,7,4184,38,8312,2,405,,,3742,12838,36862,11,4,3,23,1181,5794,446,424,656,5098,2476,683,281,964,1785,415725,3327110
2011,2012,,"Portland, ME",ME,,,,,1,1,,,,60,1,,82,143,27,170,11,1,,1,9,43,13,285,57,34,3,20,,,,,,,18,,4,11,,4,39,3,445575,,,6,589,,,1,215,,,2,715,4,1984,,,,,9,,,,9,1,3103,1,241,2,682,10,2088,1,167,,,859,5334,12483,1,,2,4,246,1288,177,86,115,1648,1747,373,211,584,2645,193392,1274932
