Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2000,2001,,Albany,,0,,,1,0,1,,,198,14,,80,292,77,7,1,,,8,90,94,946,184,144,12,20,1,0,9,1,,0,34,,0,,2,100,1327,4,668100,15,51000,10,1314,,,7,517,12,1250,25,175000,7,225,9,625,0,0,,7,0,0,7,3,4000,4,1194,3,870,37,8555,2,12181,,,9273,31211,67291,6,,17,65,898,4623,143,324,5298,2963,1242,517,1759,5232,400000,1386200
2000,2001,,Alexandria,,0,,,1,0,,,,35,5,,23,63,16,9,,,2,,6,3,49,48,26,17,4,0,0,1,,,0,24,1,0,0,1,8,15,2,108490,,,2,164,0,0,,,,,18,92215,1,152,,,,0,0,17,,0,17,,,3,669,,,9,2501,,,,,1366,2649,7202,,,2,13,211,753,156,283,792,603,188,105,293,722,48050,401211
2000,2001,1/28/1961,Allentown,,0,,,1,0,1,,,185,13,1,45,244,66,5,3,,2,24,100,,505,153,114,5,34,0,0,,,,0,9,,0,0,,,,3,962822,1,32940,10,694,0,0,39,1593,2,2444,14,74010,11,68,,,0,0,0,24,0,0,24,2,3305,9,4140,,,53,13749,,,3,138,1444,17700,40500,11,,,78,910,3658,175,,4056,4270,693,476,1169,3210,264373,1125349
2000,2001,5/27/1901,Altoona-Johnstown,,0,,,1,0,1,,,112,5,,37,154,62,,1,2,2,6,30,6,89,103,84,12,7,0,0,,,,0,5,,0,7,,,,1,115851,1,200,3,267,0,0,,,,,2,57449,,,,,0,0,0,4,0,0,4,2,3993,3,1221,,,29,4733,,,,,4328,9066,23345,6,,,17,561,1512,133,229,1750,1818,428,319,747,1656,100651,641763
2000,2001,8/25/1926,Amarillo,,0,,,1,0,1,,,37,4,,23,64,6,1,1,,,,45,,132,35,26,4,3,2,0,,,,0,13,,0,0,,4,8,1,22300,1,750,1,56,0,0,3,170,2,550,4,35000,,,1,4,0,0,0,6,0,0,6,,,1,118,,,7,1085,,,,,1718,4380,7307,,,,8,87,1230,111,146,1363,1617,216,59,275,264,54208,401261
2000,2001,2/9/1966,Anchorage,,0,2,,,0,,,,11,,1,6,18,12,10,,,,,18,1,42,19,10,,,0,0,3,3,1,1,8,,0,0,,10,28,3,403479,2,462,1,60,0,0,,,6,3705,5,22091,,,,,0,0,0,6,0,0,6,,,,,1,115,2,348,1,79,,,938,3145,4625,,,,2,48,614,71,70,614,571,100,76,176,151,32364,370376
2000,2001,8/13/1974,Arlington,,0,,,1,0,,1,3,130,6,2,16,154,80,19,4,,7,,41,17,171,66,55,11,,0,0,,,,0,5,,1,0,,43,190,,,,,,,0,0,,,,,8,38624,,,,,0,0,0,34,0,0,34,4,4935,3,3474,2,576,34,13585,1,191,1,100,5122,30618,58635,9,,3,16,1065,7103,848,552,7072,5392,1090,859,1949,1463,353367,2317773
2000,2001,7/2/1956,Atlanta,,0,1,,,0,,1,2,127,10,1,8,146,70,11,12,,6,,137,1,119,77,62,15,1,0,0,,,5,0,21,1,2,0,1,21,119,2,244723,2,20176,5,275,,,,,1,106,33,40000,,,,,0,0,0,55,0,0,55,,,3,1479,1,1028,15,5309,2,860,,,5942,27216,41889,12,,2,2,412,7865,617,1192,5211,3701,1079,853,1932,975,250999,5241325
2000,2001,1/1/1948,Austin,,0,,,1,0,1,,,105,5,2,19,131,93,10,1,,,33,181,43,107,101,80,21,26,,,,,,0,26,1,1,0,,12,112,4,587487,4,80054,2,445,1,4000,4,200,1,300,1,240,1,3250,,,0,0,0,18,0,0,18,1,3669,2,274,2,461,15,3400,3,625,,,3200,17000,28647,4,,2,13,379,7337,629,992,5958,4167,1183,531,1714,1712,266838,2027192
2000,2001,5/19/1903,Baker,,0,,,1,0,1,,,22,2,1,12,37,6,10,1,,,8,15,1,28,36,25,2,9,0,0,,,,0,27,,0,0,,9,13,5,276384,,,1,110,0,0,3,286,,,7,25218,,,,,0,0,0,5,0,0,5,,,,,,,3,644,,,,,1417,2395,4461,,,,1,36,776,182,145,932,338,137,100,237,326,36179,425650
2000,2001,,Baltimore,1,0,1,1,4,2,,,,212,11,2,76,301,304,25,7,,5,8,184,74,1233,155,107,37,5,0,0,3,1,,2,9,,0,1,,,,6,1251895,,,21,1828,,,4,251,,,44,721081,,,1,12000,2,20,211,8,,0,28,3,11049,23,10510,12,7265,73,23374,9,1866,1,129,3184,25317,82722,17,,24,156,3069,8051,676,,8216,5684,1529,1061,2590,5315,486607,2870150
2000,2001,7/20/1961,Baton Rouge,,0,,,,,,,,64,1,,14,79,42,5,2,1,1,,26,12,114,70,52,10,7,0,0,,1,,0,,,0,0,3,14,81,2,212012,,,3,604,0,0,,,6,251,6,123285,,,,,0,0,0,7,7,0,7,1,1047,6,2713,2,1665,25,12406,,,1,34,5170,11530,34572,,,2,23,1002,3043,208,412,3030,2831,700,307,1007,1702,215929,831478
2000,2001,9/29/1966,Beaumont,,0,,,1,0,,,,31,4,,11,46,28,8,1,,1,,30,4,41,44,25,18,1,0,0,,,,0,9,,0,0,,3,42,3,386358,1,80000,,,0,0,,,,,2,53854,,,,,0,0,0,14,,0,14,,,1,567,,,6,1286,,,,,2303,6287,10457,,,,5,130,1480,126,310,1408,1085,196,160,356,809,95397,588265
2000,2001,,Belleville,,0,,,1,0,1,,,88,4,,43,135,34,3,,,2,,32,13,241,124,81,1,33,2,0,3,4,,0,1,,0,1,,24,30,8,705498,,,4,466,0,0,6,395,1,128,3,41074,,,,,0,0,0,15,0,0,15,,,3,1729,,,37,6978,,,,,1290,7166,17178,,,,9,403,1540,275,283,1685,2025,337,339,676,1422,107425,849925
2000,2001,3/1/1977,Biloxi,,0,,,1,0,1,,,42,1,1,14,58,24,14,2,,,,19,32,59,44,35,7,2,0,0,,,,0,15,,0,0,1,10,7,,,,,7,7656,0,0,,,,,4,62325,,,4,11302,0,0,0,7,0,0,7,,,4,1185,1,571,14,3331,,,,,2238,3384,10716,,,11,20,444,821,406,236,1246,619,206,203,409,789,68043,748433
2000,2001,6/28/1969,Birmingham,,0,,,1,0,,1,2,49,3,1,14,67,41,1,1,1,3,18,48,33,143,57,37,14,1,2,0,2,1,,0,18,,,0,,22,57,1,167189,1,242431,,,0,0,,,,,9,59539,,,,,0,0,0,15,0,5,20,,,4,1491,1,133,20,5224,1,147,1,126,1965,6402,15508,,,,21,503,1678,237,561,1488,1239,201,246,447,408,90590,2769842
2000,2001,12/31/1909,Bismarck,,0,,,1,0,,1,2,47,4,,20,71,27,5,6,,1,,59,24,142,62,41,9,10,2,0,,,,0,38,,0,2,1,4,35,4,208350,,,4,495,0,0,,,1,169,,,,,1,8,0,0,0,13,,1,14,1,2343,3,1143,,,12,1656,,,,,3260,7320,15736,5,,,7,163,1047,145,147,1190,1325,306,208,514,685,68484,254426
2000,2001,,Boise,,0,,,1,0,,,,50,10,,26,86,13,6,3,,,,34,4,92,57,48,,7,1,0,1,,,0,32,24,,,,8,73,5,613998,,,,,0,0,4,143,,,15,68015,,,,,0,0,0,14,0,0,14,,,1,672,,,13,2478,,,,,3164,7465,13793,,,,1,162,2652,402,241,2184,1288,372,230,602,727,130500,1310000
2000,2001,,Boston,1,0,,,,5,2,1,,560,46,14,312,932,842,23,8,,,22,190,105,2877,369,336,27,6,0,0,,,,0,,2,1,5,,,,10,833311,6,4181,11,2748,1,430,11,1675,22,1656,43,203792,8,199,3,29647,4,45,139,,4,152,197,7,21457,15,5941,20,11159,119,36329,9,2626,3,343,31128,125954,234937,6,,33,468,3092,29301,575,383,24735,15748,6027,1507,7534,18847,2037032,3857751
2000,2001,8/6/1953,Bridgeport,,0,,,1,0,,,,188,21,3,56,268,67,12,3,1,2,12,87,,466,87,83,4,,0,0,,,,0,2,,0,1,,98,161,1,167172,,,4,825,0,0,18,340,1,43,24,11353,,,2,119,1,10,0,19,0,0,29,3,11191,5,2603,3,1160,33,9709,2,507,1,8,3257,26423,54887,19,,1,52,992,6149,154,118,5809,4275,1585,300,1885,3660,364685,841334
2000,2001,,Brooklyn,,0,,,1,3,2,,,416,47,1,185,649,78,90,3,2,7,,152,153,1326,217,188,23,6,0,0,,,,0,,6,0,0,10,121,199,4,944645,30,862413,6,1400,6,8334,20,2143,35,13450,92,87329,75,3396,25,2980,1,16,4,19,2,,35,3,19080,4,1949,16,15300,152,54607,2,351,1,113,1150,52795,145380,14,,60,271,3830,21901,927,1375,15598,11167,3594,547,4141,10898,1651304,4268939
2000,2001,7/10/1965,Brownsville,,0,,,1,0,1,,,44,5,,9,58,38,9,3,,1,,81,14,127,64,33,22,9,0,0,,,,0,43,1,1,0,5,33,133,,,1,111,2,250,,0,2,175,,,4,33591,,,2,3078,,,0,22,,0,22,,,,,2,721,7,2278,2,683,,,7836,28665,40205,3,,6,15,381,4393,4095,368,6569,3023,918,109,1027,2321,799217,940255
2000,2001,,Buffalo,,0,,,1,1,2,,,285,10,,129,424,179,9,1,2,,7,100,41,1362,266,209,19,36,1,0,1,,,0,10,2,0,0,,83,172,6,1417252,1,1100,15,1766,0,0,3,216,2,740,4,263920,5,36,3,2925,2,29,8,7,1,0,36,7,15251,,,17,5972,89,21561,4,1000,1,629,13148,39539,97136,62,,11,129,2554,6741,485,527,7890,5842,1987,701,2688,7380,725452,1553471
2000,2001,,Burlington,,0,,,1,0,,,,83,2,,46,131,51,5,,,1,4,45,18,219,87,68,12,8,0,0,,,,0,43,1,,,,23,,,,,,4,129,0,0,,,,,1,6377,,,1,12072,0,0,0,11,0,0,11,3,4685,2,738,,,12,2037,3,719,,,2856,9688,20734,2,,,9,412,1679,138,160,1830,1196,480,248,728,1581,148712,590883
2000,2001,12/9/1937,Camden,,0,,,1,0,1,,,221,16,2,75,314,46,11,4,,6,,122,17,328,127,121,6,,1,0,,,,0,5,24,1,0,2,38,20,1,247886,2,11216,5,1094,1,11,2,192,1,994,12,9113,1,720,1,2300,0,0,0,31,0,0,31,,,8,4861,3,1317,59,16276,1,42,2,844,672,35784,59155,20,,12,90,998,6894,666,721,6932,5367,1351,562,1913,4351,430867,1294470
2000,2001,,Charleston,,0,,,1,0,1,1,1,56,7,1,23,87,34,14,2,,1,,70,29,151,85,59,15,7,7,1,2,,1,0,30,10,0,0,4,29,66,2,381625,,,1,18,0,0,,,,,7,127294,,,,,0,0,0,13,0,0,13,,,2,1145,2,213,25,6782,,,,,2066,9248,19467,2,,1,16,652,2290,262,512,2225,1752,347,378,725,1019,130255,4012012
2000,2001,1/12/1972,Charlotte,,0,,,1,0,1,1,,59,7,,27,93,96,11,7,,4,,63,3,134,68,44,23,,0,0,1,,,0,23,4,0,0,3,23,64,,,5,238600,1,125,0,0,5,502,3,156,,,1,174,,,0,0,0,20,0,0,20,2,925,2,1228,,,15,6075,,,,,2480,13706,24434,4,,1,7,479,3733,209,638,3305,2322,444,395,839,673,129385,3984578
2000,2001,,Cheyenne,,0,,,2,0,0,,0,36,1,,15,52,9,3,1,,,4,14,1,24,36,29,5,2,0,0,,,,0,42,,0,0,1,11,31,,,,,2,105,0,0,7,325,1,181,10,11000,,,,,0,0,0,12,0,0,12,,,,,1,53,6,998,,,,,1900,6050,9013,,,,2,100,932,173,162,976,898,156,182,338,616,48781,480000
2000,2001,,Chicago,1,0,,,,8,2,,1,579,24,3,291,897,817,80,9,15,10,19,618,361,3340,378,302,50,23,,0,3,,,0,12,7,,,15,169,595,22,2965798,1,5000,43,5383,3,3682,34,3726,4,431,99,369116,6,1264,9,176042,3,304,153,6,1,155,465,6,43032,7,2194,37,29055,264,95604,2,529,6,516,10655,105300,287350,58,,43,281,5782,41083,2008,1756,30237,21516,8591,1776,10367,18252,2394000,5803000
2000,2001,,Cincinnati,,0,1,,,1,,,,223,8,2,91,324,242,6,4,,2,,137,164,1150,231,167,28,31,1,0,3,1,,0,,,0,1,6,57,284,10,1223000,2,349,13,2570,1,24,,,,,6,45480,3,40,6,1230,1,33,7,8,0,0,41,4,22939,10,12934,4,2960,109,40356,4,1375,,,6689,34219,121513,11,,22,96,2975,8182,982,1087,9039,8554,1769,1228,2997,4712,513469,2805557
2000,2001,,Cleveland,,0,,,1,2,,1,,348,14,5,113,480,142,40,6,4,3,7,174,71,1479,235,214,15,2,2,1,1,,,0,1,2,0,0,2,111,218,3,475971,,,25,3778,1,197,6,950,6,1180,23,516318,2,316,3,30524,2,45,4,,,0,49,3,6483,7,4130,16,10294,132,47289,8,2639,2,183,6317,43723,121107,28,,30,225,3637,9228,2455,957,12162,9971,2642,1510,4152,8685,816912,2818711
2000,2001,1/30/1984,Colorado Springs,,0,,,1,0,,,,23,2,,11,36,22,6,,,,3,25,2,127,32,15,10,3,1,0,,2,,1,9,,1,0,,2,69,2,265232,2,109,2,103,0,0,,,,,,,,,,,0,0,0,4,0,0,4,,,1,374,,,5,1459,,,,,2780,7252,11869,,,,1,114,1543,184,207,1504,943,223,124,347,390,86951,749355
2000,2001,,Columbus,,0,,,1,0,,,,129,5,,59,193,38,16,2,,2,,59,3,376,107,91,7,8,,0,1,,,0,5,,1,,,30,87,4,1274425,,,17,1955,0,0,1,126,,,8,291400,1,98,,,1,13,89,4,0,0,17,1,2191,11,4912,,,45,13874,2,337,,,941,24678,46950,1,,1,20,953,4083,522,711,4214,3506,638,625,1263,1634,198116,2283842
2000,2001,3/23/1912,Corpus Christi,,0,,,1,0,1,1,1,68,8,1,23,100,46,7,2,,,,63,24,193,66,51,15,,,,,,,0,33,1,0,0,16,19,17,6,559931,,,2,137,,,3,251,1,100,2,11490,,,1,2150,0,0,0,18,0,0,18,1,29,,,1,349,15,2406,2,478,,,3255,10271,16806,1,,,40,200,3426,163,598,2903,885,682,138,820,1803,165921,548198
2000,2001,,Covington,,0,,,1,0,1,,,54,2,,55,111,2,,1,,,,25,6,418,47,41,,2,0,0,4,,,0,10,,0,0,,14,38,3,369025,,,3,734,2,112,1,113,,,4,70833,,,1,8180,0,0,0,4,0,0,4,1,1325,7,2555,2,718,28,8596,2,573,1,28,356,4375,18530,,,1,53,667,1306,445,169,1791,1492,354,198,552,905,86031,452484
2000,2001,12/31/1909,Crookston,,0,,,1,0,,,,30,5,,15,50,2,1,1,,1,4,12,1,171,69,24,2,34,6,0,3,,,0,,,0,2,1,13,46,3,61584,,,3,284,0,0,1,70,,,,,,,,,0,0,0,7,0,0,7,,,1,166,,,8,1175,1,68,,,2825,3701,7942,,,,7,119,704,23,106,637,698,154,152,306,496,40646,235145
2000,2001,,Dallas,,0,,,1,0,1,1,,76,9,,19,109,72,28,3,,2,1,147,4,153,65,41,13,10,1,0,,,,0,7,,0,0,1,42,164,1,18800,,,1,44,0,0,3,447,,,15,62720,,,,,1,7,38,10,0,0,17,1,3100,4,1689,4,1996,30,14186,2,584,1,125,4779,33887,60363,29,,2,28,996,13838,658,778,8662,5201,1805,653,2458,1451,630156,2979840
2000,2001,,Davenport,,0,,,1,0,,,,87,11,1,47,146,3,5,2,,1,,42,1,228,85,51,3,31,0,0,,1,,0,1,1,0,1,,14,32,2,794135,,,3,441,0,0,,,,,,,,,,,1,4,,7,0,0,11,2,3629,7,1206,,,21,4604,,,,,3628,11137,24215,6,,,9,525,1782,269,206,2177,2028,356,350,706,1172,113535,730544
2000,2001,,Denver,1,0,1,1,,1,,,,114,4,1,44,163,128,28,6,,,,147,22,459,114,94,11,13,2,,,,,0,37,,0,0,2,18,221,3,372000,8,4500,11,1953,1,60,24,1305,2,68,4,136000,1,400,,,1,63,2,,0,1,66,1,12360,2,857,3,2161,36,11302,3,504,,,3797,24309,55356,6,,7,22,712,9994,925,1670,8536,4248,1483,812,2295,2796,373500,2719200
2000,2001,8/12/1911,Des Moines,,0,,,1,0,,,,79,2,1,25,107,11,3,1,,,,65,7,107,85,54,4,24,3,0,,,,0,1,,0,,,18,41,3,1073775,,,1,400,0,0,,,1,1727,4,65724,,,,,0,0,0,7,0,0,7,1,432,2,1456,,,17,4839,,,,,2536,9970,19240,3,,,10,383,2052,234,351,1925,1836,298,311,609,764,96492,671091
2000,2001,,Detroit,1,0,,,,6,1,,,311,18,2,154,485,294,46,5,,2,7,146,130,1900,308,261,32,15,0,0,,,,0,4,,1,2,130,731,440,12,1671343,9,13128,13,2283,8,1407,2,700,8,2369,12,21182,1,104,,,2,30,54,1,2,9,40,4,19226,18,5271,16,8472,127,39811,7,1580,,,7899,73963,156262,11,,14,144,2700,16763,1535,1767,15600,11720,3662,1637,5299,10286,1431565,4266650
2000,2001,5/19/1951,Dodge City,,0,,,1,0,2,,,22,2,,18,42,1,8,,,1,4,3,,108,50,25,1,19,,1,,,,0,,,0,,,5,1,3,97618,,,,,0,0,,,,,4,257775,,,,,0,0,0,3,2,0,3,,,,,,,10,1114,,,,,2540,3189,6846,,,,9,76,968,364,98,740,440,153,100,253,361,42566,212332
2000,2001,,Dubuque,,0,1,1,,0,,1,2,140,7,,98,245,33,1,5,,1,,59,25,889,211,110,,91,4,2,3,1,,0,2,1,1,1,3,50,422,7,1195315,4,306,5,446,0,0,1,42,,,,,,,,,1,1,,13,1,80,94,3,4337,7,3133,,,53,13732,,,,,6745,16836,44877,5,,,31,1027,3392,138,510,3708,3355,838,586,1424,2189,219195,923000
2000,2001,,Duluth,,0,,,1,0,,,,51,4,,23,78,12,1,,,1,2,27,2,165,92,46,10,34,2,0,,,,0,3,,0,,2,4,30,2,308067,,,2,305,0,0,1,120,,,,,,,,,0,0,0,9,0,0,9,1,2010,,,,,12,2033,,,,,3450,3800,11302,,,,3,112,1057,49,180,1206,977,260,212,472,1063,78235,475000
2000,2001,3/3/1914,El Paso,,0,,,1,0,,,,63,2,,27,92,42,2,,,,,14,16,247,58,38,15,2,0,0,3,,,0,22,,0,0,,15,26,,,1,20319,2,95,0,0,1,81,1,78,5,81411,,,,,1,3,0,4,2,25,32,,,1,673,2,352,9,3612,3,867,,,5398,13527,24461,6,,7,40,299,9033,136,273,5742,3842,1231,113,1344,1955,630573,798763
2000,2001,,Erie,,0,,,1,0,1,,,164,10,,64,238,14,5,1,,3,,16,2,479,127,103,7,17,0,0,,,,0,20,1,0,0,,12,16,1,60000,,,4,731,0,0,2,209,2,329,9,103204,,,1,1018,1,16,0,11,0,0,27,2,6290,5,1837,2,1281,41,9669,1,393,,,6827,11942,38266,24,,,28,784,2188,286,305,3023,2616,643,468,1111,2699,230016,867197
2000,2001,11/11/1944,Evansville,,0,,,1,0,,,,67,3,1,29,100,8,,1,,2,,21,2,308,70,51,3,12,1,0,,,,0,,6,0,0,,20,42,2,390776,1,60,3,242,0,0,1,285,,,9,130500,,,,,0,0,0,11,0,0,11,,,4,1643,,,24,6044,,,1,22,2036,7615,17371,2,,2,14,468,1407,173,205,1456,1628,329,240,569,927,90812,486500
2000,2001,8/8/1962,Fairbanks,,0,,,,0,1,,,5,1,,1,7,17,5,,,1,4,40,4,16,41,6,4,17,1,4,4,12,,0,7,1,0,0,2,16,3,,,,,,,0,0,,,,,1,2020,,,,,0,0,0,2,0,0,2,,,1,216,,,1,268,,,,,607,1746,2839,,,,2,43,405,43,38,433,299,47,22,69,126,17132,155224
2000,2001,3/12/1904,Fall River,,0,,,1,0,,,,134,1,2,30,167,130,,6,1,8,,62,26,314,106,89,11,6,0,0,,,,0,11,,1,4,1,10,54,1,85270,1,102,5,1000,1,160,2,105,4,210,6,42007,,,,,0,0,0,16,,10,26,1,2165,4,2731,,,24,5987,,,,,5603,32270,48782,22,,4,23,676,4920,121,233,4847,3737,1535,373,1908,6073,348549,787876
2000,2001,,Fargo,,0,,,1,0,,,,105,10,1,31,147,9,,5,,,,24,8,143,160,83,9,68,0,,,,,0,,,1,0,1,7,535,8,60798,6,757,5,485,0,0,35,280,,,,,1,200,,,1,8,8,34,0,,42,,,1,286,,,12,2129,,,,,3856,7010,13323,1,,6,4,159,1231,41,172,1314,1303,320,220,540,809,98960,391000
2000,2001,,Fort Wayne-South Bend,,0,,,1,1,2,,,70,1,,24,95,170,22,2,2,,,22,100,656,87,55,19,13,0,0,,,,0,,2,0,0,2,21,94,5,375430,1,20000,4,28,0,0,2,648,1,43,4,18836,,,,,0,0,0,11,1,37,48,5,14811,4,3020,,,41,11164,,,,,1860,10319,41222,2,,1,21,761,2799,458,480,3132,3069,558,426,984,1466,166108,1170337
2000,2001,8/22/1969,Fort Worth,,0,,,1,0,,,,46,4,1,9,60,55,9,2,,2,,63,13,100,86,33,23,22,3,1,1,,,,3,,0,0,4,50,160,1,160000,1,2394,5,754,0,0,1,80,,,16,35000,,,,,0,0,0,12,0,0,12,,,4,1560,,,14,4887,1,260,,,8273,19333,34325,1,4,11,,484,6015,470,793,4974,2798,797,451,1248,1109,228649,2490147
2000,2001,12/15/1967,Fresno,,0,,,1,0,,,,86,1,,27,114,37,23,1,,4,1,9,4,121,85,71,9,5,0,0,,,,0,40,,0,0,4,121,175,3,743635,,,2,215,0,0,,,1,120,14,382431,,,,,0,0,0,26,1,0,26,,,2,1423,,,23,5423,,,,,7343,26067,40282,2,,,29,326,15789,581,458,9730,3847,1975,385,2360,3264,360574,2324650
2000,2001,12/16/1939,Gallup,,0,,,1,0,,,,32,10,,21,63,28,3,2,,,2,26,13,139,56,23,19,10,1,0,1,,,2,35,,0,0,3,35,11,,,,,1,60,0,0,3,66,2,78,24,30861,,,1,40314,0,0,0,4,0,0,4,,,,,3,357,,,10,1540,,,1345,3771,7017,2,,,31,135,962,267,119,974,647,166,71,237,639,54306,379555
2000,2001,,Galveston-Houston,,0,,,1,1,,,,143,6,1,48,198,212,40,2,2,3,,296,11,498,151,98,51,2,0,0,,,,0,8,17,0,0,,,,3,455315,5,75879,3,395,3,2508,38,4025,4,3283,10,811278,,,,,1,11,35,20,3,35,66,1,2897,2,328,6,3216,44,14051,6,11946,,,14803,66255,113562,35,,,29,1493,19630,1374,1078,16392,8062,2957,1020,3977,3631,951361,4528005
2000,2001,12/17/1956,Gary,,,,,1,,,,,84,5,1,33,123,47,8,1,,1,11,39,15,117,75,67,4,4,,,,,,,4,6,0,0,2,12,58,6,830567,,,3,449,3,93,2,500,1,700,7,10000,,,,,,,,9,1,4,13,1,978,3,1705,,,27,7350,1,112,,,705,11950,22813,3,,4,19,489,2473,200,285,2504,2082,499,315,814,1985,186800,761912
2000,2001,7/20/1971,Gaylord,,0,,,1,,,,,46,2,,25,73,16,6,1,,2,,12,1,49,81,44,11,16,5,,3,2,,0,,,0,0,1,12,53,3,369365,,,,,2,29,,,1,633,19,4433,,,,,,0,0,9,0,0,9,,,4,596,,,17,2686,,,,,1888,5423,10602,,,,6,210,1078,177,155,1134,1539,319,212,531,944,82835,458130
2000,2001,4/11/1917,Grand Island,,0,,,1,0,2,,,47,2,,27,76,,,,,,,,,91,43,43,,,0,0,,,,0,40,,0,0,,,,,,2,164473,1,75,0,0,,,,,,,,,,,0,0,0,6,0,0,6,,,4,808,,,7,871,,,,,3262,5361,10309,1,,,4,129,1063,123,175,1179,773,195,213,408,608,56879,295176
2000,2001,,Grand Rapids,,0,,,1,1,1,,,86,4,,31,121,20,14,1,1,,,18,2,294,91,88,3,,0,0,,,,0,12,2,0,0,,29,61,2,397374,,,1,140,0,0,,,1,529,15,222840,,,6,30055,1,5,,13,0,0,18,1,2605,4,1916,,,41,8133,,,,,2120,14863,29655,,,1,11,509,3137,298,,2928,2352,533,449,982,1410,158050,1167900
2000,2001,5/18/1904,Great Falls-Billings,,0,,,1,0,,,,31,7,,31,69,14,7,,,,,3,1,77,66,33,10,18,0,0,3,2,,0,47,,0,2,1,16,44,2,153629,1,18507,,,0,0,7,609,,,3,22745,,,,,0,0,0,6,0,0,6,1,1054,2,375,1,166,8,1430,4,1204,,,2085,4518,10838,2,,,7,215,945,164,176,1044,2396,173,140,313,776,57429,391360
2000,2001,,Green Bay,,0,,,1,1,1,1,2,139,8,4,69,220,136,5,1,,,5,87,38,622,191,109,23,48,1,0,6,4,,0,4,13,0,7,1,73,169,8,1074636,,,10,1132,0,0,1,60,4,6965,8,188437,1,9,,,0,0,0,9,1,5,16,2,6455,5,1521,1,757,78,12379,,,,,8739,24325,54192,,,,42,812,8444,206,298,4900,3535,1315,494,1809,3247,388093,924032
2000,2001,3/10/1951,Greensburg,,0,,,1,0,,1,,101,12,,38,151,71,,1,2,,,,27,409,105,81,9,15,0,0,,,,0,,,0,0,1,15,78,1,110488,,,2,132,0,0,,,,,7,3982,1,40,2,5,0,0,0,5,1,20,25,2,2559,2,771,,,24,5543,3,220,,,3787,10476,23381,23,,6,34,562,1993,134,373,2375,2503,579,426,1005,2699,188710,680152
2000,2001,,Harrisburg,,0,,,1,0,,,,116,10,,34,160,36,13,4,,3,,61,,491,89,77,12,3,0,0,,,,0,8,,0,0,,,,1,168827,,,4,828,1,123,,,5,270,11,1674,,,,,0,0,0,19,0,0,19,,,7,3784,,,39,11162,1,114,,,2164,21218,38461,1,,,72,808,3272,337,534,3564,3226,512,611,1123,2238,240495,1940954
2000,2001,,Hartford,,0,1,,,2,,,,281,12,1,86,380,138,19,2,,,,308,48,941,218,186,22,10,0,0,,,,0,3,,1,2,43,45,105,3,777990,1,60,2,328,1,69,3,170,1,58,,,,,,,1,6,0,,1,114,120,2,5706,4,1947,6,3106,67,17882,3,380,,,12422,59416,100979,18,,43,45,105,10194,330,363,10421,7830,2321,535,2856,8841,745069,1805278
2000,2001,,Helena,,0,,,1,0,,,,48,8,1,25,82,10,5,1,1,,1,34,1,48,58,40,4,9,1,0,4,,,0,39,14,0,0,1,26,28,3,180996,,,,,0,0,3,130,,,,,,,,,1,3,0,4,0,0,7,1,1292,2,418,,,4,889,,,,,1692,5669,9967,10,,,10,200,1060,185,125,1078,763,140,136,276,871,67500,424372
2000,2001,9/10/1941,Honolulu,,0,,,1,0,1,,,36,15,,19,70,72,,,,,,32,54,155,66,34,28,3,1,0,,,,0,24,,0,0,2,22,37,2,365373,15,35136,1,49,0,0,1,105,1,71,13,12016,,,30,16046,0,0,0,,1,1,1,1,2812,3,1173,5,2406,32,7386,3,406,,,2223,8034,24441,59,,8,83,817,2502,302,226,1970,1052,263,491,754,1447,124987,1185497
