Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2001,2002,3/10/1951,Greensburg,,0,,,1,0,,1,,99,10,,34,143,83,,2,2,2,,,26,285,105,81,6,18,0,0,,,,0,,,0,0,1,17,59,1,110488,,,2,184,0,0,,,,,6,3950,1,40,2,3,0,0,0,5,1,1,6,2,2624,2,790,,,24,5360,2,194,,,2828,7717,19519,24,,7,30,562,1956,149,349,2333,2344,536,409,945,2609,188301,680152
2001,2002,,Harrisburg,,0,,,1,0,,,,119,8,,32,159,36,16,3,,2,,59,,492,89,77,12,3,0,0,,,,0,8,,0,0,,,,1,189224,,,4,858,1,190,,,5,265,16,4235,,,,,0,0,0,22,0,0,22,,,7,3816,,,39,10955,3,99,,,2115,20857,37864,1,,,72,808,3249,393,506,3518,3182,505,643,1148,2334,242726,2027835
2001,2002,,Hartford,,0,1,,,2,,,,270,18,1,85,374,129,18,2,,1,15,308,50,901,218,180,22,16,0,0,,,,0,2,,0,0,43,45,105,3,778150,1,61,2,350,1,70,3,170,1,60,,,,,,,1,7,0,,1,123,130,2,5938,4,2146,5,2951,68,17250,3,371,,,13045,59412,101243,20,,53,53,109,9803,265,322,10320,7974,2184,466,2650,9061,719953,1863384
2001,2002,,Helena,,0,,,1,0,,,,52,11,1,26,90,6,6,1,,1,,35,,46,58,41,4,9,1,0,4,,,0,39,14,0,0,,26,28,3,145386,,,,,0,0,3,115,,,,,,,,,1,12,0,5,0,0,17,1,1400,2,392,,,4,818,,,,,686,1458,4771,9,,2,4,178,658,413,120,833,919,153,201,360,803,67803,509439
2001,2002,9/10/1941,Honolulu,,0,,,1,0,1,,,35,14,,23,72,56,22,,,,18,50,43,161,66,34,22,9,1,0,,,,0,24,,0,0,1,17,43,2,368884,15,34320,1,58,0,0,1,364,1,76,17,12592,,,,,0,0,0,2,,,2,1,3973,3,1996,4,2473,32,10589,,,,,2327,6884,28514,43,23,21,58,852,3006,530,619,2455,1193,588,326,914,1771,145453,1211537
2001,2002,6/5/1977,Houma-Thibodaux,,0,,,1,0,,,,42,1,,32,75,8,,1,,,,31,6,29,39,31,8,,0,0,1,,,0,5,,0,0,,,,,,,,,,0,0,1,96,2,65,4,25000,,,,,0,0,0,8,0,0,8,,,3,1943,,,10,4155,,,,,3084,6595,15785,,,,2,351,1766,61,225,1510,1234,380,67,447,1074,130000,205000
2001,2002,12/19/1944,Indianapolis,,0,1,,,0,,1,2,120,4,1,33,158,102,12,2,,,,,53,731,139,86,13,28,,0,11,1,,0,11,,0,2,,25,126,2,1238148,,,5,887,0,0,3,110,3,826,7,188897,,,,,0,0,0,24,1,8,32,2,2773,6,3243,3,2077,63,19775,,,,,3376,13217,44493,13,,4,37,2553,4317,711,884,4300,3955,678,675,1353,2071,233171,2430606
2001,2002,6/6/1977,Jackson,,0,,,1,0,,,,46,6,1,12,65,34,2,1,,1,,7,13,222,74,37,17,11,1,1,4,3,,0,29,,0,0,4,19,20,1,89190,2,9485,1,225,3,350,2,550,7,2000,5,15800,3,60,3,60,0,0,0,7,0,0,7,1,34,4,775,,,16,4134,,,,,867,3920,9737,2,,2,17,352,826,102,267,675,414,74,214,288,474,48808,1980025
2001,2002,7/2/1956,Jefferson City,,0,,,1,0,1,,,78,4,4,24,110,8,13,,,1,1,56,5,89,95,61,6,20,3,,4,1,,0,15,,0,0,,22,22,1,266254,13,147427,2,210,0,0,,,,,2,34860,,,,,1,16,12,14,,,30,,,2,1020,,,37,6436,,,1,19,2688,4607,14800,6,,5,21,478,1344,307,281,1670,1417,344,262,606,883,86011,841455
2001,2002,3/24/1949,Joliet in Illinois,,0,,,1,2,,1,1,145,11,1,39,196,109,14,4,1,5,28,174,87,655,120,101,13,8,0,0,,,,0,12,,0,0,,57,192,3,615484,,,12,2336,0,0,4,500,1,1585,5,58199,1,120,,,0,0,0,28,0,0,28,3,11005,4,2533,4,3282,56,19678,,,,,4665,55306,96497,28,,19,40,1659,10665,355,718,10018,7412,1672,670,2342,3786,609252,1647914
2001,2002,6/23/1951,Juneau,,0,,,1,0,,,,4,2,,4,10,2,3,,,2,,5,,6,11,5,5,1,0,0,,,,0,13,,1,0,,5,8,1,39156,,,1,128,0,0,1,100,,,1,8377,,,1,11436,0,0,0,3,,0,3,,,,,,,1,164,,,,,172,596,935,,,,,11,109,25,16,116,109,11,17,28,40,5456,73302
2001,2002,7/21/1971,Kalamazoo,,0,,,1,,1,,,42,1,,18,61,11,8,2,,1,,20,1,173,46,36,6,1,2,0,2,,,0,13,1,0,0,1,11,39,3,609035,,,5,594,0,0,8,496,2,267,5,40246,,,,,0,0,,10,0,0,10,,,3,808,,,23,3964,,,,,1017,6090,11889,2,,,2,356,1580,315,293,1417,1383,304,249,553,1024,116740,937037
2001,2002,8/9/1952,Kansas City in Kansas,,0,1,1,,,1,1,2,73,2,1,24,100,64,8,3,,1,,,15,677,119,61,15,43,0,0,0,,,0,0,,0,0,2,17,70,4,521220,4,21095,3,1701,0,0,,,,,10,15800,1,229,,,0,0,0,21,,2,23,3,2605,5,3343,2,272,43,11742,1,15,,,3220,14126,35346,,,,17,1032,4124,406,767,3855,3390,651,481,1132,1468,197752,1174500
2001,2002,8/29/1956,Kansas City-St. Joseph,,0,,,1,0,,1,1,74,3,2,41,120,102,3,1,,2,8,59,32,271,85,60,16,1,1,0,3,2,,0,14,,,0,5,46,483,3,283596,,,14,1193,0,0,10,230,,,2,28000,1,26,,,0,,0,16,1,0,16,2,6308,4,1508,3,2002,34,10196,1,350,,,940,8900,30220,3,,1,13,875,2052,323,481,2522,1701,549,422,971,1096,161689,1394054
2001,2002,9/8/1988,Knoxville,,0,,,1,0,,,,42,3,,8,53,18,8,2,,2,1,22,14,33,44,31,6,6,0,0,,1,,0,2,2,0,0,,2,29,2,613000,1,189,1,533,0,0,,,1,175,9,60841,,,,,0,0,0,6,0,0,6,,,2,1072,,,8,2650,,,,,1517,3910,9155,2,,1,5,169,946,237,228,1016,723,107,176,283,389,48185,2141075
2001,2002,,La Crosse,,0,,,1,0,1,,1,116,8,2,68,194,26,23,4,,,,35,6,493,168,93,7,49,1,0,4,3,,3,,,0,0,,14,40,9,587237,,,12,1293,0,0,2,189,6,11894,2,3125,,,,,1,4,3,24,,0,28,1,2167,7,1680,,,77,9245,,,,,8327,15658,37105,8,,,15,704,2858,125,287,3059,3181,833,474,1307,2224,215573,848455
2001,2002,10/21/1944,Lafayette in Indiana,,0,,,1,0,,,,82,19,,17,118,19,1,,,,,5,2,85,62,52,4,6,0,0,,,,0,,,0,0,,11,48,7,667447,,,3,607,0,0,,,,,,,,,,,0,0,0,8,0,0,8,3,7292,1,364,,,23,4822,,,,,3397,10318,26201,,,,,262,2141,322,339,2128,1573,292,340,632,863,96893,1176736
2001,2002,1/11/1918,"Lafayette, LA",,0,,,1,0,1,,,101,4,1,44,150,55,8,4,,5,,75,27,148,121,86,24,4,7,0,,,,0,31,,0,0,4,12,89,1,106346,1,21199,5,1200,0,0,,,7,2300,6,265093,,,,,0,0,0,37,1,7,44,,,9,3704,1,147,29,10501,2,623,,,9305,20704,45028,,,2,21,1014,5330,163,310,4804,3874,1347,201,1548,3750,331186,568154
2001,2002,4/25/1980,Lake Charles,,0,,,1,0,1,,,40,2,,6,48,10,9,1,,,,24,1,23,36,31,5,,0,0,,,,0,22,,0,0,1,4,33,1,113696,,,1,65,0,0,1,65,,,1,113696,,,,,0,0,0,9,0,0,9,,,1,572,,,7,2540,,,,,3561,4814,11496,,,,,185,1434,118,250,1219,1103,300,140,440,897,72768,283429
2001,2002,5/22/1937,Lansing,,0,,,1,0,1,,,105,11,,31,147,32,29,6,,,,73,16,488,95,77,8,1,,2,5,2,,0,,2,0,0,3,35,147,4,1442311,5,13122,2,400,0,0,1,100,3,190,11,165427,1,70,,,0,0,0,19,,0,19,3,2350,4,2315,2,179,37,9619,6,709,,,3025,21550,39766,8,,3,17,630,4035,621,954,4787,3798,777,593,1370,2071,233201,1739241
2001,2002,7/3/2000,Laredo,,0,,,1,0,,,,14,,,1,15,20,6,,,,1,24,8,88,25,14,10,1,0,0,,,,0,26,,0,0,3,5,,1,115000,,,,,1,56,,,1,2802,1,1150,,,,,0,0,0,1,0,0,1,,,1,645,,,5,1135,1,668,,,1416,5777,9642,,,,23,138,2999,78,179,3051,696,526,30,556,1171,64724,286457
2001,2002,10/18/1982,Las Cruces,,0,,,1,0,,,,19,,,11,30,51,5,,,,,25,2,48,44,17,17,6,2,0,2,,,0,45,2,0,0,1,7,27,,,3,35000,,,0,0,3,240,,,1,8765,,,,,0,0,0,2,0,0,2,,,,,,,3,228,1,355,,,2878,7298,10261,,,,2,60,2577,153,108,2240,1425,398,62,460,964,132646,484637
2001,2002,3/21/1995,Las Vegas,,0,,,1,0,,,,24,1,,7,32,24,25,1,,,,5,3,23,23,14,5,4,0,0,0,,,0,8,,,,1,3,47,1,150503,,,,,0,0,1,6344,,,20,1000000,,,1,12000,0,0,0,6,0,0,6,,,1,959,,,7,2623,,,,,2666,10233,16487,1,,,,175,5415,237,194,3679,1301,552,176,728,698,464164,1478230
2001,2002,3/2/1988,Lexington,,0,,,1,0,,,,37,3,,10,50,20,3,2,,3,33,36,4,143,60,30,5,3,1,2,6,3,10,0,4,,0,,1,25,35,6,920509,4,71546,1,82,0,0,1,80,,,1,8200,,,,,0,0,0,6,0,0,6,,,1,865,2,80,14,3104,1,177,,,617,2851,7700,1,,,17,274,691,123,231,867,883,108,156,264,305,47583,1436583
2001,2002,,Lincoln,,0,,,1,0,,,,115,7,2,26,150,9,5,1,6,1,,2,6,133,135,85,2,48,0,0,,,,0,1,,0,0,,,2,3,204230,,,3,275,0,0,1,4923,,,21,44697,1,18,1,5913,1,17,4,13,1,60,90,,,6,1751,,,25,5460,,,1,18,2252,5340,14911,32,,,36,490,1432,137,170,1375,1432,281,190,471,708,89331,539348
2001,2002,,Little Rock,,0,,,1,0,1,1,1,58,1,,18,77,59,18,1,,78,,78,31,278,90,50,24,12,2,0,2,,,0,42,,0,1,1,32,58,12,1204864,7,27910,26,740,0,0,9,576,1,274,2,576,,,8,34324,0,0,0,14,0,0,14,,,4,1045,2,750,31,6507,,,,,2591,6203,17110,8,,7,26,595,2439,314,543,2161,1457,301,310,611,935,100820,2673400
2001,2002,,Los Angeles,1,0,,,,5,2,1,,420,11,1,151,583,597,104,2,,2,11,198,161,1831,287,192,67,18,0,,1,,12,0,7,1,0,0,10,173,590,18,1422640,5,12692,7,3432,2,621,82,5402,11,2206,80,400025,2,236,4,150,2,57,89,11,11,60,128,5,10523,29,16460,22,13741,227,66414,9,2082,,,30000,230000,369348,98,2,43,337,4273,99066,2023,2647,52776,19579,9311,1506,10817,12971,4197635,10985200
2001,2002,,Louisville,,0,1,,,0,1,1,1,115,4,2,59,180,65,9,1,1,3,,106,79,941,111,77,11,15,5,,3,1,,0,12,3,0,1,,33,166,2,190669,1,2250,5,910,2,75,1,160,,,8,30500,,,,,0,0,0,9,,,9,3,4563,4,2194,6,4175,57,17834,2,500,1,54,818,6430,36577,6,,6,28,1710,3026,469,658,3005,3021,617,422,1039,1910,197283,1220070
2001,2002,6/17/1983,Lubbock,,0,,,1,0,,,,28,2,,7,35,7,7,1,,,1,49,,28,34,30,4,,0,0,,,,0,28,1,0,0,,19,5,1,223112,35,451178,,,0,0,,,,,,,,,1,37000,0,0,0,15,,0,15,,,,,,,2,388,,,,,2088,5596,8087,,,,,34,1629,157,217,1439,725,294,55,349,456,55701,451995
2001,2002,1/1/1946,Madison,,0,,,1,1,,,,109,3,,40,152,13,5,3,,3,,4,8,330,137,97,2,38,0,0,,,,0,,,0,0,,33,135,4,317500,2,660,5,967,0,0,18,974,,,7,31250,1,395,,,0,0,0,11,0,,11,1,2077,,,1,620,44,6892,1,306,,,8893,15692,34491,,,2,26,687,3101,147,449,3116,2718,692,467,1159,1837,266396,917645
2001,2002,,Manchester,,0,,,1,1,1,1,,149,9,,77,235,85,12,3,,3,,25,26,688,131,105,12,14,0,0,,,,0,38,,0,0,,,,2,258562,,,,,2,41,,,,,,,,,,,0,0,0,16,,2,18,5,5533,3,1590,2,951,34,6939,3,929,,,5756,29456,51172,2,,8,70,651,4587,191,,4916,3168,895,362,1257,2608,325674,1201000
2001,2002,,Marquette,,0,,,1,0,1,,,57,5,,37,99,10,10,,,,3,25,,61,74,53,5,13,0,0,3,,,0,23,,0,0,,29,34,1,86764,,,1,123,0,0,,,,,6,1637,,,,,0,0,0,9,0,0,9,,,,,,,10,1585,,,,,2923,5585,10102,,,,7,108,921,72,119,987,827,298,188,486,1214,70200,317616
2001,2002,1/16/1971,Memphis,,0,,,1,0,,,,48,4,,14,66,9,6,,,1,,53,46,78,42,37,5,,2,0,1,,,0,5,1,0,0,1,9,44,,,,,2,400,1,300,4,1000,5,650,4,3200,4,250,,,0,0,0,8,0,0,8,1,2027,4,1232,2,1224,16,3721,1,504,1,51,526,2710,12003,2,,10,12,396,928,429,269,1271,991,122,333,455,483,64944,1455808
2001,2002,11/19/1981,Metuchen,,0,,,1,0,2,,,149,21,3,27,200,44,37,2,,,22,130,21,392,108,98,5,5,0,0,,,,0,,,0,0,1,35,95,1,166151,2,4262,,,0,0,5,389,6,187,9,21353,,,2,187,0,0,,15,0,0,15,,,4,2426,2,1148,44,13735,,,1,,2387,42702,62413,,,1,77,819,6885,126,208,7374,5771,1285,315,1600,4031,446794,1272078
2001,2002,8/13/1958,Miami,,0,1,1,,3,,,,222,9,1,41,273,111,44,3,1,3,7,148,59,323,110,100,10,,0,0,,,,0,7,1,2,0,2,46,144,2,781942,3,11108,5,4250,2,616,7,2615,12,12812,70,1416447,1,135,11,2300,1,32,33,33,,6,71,2,12327,9,9014,4,2982,55,24550,2,895,2,11655,4794,43072,109394,22,,34,13,1180,17517,808,957,13954,8382,2844,441,3285,5123,830366,3955969
2001,2002,,"Military Services, USA",,0,1,1,,4,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,0,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,21000,44200,65200,,,,12,220,4299,764,381,3290,2293,551,405,956,,,
2001,2002,,Milwaukee,,0,1,,,1,,1,2,251,19,2,166,438,291,27,3,1,1,,175,125,2683,226,168,21,31,0,0,2,4,,0,,17,6,16,1,62,407,11,2428362,1,13739,27,5539,,,5,563,5,4044,40,240549,4,164,,,1,20,0,,1,21,41,5,23700,7,4462,6,3059,128,30232,2,133,2,11,13574,38777,113989,71,2,8,152,3419,8768,387,754,8436,6011,2014,1029,3043,6148,689519,2236283
2001,2002,,Mobile,,0,1,,,0,,,,75,9,,24,108,36,8,2,,,,36,11,179,76,57,19,6,0,0,,,,0,14,3,0,0,1,15,27,1,204242,2,4114,3,272,1,135,4,695,,,9,50765,3,131,2,268,0,0,0,10,0,0,10,1,1003,3,1487,,,19,5479,,,,,1039,3872,12890,11,,4,16,531,1145,225,342,1154,1040,165,223,388,592,65480,1640683
2001,2002,,Monterey in California,,0,,,1,0,2,,,48,2,,21,71,26,5,3,,2,,3,35,102,46,34,7,4,1,0,,,,0,9,,0,0,,,,1,116693,,,3,431,0,0,,,,,,,,,,,0,0,,11,1,3,14,,,3,722,2,966,11,3294,3,771,,,1492,9782,17041,2,,3,17,309,6200,206,378,3431,1163,856,205,1061,1145,315902,957279
2001,2002,,Nashville,,0,,,1,0,1,,,38,5,,9,52,25,6,1,,,,53,2,176,51,29,11,11,0,0,,,,0,3,,1,0,2,8,26,1,164640,,,2,400,0,,3,521,,,9,59750,,,,,0,0,0,5,0,0,5,1,741,2,1240,1,252,16,3745,2,748,,,1374,5874,13979,1,,,38,454,1708,220,386,1437,1243,325,388,491,432,69480,2106868
2001,2002,,New Orleans,,0,1,2,,1,1,1,1,165,13,1,49,228,186,19,7,3,4,,190,128,787,142,103,35,5,0,0,,,,0,8,1,1,5,,,,,,4,130030,25,2974,2,249,16,1426,3,4322,63,103569,10,177,8,1809,2,30,161,,3,35,65,3,10759,10,6533,13,10035,72,32806,9,1692,1,279,4540,17682,84391,41,,35,128,3482,6526,392,335,6009,5452,1592,553,2145,4363,488004,1360436
2001,2002,11/18/1957,New Ulm,,0,,,1,0,,,,50,5,2,23,80,1,6,2,,,,2,,85,80,42,,23,0,0,15,2,,0,2,,0,0,,13,31,2,16985,,,6,329,2,1725,,,,,,,,,2,100,0,0,0,8,0,0,8,,,3,643,,,18,2470,,,,,3799,7565,14485,,,,6,216,1039,43,111,1147,1184,236,195,431,734,70039,286617
2001,2002,,New York,1,0,,,,5,6,,,550,44,,149,743,913,241,6,5,4,11,346,303,2267,411,326,76,9,0,0,,,,0,,,,1,8,180,1200,17,2151751,3,171897,17,22508,13,4499,15,1249,6,1301,154,397562,4,502,,,2,54,26,,,11,65,12,44904,26,15252,28,12359,200,78096,15,5405,6,235,5930,103762,266008,80,4,106,441,5121,32095,991,895,27415,20553,5625,1279,6904,15514,2471742,5492762
2001,2002,,Newark,,0,1,1,,4,0,1,,499,40,11,192,742,227,82,13,,12,,248,104,1276,235,204,31,7,0,0,,,,0,,172,0,0,7,134,267,11,1459863,122,20503,7,666,,,145,5199,6,166,250,134310,2,33,8,15537,3,99,31,2,1,26,127,4,16996,17,8241,20,7955,132,40768,7,1570,6,397,3343,51350,130747,129,,27,269,4279,17001,480,578,14782,10445,3950,639,4589,11749,1319558,2809267
2001,2002,1/10/1966,Newton (Melkite U.S.),,0,,,1,1,,,,37,2,,7,46,16,2,,,,4,36,,3,35,28,7,,0,0,,,,0,7,,0,0,,,,,,,,,,0,0,,,,,,,,,,,1,1,0,,1,0,1,,,,,,,,,,,,,333,1219,1553,,,,,,358,8,20,386,397,88,28,116,211,28026,
2001,2002,8/16/1953,Norwich,,0,,,1,0,,,,95,10,1,32,138,57,7,2,,2,11,57,24,252,78,67,10,1,0,0,,,,0,10,23,0,0,1,17,34,,,,,3,250,0,0,,,,,1,179,,,,,0,0,0,9,,9,18,,,3,1094,3,1111,22,4417,,,,,1473,11188,19301,8,,1,19,,3039,149,426,2886,2088,553,234,787,2247,227349,659614
2001,2002,1/13/1962,Oakland,,0,,,1,0,,,,101,4,,56,161,99,27,4,,1,16,97,30,360,87,56,16,8,1,0,1,2,16,,2,,0,0,3,25,300,1,201439,,,2,2000,,,5,1500,6,24000,3,27000,1,900,4,22000,0,0,0,15,,,15,3,5030,3,1981,6,4540,51,14657,,,,,4126,23453,53802,6,,18,47,1245,9497,532,584,7263,3233,1199,373,1572,2993,428466,2392557
2001,2002,,Ogdensburg,,0,,,1,0,,,,104,7,2,46,159,12,5,2,,1,,57,11,168,119,82,5,30,,0,2,,,0,25,,0,1,,,,,,,,3,396,0,0,,,1,500,6,13000,,,,,1,5,15,7,0,0,12,,,2,561,,,23,3651,,,,,1210,9870,15304,3,,2,24,317,1565,152,117,1381,1635,450,251,701,1793,143700,462000
2001,2002,2/6/1973,Oklahoma City,,0,1,1,,0,,1,3,98,,,19,117,23,12,2,1,,57,60,11,149,72,66,6,,0,0,,,,0,45,,,,,29,76,6,629071,,,5,344,0,0,2,332,,,1,700,1,23,,,,0,0,12,0,,12,1,805,2,977,,,18,3940,2,282,,,3119,9636,18771,,,,8,261,2105,350,521,1951,1199,388,293,681,830,103213,2268480
2001,2002,,Omaha,,0,1,,,0,1,1,1,144,9,,63,216,99,16,4,,8,8,155,22,361,138,103,2,31,1,0,,1,,0,16,2,0,0,,45,641,5,405215,2,102000,4,2101,0,0,6,6500,2,650,14,125320,,,1,35000,0,0,0,34,,1,35,2,7282,12,3235,5,2492,62,16097,3,294,1,41,3824,15381,48681,25,1,3,46,2588,4132,420,567,4265,4408,941,527,1468,1893,219897,853300
2001,2002,6/18/1976,Orange in California,,0,,,1,1,1,1,1,111,14,,34,159,95,13,3,1,3,,52,12,360,56,48,8,,0,0,,,,0,3,4,1,0,1,35,262,3,657905,,,1,23,0,0,2,200,2,132,3,2710323,1,6,1,107,0,0,0,33,,,33,,,3,4620,3,1084,36,13800,2,685,,,16036,30622,66880,9,,2,28,779,16077,769,723,12777,4923,2587,641,3228,3028,1110508,2846289
2001,2002,6/18/1968,Orlando,,0,,,1,,1,,,98,5,,21,124,42,20,,,1,,130,15,124,72,62,10,,,0,,,,0,10,,1,0,2,30,175,,,,,,,0,0,10,900,,,6,45160,,,,,0,0,0,15,0,0,15,,,5,2540,,,31,12247,,,1,60,4707,21994,41563,1,,4,29,900,5905,580,786,5804,3918,1107,558,1665,3863,353342,3360319
2001,2002,11/18/1996,Our Lady of Deliverance - Syriac,,0,,,1,0,,,,9,3,,,12,,,,,,,4,,,8,8,,3,,0,,1,,0,3,,,0,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,2,0,0,2,,,,,,,,,,,,,180,333,513,,,,,,82,4,4,112,86,41,4,45,34,12610,
2001,2002,3/12/1994,Our Lady of Lebanon of L.A.,,0,,,1,0,1,,,26,1,,3,30,10,,1,,,,9,,7,30,24,6,,0,0,,,,0,2,,0,0,,,,,,,,,,0,0,1,30,,,,,,,,,1,4,0,2,0,0,6,,,,,,,,,,,,,,,6,,,,,,451,21,,292,519,81,37,118,190,25336,
2001,2002,12/9/1937,Owensboro,,0,,,1,0,,,,60,,4,17,81,22,2,2,2,,,,5,214,79,44,5,30,,0,,,,0,,2,0,0,5,32,43,1,300000,2,8000,2,170,0,0,3,209,,,2,16000,,,,,0,0,0,14,0,0,14,1,840,3,1047,,,18,3394,,,,,1517,3286,10098,1,,1,3,307,1008,161,223,1005,907,189,237,426,547,50609,836162
2001,2002,10/24/1984,Palm Beach,,0,,,1,0,1,,,71,7,,24,102,49,19,5,,1,,46,4,147,49,44,5,,0,0,,,,0,4,,0,0,4,21,79,,,,,1,252,0,0,,,1,16,23,11276,3,16,,,1,5,85,24,0,,29,,,3,2267,,,14,5554,2,660,,,3768,14504,26782,5,,,15,491,4656,357,424,4015,2310,739,270,1003,2635,246040,1599467
2001,2002,2/21/1969,Parma-Byzantine,,0,,,1,0,,,,28,1,,8,37,2,9,,,,,5,,14,37,30,1,8,0,0,,,,0,1,1,,,,2,1,,,,,,,0,0,2,109,,,4,8600,,,,,0,0,0,1,0,0,1,,,,,,,2,284,,,,,181,693,1159,,,,4,16,105,12,42,67,97,29,15,44,249,12482,
2001,2002,7/31/1963,Passaic - Byzantine,,0,,,1,0,1,,,65,7,,10,82,10,3,1,,,1,15,2,18,90,61,3,26,0,0,,,,0,7,,0,3,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,,,,,1,124,,,,,432,1620,2179,,,,2,9,285,22,39,291,223,80,38,118,559,24504,
2001,2002,12/9/1937,Paterson,,0,,,1,0,,2,6,166,18,,69,253,182,13,1,1,,14,162,45,829,111,96,12,3,0,0,,,,0,,5,0,,2,56,151,3,740000,,,8,430,3,246,6,561,2,15000,13,90000,11,120,,,0,0,0,10,2,5,15,2,1843,5,2520,5,1562,57,16848,3,489,,,8895,37343,69515,27,,13,118,1283,8688,199,318,7650,4653,1457,473,1930,3695,411578,1103427
2001,2002,11/6/1975,Pensacola-Tallahassee,,0,,,1,0,,,,52,8,,16,76,13,26,1,,,,52,7,53,50,41,10,,0,0,,,,0,10,,0,0,,,,1,,,,3,258,0,0,,,,,4,35000,,,1,2043,0,0,0,12,0,0,12,,,2,640,,,9,2435,,,1,16,1337,4176,8616,,,,12,212,967,146,272,1050,904,186,134,320,523,56939,1274000
2001,2002,,Peoria,,0,,,1,0,,1,1,161,13,,65,239,48,1,3,1,1,,91,12,246,165,134,16,15,0,0,,,,0,28,6,0,0,,20,44,8,1619129,,,6,590,1,25,2,347,,,1,17000,1,4,3,1356,0,0,0,34,0,0,34,1,150,7,2680,,,46,11791,,,,,2267,9722,26644,12,,,38,966,2502,371,410,2445,3367,460,391,851,1961,151413,1452688
2001,2002,,Philadelphia,1,0,,,,2,2,1,1,561,23,3,164,751,392,36,4,1,8,16,196,122,3547,282,259,23,,0,0,,,,0,7,19,0,1,4,160,301,8,983169,1,195,37,5142,5,912,2,187,5,1263,13,40608,7,441,8,13369,1,63,101,,1,15,78,11,33836,22,23249,15,7400,215,79203,14,4779,5,361,7945,52580,209431,141,1,37,649,9504,17052,1255,725,14466,13074,4491,1970,6461,13175,1488316,3849647
2001,2002,5/28/1913,Philadelphia-Ukrainian,,0,1,1,,,1,,,47,,,9,56,5,12,,,,,7,,85,74,45,5,24,0,0,,,,0,,,0,,,26,4,,,,,1,240,0,0,2,56,,,,,,,,,1,12,0,,0,0,12,,,,,1,365,7,1053,,,,,200,1132,2762,1,,,18,325,207,25,30,219,245,72,30,102,401,67800,
2001,2002,12/2/1969,Phoenix,,0,,,1,0,1,,,98,1,,37,136,101,71,3,,2,,204,13,225,87,62,19,,5,0,,,,1,27,,0,0,6,44,418,1,420069,1,98510,11,810,0,0,27,1089,8,680,10,2130899,1,30,,,0,0,0,24,0,0,24,,,4,3019,1,1208,25,10095,,,,,6774,38241,59361,13,2,4,40,769,11398,619,1080,8188,4018,1309,548,1857,3562,478163,3651780
2001,2002,,Pittsburgh,,0,,,1,2,1,,,328,26,1,120,475,122,37,6,1,,2,54,38,1560,216,198,11,8,0,0,,,,0,,1,0,0,5,67,242,5,1058578,,,10,1356,,,19,2347,7,7895,12,115276,1,159,,,1,14,0,14,,0,28,3,13871,8,3472,3,635,106,25129,4,974,2,164,6708,49315,100296,5,,11,82,1934,8372,384,646,8847,8764,2267,1045,3312,9499,793417,1975373
2001,2002,2/25/1924,Pittsburgh - Byzantine,,0,,,,0,,1,,56,,,8,64,9,,,,,,,4,102,86,51,3,32,0,0,,,,0,1,,0,0,1,6,,,,,,2,323,0,0,,,,,,,,,,,1,3,5,,0,0,3,,,,,,,2,342,,,,,439,1618,2402,,,,5,20,277,29,69,401,330,66,43,109,546,60686,
