Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2002,2003,,Rochester,,,,,1,,,2,1,139,7,,100,246,62,31,1,,1,4,135,38,651,158,95,8,41,3,,7,4,,,11,,,,,68,322,2,242000,2,12000,4,1400,2,45,1,170,8,500,48,700000,10,100,,,1,,,5,,,5,,,1,110,6,3383,49,10448,5,589,,,4889,21693,41387,1,,,30,748,4962,330,660,4826,4293,1368,525,1893,4155,341500,1489576
2002,2003,9/23/1908,Rockford,,,,,1,,2,1,2,166,6,,40,212,48,11,6,,11,,112,17,250,105,83,9,13,,,,,,,,1,,,,,5,3,516188,13,49117,8,875,,,1,69,,,12,321487,,,,,,,,46,,,46,1,82,6,3185,2,921,41,11847,,,,,2544,25495,44120,11,,,29,872,6455,245,438,6195,4178,912,400,1312,2122,418891,1465828
2002,2003,4/6/1957,Rockville Centre,,,,,1,2,1,,,264,11,1,115,391,23,51,6,,4,11,233,89,1398,134,130,4,,,,,,,,1,,,,3,241,463,5,1506052,,,5,,4,629478,101,3988,8,1680,36,32170,22,202,1121,235350,1,25,18,,,5,30,2,8347,4,4335,7,7330,59,27372,3,560,3,94,3735,121699,173702,9,,53,149,1945,20983,744,442,20397,17400,4576,963,5539,13119,1560456,2829635
2002,2003,,Sacramento,,,,,1,1,1,1,1,113,4,,51,168,67,32,5,1,3,9,110,24,170,98,86,8,,1,,3,,,,42,3,,,,23,97,6,474344,,,1,85,1,21,4,1710,1,23,8,154205,,,,,,,,33,2,5,38,,,4,186,3,2631,47,12512,,,,,2589,15361,34998,3,,,8,541,9022,638,1205,7065,5205,1110,451,1561,2592,510099,3169750
2002,2003,2/26/1938,Saginaw,,,,,1,,,,,67,2,2,36,107,13,7,,,,,14,1,120,108,68,5,15,1,,16,3,,,,,,,,27,25,1,264610,1,10850,1,100,4,205,9,220,2,1271,,,,,,,,,,4,,,4,,,3,884,,,26,3792,,,,,1521,9384,15585,1,,,10,215,1792,246,256,1863,2271,439,263,702,1804,139824,724142
2002,2003,,Salina,,,,,1,,1,,,45,1,,19,65,14,3,,,,,,1,205,92,38,2,40,,,4,8,,,,,,,,,,,,,,5,311,,,,,,,,,,,,,,,,5,,,5,,,5,919,,,12,1987,,,,,1894,4915,9720,3,,,3,213,906,101,159,768,764,207,179,386,669,48510,325112
2002,2003,,Salt Lake City,,,,,1,,,1,1,43,2,1,11,57,29,10,,,1,,47,14,54,47,34,8,3,,,1,1,,,16,,,,14,54,37,,,,,1,1080,,,10,479,,,3,360024,,,,,,,,14,,,14,,,3,1725,,,10,3686,,,,,1305,7489,14219,5,,,2,324,3467,476,337,2415,1487,388,156,544,564,125000,2295971
2002,2003,10/16/1961,San Angelo,,,,,1,,,,,24,2,,9,35,16,10,,,2,3,36,,30,49,27,7,11,1,,1,,,,24,,,,,7,10,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,,,,3,801,,,,,4448,9224,14479,,,,,68,1990,168,158,2008,1492,401,99,500,688,89372,682945
2002,2003,,San Antonio,,,1,,,2,1,,,97,11,1,37,146,196,50,1,6,1,19,312,41,834,139,88,46,5,,,,,,,34,2,,,6,42,185,3,348335,3,,8,604,3,377,20,2003,5,3741,6,,,,1,140,1,11,43,4,9,35,50,4,12095,2,800,8,2935,35,9711,4,1788,,,13497,34715,75591,33,4,17,90,1438,12211,546,645,9167,5850,1904,404,2308,5015,644357,1959950
2002,2003,11/6/1978,San Bernardino,,,,,1,1,,,,73,4,,57,134,103,12,1,,,6,92,17,155,97,51,21,15,1,,6,3,,,14,,,,,7,95,2,196232,,,,,,,,,3,3100,13,28219,,,,,,,,11,,,11,,,2,903,,,34,7609,1,424,,,7997,33963,50907,3,,1,21,480,10545,902,1185,11767,4048,1465,222,1687,2726,1000000,3402125
2002,2003,7/11/1936,San Diego,,,,,1,2,,1,1,114,9,,57,180,97,76,,,,7,104,20,351,98,85,11,2,,,,,,,16,,,,,42,,1,22980,1,17585,5,625,1,62,1,624,16,84050,9,85075,1,60,3,465,1,3,11,11,,,14,1,7098,3,2214,2,1476,43,13825,1,352,1,220,7578,24381,57158,5,,4,42,1056,14645,2424,1024,9522,4326,1563,445,2008,2647,919195,3116335
2002,2003,,San Francisco,,,1,1,,2,,,,141,9,2,71,223,168,58,1,1,,,67,58,807,93,79,14,8,,,,,,,11,5,,,6,107,840,2,506121,20,200000,13,3000,16,15000,5,350,8,55000,8,16500,,,35,793062,1,15,85,2,3,3,20,3,11420,4,2740,10,3509,60,18529,6,1475,,,2194,12752,52639,16,,17,107,2036,6730,538,617,4684,3124,1063,331,1394,2847,247493,1731161
2002,2003,1/27/1981,San Jose in California,,,,,1,,1,,,75,2,,45,122,204,24,3,,4,,7,65,393,48,40,8,1,,,,,,,3,1,,,5,33,140,2,124918,1,,1,,,,1,215,,,1,,,,,,,,,22,,,22,1,7368,2,1910,4,4241,29,10718,1,37,,,2087,13416,39799,4,,2,35,837,9235,650,498,5707,2621,1215,343,1558,1767,584000,1668309
2002,2003,,Santa Fe,,,1,1,,,,2,,77,2,,38,117,85,6,2,,,,143,86,235,92,64,23,,2,,3,,,,217,4,,,1,25,170,,,1,5988,2,72,,,1,117,4,1564,5,277583,1,16,,,,,,20,7,6,26,1,1588,1,1006,1,744,16,3991,,,,,5736,19087,32178,,,,18,398,6126,388,609,5543,3384,1049,178,1227,2937,302436,1111071
2002,2003,2/21/1962,Santa Rosa in California,,,,,1,,1,,,60,7,,20,87,12,10,3,,,,38,36,66,42,40,,1,,,1,,,,20,13,,,,4,31,5,540725,,,1,54,1,107,1,75,,,39,59560,2,12,,,,,,1,,,1,,,2,782,3,1169,11,2702,2,239,,,1388,5816,12097,1,,3,4,330,3282,149,165,2444,861,575,207,782,983,151218,753893
2002,2003,,Savannah,,,,,1,,1,,,51,8,,9,68,24,13,3,,3,16,45,12,114,52,40,12,,,,,,,,26,,,,1,25,20,3,305000,,,,,1,51,,,1,25,20,125000,,,,,,,,19,,,19,,,2,800,3,1694,16,4677,,,,,1248,5218,13656,7,,,20,119,1859,265,430,1419,1317,246,203,449,687,78533,2629522
2002,2003,,Scranton,,,,,1,1,,,,240,17,,66,323,63,10,5,,3,1,50,18,702,195,187,6,2,,,,,,,85,25,,3,,30,25,7,907699,3,96542,4,775,5,990,9,445,9,1762,13,198683,1,162,,,1,5,9,19,1,,24,4,13796,9,3305,2,809,46,10599,,,1,19,14326,30459,73337,4,,,95,861,4182,638,327,5234,7874,1291,507,1798,5617,355422,1069367
2002,2003,,Seattle,,,1,1,,1,,1,1,119,2,1,61,183,105,27,3,,5,,70,24,473,139,107,12,11,,,1,8,,,30,,,,,,,8,1846211,15,380000,19,2050,,,9,850,,,37,112000,6,285,,,,,,28,,,28,2,7937,3,2417,6,3207,53,15160,4,805,,,5574,32439,67567,,,,,,7122,1253,667,6574,3293,955,742,1697,2879,548900,4711700
2002,2003,6/16/1986,Shreveport,,,,,1,,,,,31,2,,8,41,13,6,1,,,,6,4,62,32,24,7,1,,,,,,,13,2,,,2,,34,2,1095,3,289481,1,190,,,2,175,2,350,21,33690,1,184,5,2367,,,,,,,,,,2,776,,,6,1624,,,,,653,2324,5377,,,,6,187,518,85,173,540,508,112,111,223,353,39056,782591
2002,2003,1/15/1902,Sioux City,,,,,1,,1,,,97,11,,48,156,4,,,2,1,36,36,,85,124,87,1,37,,,,,,,,1,,,,6,13,3,437010,,,3,320,,,,,,,5,6677,,,,,,,,12,,,12,1,973,8,1980,,,26,5062,,,,,3842,7873,19742,4,,,13,530,1732,88,265,1768,1956,337,260,597,1179,94480,468549
2002,2003,,Sioux Falls,,,,,1,,1,1,1,83,4,,42,129,32,5,3,1,2,1,27,10,378,151,64,10,75,1,1,,,,,,,,,2,25,37,9,659215,,,9,1500,,,1,74,2,150,4,190000,1,20,,,,,,24,,,24,2,1694,3,882,,,25,4424,,,,,7042,9812,23878,1,,1,7,351,1739,60,263,1976,1820,343,316,659,1052,125282,524153
2002,2003,12/17/1913,Spokane,,,,,1,,,1,,44,9,1,30,84,69,5,1,,,,48,9,255,83,36,5,29,,,1,4,,,2,1,,,,2,47,4,171000,4,454247,11,1360,1,35,14,1200,3,320,13,136125,1,12,,,1,77,1,6,,,83,1,4515,1,119,2,966,16,3202,,,,,804,3351,13040,1,,6,1,232,1530,211,,1461,1379,220,170,390,636,66274,679105
2002,2003,,Springfield in Illinois,,,,,1,,1,,,96,7,1,28,132,56,7,2,2,,,7,28,626,160,83,9,60,,,6,1,,1,,,,2,,,,7,692132,,,3,395,1,140,1,105,,,,,1,93,,,,,,11,,,11,2,1446,2,556,5,2045,53,11429,,,,,2861,9250,27598,3,,2,53,642,2240,359,451,2589,2623,498,496,994,1827,152985,1106124
2002,2003,,Springfield in Massachusetts,,,,,1,,1,,,126,5,1,47,179,30,1,,,2,,58,9,580,126,116,10,15,3,,,,,,15,1,,1,2,39,66,1,217250,3,6800,11,1254,1,100,1,113,1,5943,3,62909,2,312,,,,,,10,,,10,1,866,4,1675,,,25,6981,,,,,8975,21698,40205,,,,33,390,3535,138,281,3729,2932,916,258,1174,4178,251311,790000
2002,2003,8/24/1956,Springfield-Cape Girardeau,,,,,1,,,1,2,55,1,,18,74,57,10,2,2,1,,8,68,97,65,47,9,7,1,,2,,,,19,4,,,1,20,27,6,820673,,,2,357,,,1,37,,,2,1200,,,1,46695,,,,7,2,26,33,,,3,925,,,227,3732,,,,,1748,4229,10667,1,,1,3,346,717,574,278,1360,1194,206,231,437,590,63325,1226079
2002,2003,,St. Augustine,,,,,1,,1,,,68,5,,17,90,25,22,3,,,,32,3,118,51,47,3,,1,,,,,,8,,,,,,,1,296607,,,2,43548,,,,,,,9,69000,4,21,5,275,,,,19,9,,19,,,3,1918,,,27,8320,,,1,111,1141,8372,19881,3,,,25,670,2523,368,642,2597,2135,495,289,784,1035,158792,1717530
2002,2003,,St. Cloud,,,,,1,,2,1,2,76,3,,52,131,114,4,2,,2,2,40,74,609,138,73,13,52,,,,,,,,,,,,12,91,4,213114,,,13,1173,1,258,,,,,66,36643,7,56,10,777,,,,11,1,10,21,2,4144,1,586,1,320,31,5189,,,,,7210,14499,31969,31,,6,33,755,2367,88,196,2468,2497,617,307,924,1540,148466,440701
2002,2003,12/4/1982,St. George's in Canton Romanian,,,,,1,,1,,,8,,,7,15,2,4,,,1,,,,,15,9,2,4,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,6,10,18,,,,,,19,,16,,,14,3,17,12,5000,
2002,2003,12/3/1983,St. Josaphat in Parma,,,,,1,,,,,33,2,,6,41,1,7,1,,,,5,10,7,38,31,1,6,,,,,,,2,,,,,3,,,,,,2,168,,,,,,,,,,,,,,,,5,,,5,,,,,,,2,265,,,,,47,580,897,,,,2,31,89,5,3,96,97,41,15,56,166,11162,
2002,2003,,St. Louis,,,1,,,2,1,1,2,300,14,6,81,401,337,9,1,1,8,12,246,139,2013,217,178,22,19,,,,,,,8,,1,4,,,,10,1767092,,,34,40952,8,4039,12,22117,15,1605,35,125000,,,,,2,50,56,3,3,57,110,2,13618,14,6158,16,9126,139,38047,10,2982,9,257,214,21713,92225,22,4,9,137,3308,7566,927,1031,8559,8382,1810,905,2715,4455,555000,2118721
2002,2003,1/10/1966,"St. Maron, Brooklyn",,,,1,1,,,,,38,6,,15,59,12,7,,,,,13,7,2,33,32,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,,,3,,,,,,,,,,,,,346,1441,1790,,,,,,428,12,5,325,312,94,21,115,255,30000,
2002,2003,1/1/1961,St. Nicholas Chicago Ukrainian,,,,,1,,1,1,,16,1,,3,20,13,19,,,,2,12,,2,36,23,3,9,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,76,,,2,380,,,,,152,325,935,,,,2,52,255,5,7,250,260,52,15,67,180,10000,
2002,2003,,St. Paul and Minneapolis,,,1,1,,2,1,,,224,10,3,104,341,172,46,4,,8,9,207,47,936,221,176,29,15,1,,,,,,5,4,1,2,2,70,595,5,186717,,,4,1084,1,4300,,,4,,5,,,,,,2,63,72,,1,18,81,3,16906,10,7862,3,475,93,28042,3,503,,,,68065,121934,20,,,40,1852,11040,524,1471,10974,8478,1888,1254,3142,4820,786149,2940382
2002,2003,7/25/2002,St. Peter (Chaldean),,,,,1,,,,,7,1,,,8,9,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,2,110,,,,,,,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,2,,,,78,4,82,55,35000,
2002,2003,6/17/1968,St. Petersburg,,,,,1,,2,,,94,4,,30,128,129,99,3,1,,52,100,49,332,73,61,12,2,,,,,,,4,1,,,9,92,,2,300000,7,35000,9,950,5,11000,12,2125,3,1500,11,15400,,,,,,,,23,,,23,1,10721,3,1950,2,1004,32,9960,3,999,2,140,2489,18823,46109,8,,4,42,1085,4899,658,550,5351,3621,924,551,1475,4393,391422,2690480
2002,2003,3/13/2001,St. Thomas Syro-Malabar,,,,,1,,,,,22,,,,22,22,,,,,,,,62,5,3,1,1,,,,,,,33,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,624,1014,,,,26,,48,3,2,83,62,12,4,16,,112000,
2002,2003,1/26/1982,St. Thomas the Apostle,,,,,1,,,,,10,1,1,2,14,,,,,,,,,,14,45,,,,,,,,,,,1,,,,,,,,,1,60,,,,,,,1,40,,,,,,,,2,,,2,,,,,,,,,,,,,,,2,,,,,,863,16,,879,,338,9,347,163,70000,
2002,2003,4/20/1977,"St. Thomas, Virgin Islands",,,,,1,,1,,,11,3,,1,15,5,,,,,10,29,3,17,8,6,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,5,303,,,,,,,,1,,,1,,,2,236,,,3,591,,,,,170,663,1661,,,1,1,72,244,19,9,257,140,63,18,81,141,30000,108612
2002,2003,8/8/1956,Stamford-Ukrainian,,,,,1,,,,,54,,,8,62,16,29,,,2,2,9,3,32,52,40,8,,,,,,,,3,1,,,,,,,,,,1,30,,,1,44,,,2,190,,,,,1,,14,,,,,,,5,180,,,3,245,,,,,200,910,1535,,,,2,28,179,1,1,177,180,66,7,73,367,16500,
2002,2003,1/1/1944,Steubenville,,,,,1,,2,,,52,10,,37,99,27,18,1,,1,,6,9,82,73,71,1,,,,,,,,3,,,,,,,1,284790,,,,,,,,,,,1,18338,1,165,,,,,,10,,2,12,1,2253,3,747,,,17,2212,,,,,496,1748,7468,1,,,10,217,625,183,109,729,758,142,154,296,740,40562,515672
2002,2003,1/13/1962,Stockton,,,,,1,,1,,,46,6,,15,67,14,16,2,,1,,33,3,66,32,27,4,,,,1,,,,11,2,1,,1,13,49,3,283856,1,7370,1,450,,,,,,,1,3843,,,,,,,,8,,,8,,,2,1532,,,12,3273,,,,,1936,13218,19967,2,,2,4,232,6388,264,825,3804,2324,753,115,868,1611,183254,1175538
2002,2003,5/3/1905,Superior,,,,,1,,,,,43,1,,29,73,15,1,,,,3,52,1,101,112,42,6,59,,,1,4,,,,,,1,,9,33,7,285564,,,18,179,,,2,160,,,2,525,18,171,15,876,,,,7,,,7,,,,,,,17,2773,,,,,3550,7613,13943,,,1,9,221,1009,119,147,1332,997,253,225,478,1229,83980,421379
2002,2003,,Syracuse,,,,,1,1,1,,,196,14,,61,271,68,8,1,,1,5,77,16,405,169,153,4,12,,,,,,3,15,20,,,18,472,,3,1466340,1,300,54,,10,150,,,3,60,8,62800,13,125,,,,,,20,1,11,31,1,3219,5,2627,1,750,29,6096,,,,,7777,31003,51413,4,,1,43,689,4919,256,400,5242,4260,1289,507,1796,4711,345736,1174887
2002,2003,4/15/1910,Toledo,,,,,,1,1,,,133,9,2,54,197,55,7,3,,,,195,6,684,161,110,11,44,,,8,,,,,,,,,,,6,873196,,,3,1678,,,,,,,16,25569,,,,,,,,15,,,15,2,1761,10,3739,4,2643,81,19642,3,658,1,68,1999,10520,41045,,,1,76,1728,6521,789,563,5114,5309,1038,749,1787,3064,312767,1489769
2002,2003,,Trenton,,,,,1,,1,,,160,8,,71,239,43,40,1,,6,13,276,72,433,126,111,15,1,,,,,,,11,,,,4,71,174,1,139000,1,4000,1,384,1,22,7,650,11,20806,15,30000,1,163,1,2000,,,,27,,,27,1,2420,8,6480,3,1131,50,27491,2,594,1,18,1411,63021,102593,7,,14,90,1766,10446,391,445,11589,9180,2071,622,2693,7182,740357,1367348
2002,2003,,Tucson,,,,,1,,1,,,68,7,,39,114,67,38,1,,,,120,10,243,71,56,16,3,,,1,,,,30,,,,10,73,,3,310448,1,36803,,,,,,,,,1,400500,,,1,2500,,,,16,,,16,,,,,4,1766,21,5332,3,823,,,5190,18004,31131,3,,9,40,369,7049,320,786,6179,3163,903,212,1115,2530,350102,1523851
2002,2003,2/7/1973,Tulsa,,,,,1,,,,,46,5,,25,76,20,10,4,,3,,57,5,95,80,39,7,33,1,,,,,,,2,,,1,9,43,4,306127,,,4,413,,,,,2,78,5,88000,,,,,,,,20,,,20,,,1,944,1,583,10,2224,1,1096,,,1624,4835,11327,5,,2,5,350,1350,163,335,1137,895,230,205,435,533,60000,1560683
2002,2003,12/12/1986,Tyler,,,,,1,,,,,36,2,1,3,42,13,36,3,,2,,65,7,67,48,17,2,,,,,,,,25,2,,,7,11,27,6,941543,38,7797,,,,,,,,,1,120,,,,,,,,15,,,15,,,1,213,,,4,903,,,,,981,4599,6711,,,2,,117,1903,180,140,1330,867,251,108,359,229,56127,1302043
2002,2003,12/3/1981,Van Nuys- Byzantine,,,,,1,,1,,,14,2,,2,18,5,3,,,,2,3,7,4,19,14,5,,,,,,,,,1,,,7,4,,,,,,,,,,,,,,,,,,1,28,,,,1,,,1,,,,,,,,,,,,,151,450,602,,,,,,78,8,15,97,111,15,2,17,44,3071,
2002,2003,10/25/1984,Venice,,,,,1,,2,,,69,8,,20,97,71,91,2,,1,,71,28,108,54,41,13,,,,,,,,4,10,3,,3,23,77,2,528034,,,7,38349,,,1,121,2,55,17,45802,,,2,10467,,,,12,,,12,,,3,1653,,,9,3711,,,,,469,10086,15931,1,,7,13,405,3684,241,844,3588,2962,541,256,797,2397,216596,1680560
2002,2003,5/29/1982,Victoria in Texas,,,,,1,,,,,45,3,,10,58,8,7,1,,,,25,,121,50,37,3,10,,,,,,,19,,,,,21,14,,,,,1,59,,,,,,,,,,,,,,,,7,,,7,,,2,181,1,340,11,1906,1,293,,,3139,6076,11942,,,,22,230,1532,61,97,1467,927,314,93,407,1010,107937,211996
2002,2003,7/22/1939,Washington,1,1,,,,3,,1,2,202,29,2,76,309,603,157,5,4,8,18,243,139,749,140,123,17,,,,,,,,9,1,,,1,36,407,3,431957,7,199951,15,1316,1,607,5,550,9,383,65,127822,36,167,15,10493,2,16,88,34,30,122,172,3,20183,1,610,16,8700,76,22246,10,1483,1,145,2424,22737,78711,46,,12,63,2165,6921,982,721,6821,5943,1521,846,2367,3292,556851,2571359
2002,2003,,Wheeling-Charleston,,,,,1,,1,,,76,2,,41,119,68,10,2,,,2,32,19,240,112,66,26,17,,1,4,,,,24,4,,,9,46,,3,495658,2,9699,4,642,1,19,4,286,1,19,4,26802,,,,,,,,12,,,12,1,1515,7,1620,1,58,25,4907,1,152,,,1281,4325,13870,1,,2,6,504,985,224,278,1352,1406,227,330,557,1074,69614,1806926
2002,2003,,Wichita,,,,,1,,1,,,80,6,,42,128,4,,3,,3,,2,1,329,91,66,1,24,,,,,,,,,,1,1,12,35,7,645961,2,40402,2,434,,,1,182,1,45,1,25484,,,1,4914,,,,34,,,34,1,1929,4,2311,,,32,8132,,,,,3245,6606,22257,2,,,18,597,2259,429,477,2596,2199,453,345,798,923,115482,949385
2002,2003,,Wilmington,,,,,1,,,,,91,10,,18,119,87,17,3,,4,5,77,29,259,57,52,4,1,,,,,,,20,8,1,,1,28,76,1,208000,2,257,5,363,4,77,2,196,2,413,19,312847,1,102,,,,,,15,,,15,,,5,2986,3,1751,26,9643,4,1016,1,99,1100,9100,25710,3,,6,44,965,3014,169,321,2982,2275,520,456,976,1574,220000,1199701
2002,2003,,Winona,,,,,1,,1,,1,67,4,,47,118,8,5,1,,,,7,21,435,118,56,3,52,,,,7,,,1,2,,,1,12,69,2,74817,1,6336,8,858,,,3,8614,2,89,7,5172,1,17,1,98,1,9,53,2,,,11,1,1376,4,1224,,,27,5151,,,,,5198,10755,23715,1,,2,27,358,1945,71,249,1941,2019,359,315,674,1122,130427,557684
2002,2003,1/14/1950,Worcester,,,,,1,1,,3,,172,17,,55,244,111,,3,,,8,76,81,470,126,122,4,1,,,,,,,2,,,,,,,1,200000,,,,,,,12,2000,2,285,21,33000,1,180,1,80,,,,10,,,10,3,6821,4,2759,4,1546,22,5937,2,370,2,95,2419,7701,27658,2,,5,44,760,4519,129,313,4454,3292,847,199,1046,3976,390657,762207
2002,2003,6/23/1951,Yakima,,,,,1,,,,,43,12,,14,69,11,5,3,,,,24,4,46,41,37,4,,,,,,,,4,2,,,,8,15,3,354270,,,,,,,2,234,,,5,42664,,,,,,,,21,,,21,,,,,1,160,6,1745,,,,,2160,5699,9785,,,4,4,118,2848,140,125,2052,769,339,108,447,572,65323,461600
2002,2003,5/15/1943,Youngstown,,,,,1,,1,,,114,5,1,61,181,24,3,3,,1,,68,22,237,116,94,3,19,,,,,,,2,,,,,33,96,3,994165,,,6,703,,,4,531,4,531,6,24903,,,3,163,,,,15,,,15,1,1404,6,2794,,,44,10092,1,310,,,1858,14633,31106,3,,,25,893,2892,317,555,3338,2860,684,474,1158,3059,239960,1223313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,4858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  974,447 ","  75,956 ","  81,231 ","  869,891 ","  617,392 ",,,"  238,568 ","  473,720 ","  63,327,200 ","  286,870,560 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  974,447 ","  75,956 ","  81,231 ","  869,891 ","  617,392 ",,,"  238,568 ","  473,720 ","  63,327,200 ","  286,870,560 "
