Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2004,2005,,OR,Portland in Oregon,,,1,,,1,,2,2,94,5,,53,152,160,312,19,2,1,3,3,32,92,498,124,77,34,8,1,,,3,,1,24,1,,,4,16,164,9,1251151,11,15681,8,1621,0,0,4,875,6,1097,17,936826,3,82,,,1,17,123,8,0,43,68,2,5112,3,1511,7,3642,40,8531,2,450,,,3579,12677,35570,48,,13,47,1430,5898,738,556,4919,2787,792,406,1198,1870,396523,3103850
2004,2005,,ME,"Portland, ME",,,,,1,,,,,90,3,,75,168,42,210,8,1,,1,8,33,20,350,135,82,11,40,,,1,1,,,45,,,,,6,42,3,389405,5,922,6,579,0,0,2,3332,,,5,162,,,5,162,0,0,0,10,0,0,10,1,3921,1,367,2,778,18,3635,1,177,,,1394,11920,22202,0,,1,19,347,2145,237,226,2501,2853,605,305,910,2673,197531,1274923
2004,2005,,RI,Providence,,,,1,1,,4,1,1,189,11,1,100,301,110,411,19,7,,0,,108,109,577,152,137,6,9,,,,,,,6,22,,,5,14,300,1,250000,1,500,9,850,0,0,5,450,2,180,7,27770,1,3,10,150000,1,8,3,16,0,0,24,2,8405,3,2080,6,3580,43,12079,4,1509,,,9862,30257,67796,20,,33,54,1392,5678,212,374,6167,4695,1406,324,1730,5438,641835,1048319
2004,2005,11/15/1941,CO,Pueblo,,,,,1,,1,,0,35,2,1,31,69,30,99,4,0,,0,,29,3,72,52,35,10,4,2,,,1,,,54,,,,,11,54,5,902000,2,5000,1,840,0,0,,,,,1,5600,,,,,0,0,0,12,0,0,12,,,4,16,,,4,702,1,176,,,2342,4915,8163,,,0,2,71,2320,208,404,1648,871,284,110,394,1645,112500,605000
2004,2005,12/12/1924,NC,Raleigh,,,,,1,,,,,62,3,,25,90,49,139,2,1,,,,37,6,63,78,43,27,,1,,6,1,,,10,6,,,,,,,,,,,,0,0,,,,,10,63519,,,,,1,0,0,11,0,0,11,,,1,982,1,20,33,7491,,,,,4182,14501,27187,5,,,15,764,5020,265,369,3542,2142,462,379,841,1021,188101,4073983
2004,2005,8/4/1902,SD,Rapid City,,,,,1,,,,,29,2,,11,42,18,60,,1,,,1,30,5,52,91,23,4,63,,,1,,,,31,4,,2,2,8,18,,,,,,,1,5,0,0,2,2150,9,10182,,,2,,0,0,0,6,0,0,6,,,1,225,1,235,1,557,1,328,,,1148,2718,5217,2,,,3,99,638,84,123,567,425,89,74,163,454,26653,227211
2004,2005,3/27/1931,NV,Reno,,,,,1,,,,,17,1,,6,24,11,35,10,2,1,,,10,3,38,28,17,5,1,4,,1,,,,6,,,,2,8,46,1,363335,3,15000,,,0,0,2,217,,,7,356450,,,,,0,0,0,4,0,0,4,,,1,526,,,4,1115,,,,,2303,5313,9761,,,1,2,97,1613,125,177,1449,569,217,75,292,398,97927,796014
2004,2005,,VA,Richmond,,,,,1,,1,,,125,4,,34,163,34,197,,,,1,,82,14,186,146,101,8,20,4,,5,8,,,6,,,,14,186,480,9,661000,,,18,1730,0,0,2,110,,,8,11000,5,275,7,29500,0,0,0,11,0,0,11,,,9,2116,3,831,26,8648,1,478,,,6222,18870,37170,8,,,18,915,3739,550,411,3535,1943,468,445,913,1692,218675,4984210
2004,2005,,NY,Rochester,,,,,1,,,2,1,117,8,,94,213,58,271,30,1,,1,5,134,33,580,151,91,7,38,2,,9,4,,,5,,,,,68,322,2,240000,2,1250,4,1525,1,20,1,175,8,550,62,750000,10,97,,,1,0,0,6,0,0,6,,,,,7,3599,46,9120,2,472,,,,,40676,14,,,61,1290,4071,267,357,3697,3266,928,291,1219,3321,342003,1501235
2004,2005,9/23/1908,IL,Rockford,,,,,1,,2,1,2,124,6,1,51,182,59,241,19,2,2,4,,133,1,231,104,93,7,12,,,,,,,1,1,,,,,,3,523680,13,50739,8,1742,0,0,1,64,,,12,332194,,,,,0,0,0,42,0,2,44,,,6,3254,2,911,41,11371,,,,,4038,27397,47015,3,,8,18,829,6666,193,428,6839,4075,928,365,1293,2133,426037,1380053
2004,2005,4/6/1957,NY,Rockville Centre,,,,,1,3,1,,,248,9,1,124,382,83,465,106,4,,4,12,248,87,1327,134,130,4,,,,,,,,1,,,,1,90,219,5,694391,3,57332,3,1237,3,292,,,8,1201,27,50694,17,186,120,93960,1,25,16,1,0,3,29,2,7089,5,4970,6,7405,58,24444,4,994,1,64,3000,150000,197995,11,,43,83,1879,18086,854,386,20497,18039,4146,947,5093,12882,1444595,3228215
2004,2005,,CA,Sacramento,,,,,1,1,1,1,1,118,3,,56,177,67,244,26,2,1,1,13,124,23,173,99,86,9,,2,,2,,,,42,3,1,,1,20,81,6,497621,,,1,118,1,32,4,1713,1,23,10,154057,,,,,0,0,0,47,2,5,52,,,4,1876,3,2709,47,11446,,,,,2500,16100,34683,11,,6,19,832,10336,567,946,7370,6220,1092,386,1478,2681,530707,330220
2004,2005,2/26/1938,MI,Saginaw,,,,,1,,,,,59,2,,39,100,9,109,6,,,,,15,1,125,107,61,5,16,1,,14,6,4,,,,,1,1,53,18,1,261065,1,10850,1,100,4,340,8,295,,,,,,,,,0,0,,4,0,0,4,,,3,796,,,24,3553,,,,,1526,8535,14414,1,,,5,272,1601,186,192,1759,1887,376,278,654,1666,139102,724142
2004,2005,,KS,Salina,,,,,1,,2,,,42,2,,20,64,10,74,3,1,,,,,1,190,88,37,1,35,,,4,11,,,,,,,,,,,,,,4,314,0,0,,,,,,,,,,,0,0,0,8,0,0,8,,,5,746,,,12,1934,,,,,1882,4802,9372,3,,,3,240,940,92,153,708,767,228,207,435,699,47423,325116
2004,2005,,UT,Salt Lake City,,,,,1,,,1,1,41,2,1,13,57,27,84,9,1,,,25,65,11,47,47,31,9,4,,,1,2,,,16,,,,1,3,24,,,,,1,1075,0,0,5,233,,,3,407213,,,,,0,0,0,13,0,0,13,,,3,1716,,,11,3572,,,,,1521,7170,13992,4,,,2,360,3805,465,447,2662,1343,431,165,596,527,180000,2351467
2004,2005,10/16/1961,TX,San Angelo,,,,,1,,,,,22,3,,7,32,17,49,22,,,,21,62,,18,49,30,8,10,,,1,,,,24,,,,,6,2,,,,,,,0,0,,,,,,,,,,,0,0,0,5,0,0,5,,,,,,,3,608,,,,,4430,8100,13143,,,,2,68,2008,180,177,2099,1466,368,119,487,786,83457,673801
2004,2005,,TX,San Antonio,,,1,1,,2,1,,,95,9,,47,151,205,356,52,3,1,,21,329,71,812,139,84,38,15,,,,,,2,34,2,,,3,28,137,3,251000,3,,9,799,3,335,9,762,5,3208,10,,,,1,130,1,8,43,1,9,24,33,4,11505,3,857,7,2611,34,9193,6,1982,,,6218,19400,51799,32,3,15,89,1302,11690,756,591,8906,5612,1880,364,2244,4580,666624,2036098
2004,2005,11/6/1978,CA,San Bernardino,,,,,1,,,,,67,2,,45,114,103,217,27,,,,,91,15,157,97,47,22,15,1,,6,6,,,13,,,,,9,148,2,161710,,,2,72,0,0,1,475,3,,19,32497,,,,,1,11,0,16,0,0,27,,,2,938,,,30,7379,1,366,,,7768,35315,51793,3,,,18,422,12268,775,1215,12631,5945,1803,218,2021,2914,1576863,3698211
2004,2005,7/11/1936,CA,San Diego,,,,,1,2,,1,1,111,3,2,64,180,92,272,82,2,,2,11,110,14,312,98,85,11,1,,,,1,,,17,1,1,1,,,,1,21214,1,18200,5,575,1,85,1,625,15,85640,34,101249,1,65,4,1457,0,0,0,15,0,0,15,1,7486,3,2382,2,1477,43,13246,1,341,1,210,6725,37737,69619,3,,,27,986,11088,1079,607,8357,3727,1522,489,2011,2539,945867,3087636
2004,2005,,CA,San Francisco,,,1,,1,2,1,,,138,8,2,72,220,170,390,61,4,,,,61,50,846,90,75,13,2,,,,,,,11,6,,,,35,3183,3,468513,20,200000,12,2859,10,16500,5,500,8,55000,8,15407,8,500,35,773800,1,13,72,3,1,8,24,3,11499,4,2948,10,5425,63,17313,7,1535,,,5445,19476,63665,14,,6,68,1965,5304,493,435,3405,2327,802,208,1010,1934,422397,1695211
2004,2005,1/27/1981,CA,San Jose in California,,,,,1,,1,,,75,5,,47,127,189,316,21,1,,1,,9,58,350,48,40,8,,,,,,,,3,1,,,3,23,78,2,174383,1,,1,,0,0,1,150,,,1,50000,,,,,0,0,0,26,0,0,26,1,8047,2,1994,4,4358,29,10053,1,62,,,1691,12124,38355,,,,23,945,9542,507,814,5255,2811,1059,267,1326,1677,640000,1678421
2004,2005,,NM,Santa Fe,,,1,1,,,,2,,81,4,,38,123,79,202,5,4,2,3,3,202,69,242,93,66,22,,2,,3,,,,216,4,,,1,23,65,,,1,6907,1,28,0,0,1,142,3,1908,5,354027,1,16,,,0,0,0,20,5,13,33,1,2589,1,1050,1,790,18,5860,,,,,6859,16561,33742,,,6,23,456,6104,322,725,5355,3157,1197,209,1406,2893,301255,1272989
2004,2005,2/21/1962,CA,Santa Rosa in California,,,,,1,,1,,,61,6,,19,86,9,95,9,,,,,37,28,47,42,39,,2,,,1,,,,21,13,,,1,2,13,5,497995,,,1,51,1,119,1,75,,,15,54478,,,,,0,0,0,2,0,0,2,,,2,830,3,1105,12,2434,2,175,,,1894,5783,12083,3,,4,1,239,3465,145,112,2242,889,485,195,680,915,156867,881492
2004,2005,,GA,Savannah,,,,,1,,1,,,51,6,,16,73,24,97,14,4,,5,,42,8,97,52,38,14,,,,,,,,26,,,,1,9,8,3,305000,,,,,1,51,,,1,39,20,145000,,,,,0,0,0,20,0,0,20,,,2,528,3,1388,16,4396,,,,,1197,5003,12532,1,,5,13,437,1801,235,376,1477,1411,204,185,389,594,76104,2700000
2004,2005,,PA,Scranton,,,,,1,1,1,,,228,20,,90,338,70,408,15,2,,3,15,64,6,650,189,184,5,5,,,,,,,85,25,,4,6,30,25,7,826196,2,88165,4,783,5,968,9,395,9,1915,13,198696,1,154,,,,,,19,1,0,19,4,12182,9,2929,2,809,41,9549,,,1,20,15482,29710,70700,1,,,56,858,3791,511,92,4901,7203,1109,430,1539,5635,347927,1066308
2004,2005,,WA,Seattle,,,1,1,,,,1,1,122,2,1,64,189,103,292,40,4,5,,26,95,26,475,142,109,13,11,,,1,8,,,28,9,3,,,,,8,1380504,16,15556,22,2417,0,0,8,457,7,354,43,79095,10,,,,0,0,0,34,0,0,34,2,8214,3,2382,6,3346,54,15655,4,851,,,6675,30400,67557,5,,9,18,1388,6974,1000,619,5981,4067,889,672,1561,2800,562600,4808200
2004,2005,6/16/1986,LA,Shreveport,,,,,1,,,,,28,2,,6,36,16,52,6,,1,,,3,7,50,32,21,10,1,,,,,,,12,2,,,,,20,2,1029,3,457292,1,189,0,0,2,195,2,350,22,25253,1,184,4,2371,0,0,0,2,0,0,2,,,2,776,,,5,1410,,,,,685,2670,5543,,,,,151,505,107,160,499,481,73,100,173,386,39822,787803
2004,2005,1/15/1902,IA,Sioux City,,,,,,,1,,,90,10,,54,154,3,157,,1,,1,,38,,82,123,74,1,45,,3,,,,,,1,,1,,3,43,3,425189,,,3,326,0,0,,,,,5,5254,,,,,0,0,0,17,0,1,18,1,1100,8,2144,,,20,4368,,,,,3240,6981,17851,5,,,23,542,1637,91,194,1584,1592,373,241,614,1124,90629,467430
2004,2005,,SD,Sioux Falls,,,,,,,1,1,1,79,4,,35,118,37,155,11,2,,2,,31,10,357,155,73,14,63,4,1,,,,,,,2,2,3,23,46,12,550000,,,9,1500,0,0,1,75,1,60,19,26293,1,8,,,0,0,0,25,0,0,25,2,1809,3,916,,,25,4323,,,,,5877,7348,20298,2,,,8,367,1854,73,221,1770,1829,325,284,609,1119,130127,524153
2004,2005,12/17/1913,WA,Spokane,,,,,1,,,,1,43,8,1,32,84,74,158,4,1,,,,48,7,244,82,40,3,35,,,1,3,,,2,1,,,1,5,39,7,359094,,,11,863,1,32,,,2,240,16,46269,1,12,3,,1,5,2,13,0,0,18,1,6128,2,245,2,928,15,3358,,,,,647,3593,14917,,2,,,312,1511,221,148,1896,1917,211,134,345,614,97665,715452
2004,2005,,IL,Springfield in Illinois,,,,,1,,1,,,87,6,1,30,124,56,180,,,,7,,4,63,458,148,94,8,33,,,7,3,,,,,1,10,,,,7,743375,,,1,100,1,90,1,127,,,,,1,93,,,0,0,0,14,0,0,16,2,1795,2,977,5,1504,49,10921,,,,,2810,10445,28468,3,,7,48,1068,2161,327,432,2518,2295,475,407,882,1785,159709,1140554
2004,2005,,MA,Springfield in Massachusetts,,,,,1,,2,,,97,7,1,46,151,44,195,10,1,,2,,56,9,565,120,8,112,,,,,,,,12,2,,,1,26,37,1,162366,3,6800,11,1500,1,139,1,126,1,4900,4,62909,1,1400,,,0,0,0,8,0,0,8,1,1002,4,1587,,,22,5598,,,,,6638,20544,35377,,,,28,341,3266,118,120,3330,2674,819,179,998,4092,236357,800000
2004,2005,8/24/1956,MO,Springfield-Cape Girardeau,,,,,1,,,1,3,50,1,,18,69,49,118,11,1,1,,3,11,62,97,66,45,8,10,1,,2,,,,19,4,1,,,19,28,6,869667,,,1,349,0,0,1,45,,,2,1998,,,1,47231,0,0,0,4,2,18,22,,,3,960,,,22,3731,,,,,1309,4038,10060,,,1,3,268,715,505,201,1187,1160,172,211,383,600,63162,1226079
2004,2005,,FL,St. Augustine,,,,,1,,1,,,62,6,,21,89,26,115,23,2,,1,,33,3,120,50,46,4,,,,,,,,8,,,,,,,1,172770,,,2,630,0,0,,,,,9,76500,4,21,5,375,0,0,0,11,0,,11,,,4,2109,,,29,10473,,,1,108,1840,7927,22468,,,,21,731,2218,284,435,2418,2418,454,293,747,1123,162329,1785529
2004,2005,,MN,St. Cloud,,,,,1,,1,1,1,72,1,,51,124,105,229,4,,1,1,5,48,68,559,137,66,12,59,,,,,,,,,,,,9,50,4,254335,,,13,1163,1,234,,,,,60,40441,7,52,12,747,0,0,0,15,1,2,17,2,4069,1,772,1,320,31,4842,,,,,6531,13210,29761,17,,7,29,715,2347,88,174,2337,2274,645,276,921,1467,151399,526001
2004,2005,12/4/1982,OH,St. George's in Canton Romanian,,,,,1,,1,,,11,,,5,16,2,18,4,,,,1,3,,,15,9,2,4,,,,,,,4,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,15,54,70,,,,,,23,3,4,17,17,8,3,11,22,5000,
2004,2005,12/3/1983,OH,St. Josaphat in Parma,,,,,1,,,,,28,3,,7,38,1,39,6,,,,3,8,10,5,38,30,1,7,,,,,,,2,,,,,3,,,,,,3,173,0,0,,,,,,,,,,,0,0,0,4,0,0,4,,,,,,,2,217,,,,,48,358,627,,,,1,25,101,4,3,87,105,47,9,56,141,11032,
2004,2005,,MO,St. Louis,,,1,,,1,1,1,2,313,5,6,68,392,353,745,,1,3,,8,255,124,1873,213,190,23,12,,,,,,,8,,1,1,,,,10,1905855,,,12,41211,6,4904,8,22787,10,5454,20,367909,,,,,1,36,25,5,2,201,242,2,15449,13,6008,15,9332,123,33868,10,2612,9,257,865,23409,92042,41,,56,130,3664,6150,735,835,6275,6311,1600,758,2358,4397,550000,2118741
2004,2005,1/10/1966,NY,"St. Maron, Brooklyn",,,,1,1,,1,1,,36,5,,17,58,8,66,4,,,,1,13,9,2,34,34,,,,,,,,,7,,,,,,,,,,,,,0,0,,,,,,,,,1,,1,2,2,,0,0,2,,,,,,,,,,,,,176,875,1053,,,,,,379,10,67,286,375,84,25,109,201,33000,
2004,2005,1/1/1961,IL,St. Nicholas Chicago Ukrainian,,,,,1,,1,1,,15,1,,6,22,11,33,9,1,,,,11,,4,37,23,3,9,,,,,,,6,,,,,4,,,,,,,,0,0,,,,,,,,,,,0,0,0,4,0,0,4,,,1,74,,,2,305,,,,,200,300,883,,,,2,38,201,4,4,201,209,48,10,58,210,10000,
2004,2005,,MN,St. Paul and Minneapolis,,,1,,,1,,,,220,9,2,104,335,147,482,44,6,,15,10,221,65,991,221,57,34,136,2,,,4,,,5,4,1,,2,71,,4,203892,1,175,8,27928,1,2400,,,4,1200,19,10000,3,904,,,2,74,77,3,1,20,97,3,16835,10,7602,3,452,95,29858,3,450,,,23442,66500,145236,16,,11,64,1490,10244,390,1861,9953,7864,1780,1037,2817,4467,830286,2949643
2004,2005,7/25/2002,CA,St. Peter (Chaldean),,,,,1,,,,,7,1,,,8,3,11,,,,,,,,12,7,4,3,,,,,,,,,,,,,,,,,,,2,150,0,0,,,,,2,110,,,,,0,0,0,,0,0,,,,,,,,,,,,,,,,0,,,,,,283,,,280,283,83,3,86,67,40200,
2004,2005,6/17/1968,FL,St. Petersburg,,,,,1,,2,,,88,5,2,28,123,122,245,98,2,,2,47,103,41,301,73,61,11,1,,,,,,,6,1,,,9,80,,2,505000,7,35000,9,950,,,12,2500,4,700,11,21000,,,,,0,0,0,19,0,0,19,1,12677,4,2097,2,987,33,9311,3,1034,2,130,2898,19380,47976,6,,4,30,780,4788,668,630,5125,3814,944,525,1469,4244,398702,2660220
2004,2005,3/13/2001,,St. Thomas Syro-Malabar,,,,,1,,,,,35,,,,35,5,40,,,,,,,,13,7,5,2,,,,,,,,24,1,3,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,1120,1325,2445,,,,,,113,2,5,220,157,29,6,35,13,85000,
2004,2005,1/26/1982,MI,St. Thomas the Apostle,,,,,1,,,,,10,,,2,12,,12,,,,,,,,9,8,8,,,,,,,,,,,,,,,,,,,,1,60,0,0,,,,,1,100,,,,,0,,0,1,0,0,1,,,,,,,,,,,,,,,1,,,,,,871,680,,,,272,12,284,154,75000,
2004,2005,4/20/1977,VI,"St. Thomas, Virgin Islands",,,,,1,,1,,,8,5,,1,14,4,18,1,,,,,27,3,14,8,6,2,,,,,,,,2,,,,,,,,,,,,,0,0,,,,,5,458,,,,,0,0,0,1,0,0,1,,,2,197,,,3,559,,,,,173,491,1421,,,1,1,50,235,18,8,250,119,52,20,72,165,30000,110000
2004,2005,8/8/1956,CT,Stamford-Ukrainian,,,,,1,,,,,28,1,,7,36,13,49,27,1,,,,9,4,33,51,42,5,4,,,,,,,4,,,,,,,,,,,1,30,0,0,1,44,,,2,160,,,,,1,0,11,11,1,3,14,,,1,150,,,2,179,,,,,315,762,1420,,,,3,22,148,3,2,134,149,50,2,52,427,16600,
2004,2005,1/1/1944,OH,Steubenville,,,,,1,,2,,,54,9,,37,100,24,124,6,3,,,,5,10,74,70,69,1,28,,,,,,,2,,,1,1,3,19,1,272501,,,,,0,0,,,,,1,20824,1,185,,,0,0,0,7,0,,7,1,2374,3,657,,,14,2213,,,,,676,2126,8053,2,,,8,209,534,175,101,646,888,132,131,263,705,40001,516405
2004,2005,1/13/1962,CA,Stockton,,,,,1,,1,,,46,5,,15,66,16,82,19,,,,,40,4,62,33,28,4,,,,1,,,,10,,,,2,10,47,2,281880,1,8331,2,637,0,0,,,,,1,78180,,,,,0,0,0,10,0,0,10,,,2,1603,,,12,3417,,,,,302,12003,17335,1,,1,5,279,6938,287,596,4432,2767,785,172,957,1614,204206,1239269
2004,2005,5/3/1905,WI,Superior,,,,,1,,,,,40,,,30,70,10,80,4,,,1,2,57,3,97,110,40,5,60,,,1,4,,,,,1,2,2,9,31,7,309409,2,84482,24,421,0,0,2,171,,,6,766,19,201,16,1176,0,0,0,11,0,0,11,,,,,,,17,2644,,,,,3466,7032,13153,,,1,6,201,961,257,143,1249,946,229,207,436,1149,83586,43762
2004,2005,,NY,Syracuse,,,,,1,1,,,,179,9,,80,268,64,332,14,2,,3,6,78,4,378,163,158,5,33,,1,,,1,,15,20,,,,,,3,1466340,1,300,54,,10,500,,,,,86,628000,13,125,,,0,0,0,13,1,23,36,1,3403,6,2285,1,750,29,6096,,,,,6500,28939,48009,5,,3,56,680,4601,308,528,4763,4245,1192,489,1681,4417,345736,1174887
2004,2005,4/15/1910,OH,Toledo,,,,,1,1,1,,,124,5,1,56,486,43,229,10,1,,,2,185,7,648,157,90,9,51,2,,5,,,,,,,2,,,,6,953478,,,5,2084,0,0,,,,,15,24326,,,,,0,0,0,18,0,0,18,2,2142,10,3491,4,2724,78,17699,4,645,1,66,5056,22204,54045,33,,1,62,348,3335,948,498,4352,9106,940,1113,2053,2978,309828,1489769
2004,2005,,NJ,Trenton,,,,,1,,1,,,142,13,,42,197,51,248,39,4,,4,20,297,65,390,126,114,12,,,,,,,,10,,,,3,89,144,2,477030,1,4000,1,438,1,22,6,529,4,197,29,28135,1,149,,,0,0,0,23,0,0,23,1,3065,8,5724,3,1165,48,17966,2,547,1,18,949,64356,93813,3,,,100,1736,9950,688,,11669,10004,1792,515,2307,7234,785750,1367348
2004,2005,,AZ,Tucson,,,,,1,,1,,,67,8,,40,115,78,193,44,,,,,148,9,228,72,48,16,4,1,,3,,,,40,,,,9,26,66,3,460500,1,42000,,,0,0,,,,,1,405300,,,1,2500,0,0,0,14,0,0,14,,,,,6,1920,19,4764,3,745,,,4990,23356,35789,1,,7,31,369,7171,319,904,5950,3095,811,166,977,2299,352087,1542041
2004,2005,2/7/1973,OK,Tulsa,,,,,1,,,,,46,4,,27,77,27,104,10,2,,,,57,21,85,78,40,6,32,,,,,,,1,,,2,,10,39,6,105000,1,2400,,,0,0,,,2,80,4,90000,,,,,0,0,0,,14,14,14,,,1,900,1,576,10,2263,2,1020,,,2200,4500,11473,5,,3,7,354,1435,166,324,1179,779,236,161,397,496,56150,1560000
2004,2005,12/12/1986,TX,Tyler,,,,,1,,,,,42,1,1,9,53,13,66,,,,,,55,5,58,42,21,9,,,,,,,,29,1,,,3,15,72,4,1042926,35,8101,,,0,0,,,,,1,180,,,,,0,0,0,14,0,0,14,,,1,213,,,4,828,,,,,1318,5531,7904,,,2,,81,1880,208,159,1551,976,217,64,281,80,59174,1169930
2004,2005,12/3/1981,CA,Van Nuys- Byzantine,,,,,1,,1,,,13,3,,4,20,6,26,4,,,,1,10,7,4,19,14,4,1,,,,,,,,,,,7,4,,,,,,,,,,,,,,,,,,1,28,,,,1,0,0,1,,,,,,,,,,,,,110,331,442,,,,,,70,9,7,81,87,17,4,21,35,3026,
2004,2005,10/25/1984,FL,Venice,,,,,1,,,,,66,12,1,22,101,71,172,92,4,,2,,74,23,106,54,41,13,,,,,,,,7,6,,,3,20,72,2,534262,,,10,38573,0,0,1,62,3,317,9,36152,,,14,8469,0,0,0,9,0,0,9,,,3,1572,,,9,3505,,,2,82,536,10323,16027,4,,1,9,368,3556,171,727,3367,2843,468,268,736,2711,218173,1766651
2004,2005,5/29/1982,TX,Victoria in Texas,,,,,1,,,,,41,2,,9,52,6,58,12,1,,,,25,,104,50,35,4,11,,,1,,,,18,,,,,19,15,,,,,1,65,0,0,,,1,498,,,,,,,0,0,0,6,0,2,8,,,2,177,1,327,11,1855,1,245,,,3078,5947,11637,1,,,14,235,1418,56,105,1244,940,309,134,443,1099,106441,208736
2004,2005,7/22/1939,DC,Washington,1,,,,,3,1,1,2,200,31,1,66,298,752,1050,162,8,10,21,16,242,136,651,140,124,16,,,,,,,,9,1,,,5,37,410,3,378130,3,22302,6,1451,1,332,8,634,9,414,71,471,62,127,,,2,14,68,43,28,145,202,3,20645,1,631,16,9121,88,20717,9,1967,1,104,2649,25986,82022,20,,13,36,3184,5397,2499,493,6212,5844,1286,648,1934,3007,578796,2630894
2004,2005,,WV,Wheeling-Charleston,,,,,1,,,,,74,1,,41,116,68,184,8,2,,3,17,49,19,225,112,76,36,2,2,3,3,,,11,22,4,,,9,40,41,3,540774,2,8597,4,687,1,16,4,344,1,19,4,13754,,,,,0,0,0,17,0,0,17,1,1699,7,1604,1,56,25,4723,1,176,,,1247,4884,14406,,,1,3,406,968,276,269,1380,1198,188,224,412,1198,82749,1802000
2004,2005,,KS,Wichita,,,,,,,1,,,84,4,,38,126,5,131,,4,,2,,1,,299,91,66,1,24,,,,,,,,,,,1,12,35,6,625174,2,66494,2,695,0,0,1,172,1,42,,,,,1,4042,0,0,0,32,0,0,32,1,2179,4,2380,,,33,7985,,,,,2766,7415,22757,2,,,18,578,2510,282,393,2650,2169,434,346,780,966,116107,962636
2004,2005,,DE,Wilmington,,,,,1,,,,,91,9,,23,123,96,219,10,3,,2,12,92,27,242,57,52,4,1,,,,,,,19,8,,,,17,41,1,178013,1,192,5,355,3,65,3,263,4,430,17,512565,,,3,11980,0,0,0,13,0,0,13,,,5,2940,3,1745,27,9545,5,1014,1,93,1701,8998,26049,11,,3,39,989,2766,237,329,2730,2079,461,342,803,1441,220000,1215685
2004,2005,,MN,Winona,,,,,1,,1,,1,64,2,,50,116,9,125,6,,1,,,8,22,391,115,52,1,51,,,,7,,3,,2,,,2,12,74,2,74015,1,6200,10,939,0,0,3,9965,,,7,4346,,,1,91,1,4,42,8,0,0,12,1,1330,4,1218,,,26,4707,,,,,4643,9528,21438,1,,2,27,352,1977,52,211,1796,1809,350,232,582,973,130757,557684
2004,2005,1/14/1950,MA,Worcester,,,,,1,1,1,3,2,158,16,2,44,220,98,318,2,4,,2,3,96,80,414,126,123,3,3,,,,,,,2,,,,,32,88,1,269500,5,883,6,466,1,28,13,1400,7,350,7,62869,,,,,1,3,0,7,1,3,13,3,7667,4,2584,4,1485,23,5416,2,573,2,165,5573,25678,49154,4,,,23,460,3825,140,251,4028,2853,708,164,872,4092,307822,776610
2004,2005,6/23/1951,WA,Yakima,,,,,1,,,,,44,10,,22,76,11,87,,3,,,4,26,3,47,41,37,4,,,,,,,,3,1,,,,,23,1,70691,,,,,0,0,2,213,,,5,48189,,,,,0,0,0,15,0,0,15,,,,,1,172,6,1822,,,,,3516,4140,9665,,,3,4,130,2866,109,175,2219,936,354,117,471,539,77660,600055
2004,2005,5/15/1943,OH,Youngstown,,,,,,,1,,,111,6,1,58,176,22,198,6,,,1,,65,17,152,116,89,4,23,,,,,,,2,,,,,31,82,3,49253,19,1023596,9,558,0,0,7,681,7,1002,16,48496,,,3,147,0,0,0,16,0,0,16,1,1951,6,2588,,,43,8435,2,74,,,1826,15249,30139,3,,,17,700,2389,292,356,2406,2605,619,368,987,2969,233999,1220477
