Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2013,2014,,Providence,RI,,,,,1,2,1,2,,155,4,,111,270,91,361,8,2,,,21,92,65,431,142,125,5,12,,,,,,,6,1,,1,,15,152,1,200000,,,7,44448,,,2,115,2,182,7,62300,,,5,46500,1,9,14,17,,,23,3,7853,4,1972,4,2699,27,6174,4,1362,,,6501,19869,46453,15,15,,33,1140,3197,333,134,424,3854,3971,843,183,1026,4707,619672,1050292
2013,2014,11/15/1941,Pueblo,CO,,,,,1,2,,,,27,4,1,22,54,16,70,7,,,,,48,1,43,52,27,7,16,2,,,,,,45,,,,1,2,29,4,750520,2,5000,1,850,,,,,,,6,350000,,,,,,,9,,,,9,,,,,,,3,699,1,150,,,1445,3701,6004,,,,2,85,1065,109,83,159,1155,892,159,56,215,995,63714,667586
2013,2014,12/12/1924,Raleigh,NC,,,,,1,,,,,61,3,,25,89,43,132,37,3,1,1,4,58,6,40,78,47,19,10,,,1,1,,,17,5,,,6,15,,,,,,,,,,,,,,12,63000,,,,,,,25,,,,25,,,2,1296,1,163,29,6330,,,,,4475,18044,30333,3,,,17,877,4390,568,153,400,4908,2859,587,286,873,1176,222671,4789762
2013,2014,8/4/1902,Rapid City,SD,,,,,1,,,,,28,1,,8,37,14,51,2,,,3,2,27,3,33,83,21,3,59,,,,,,,24,4,,4,2,4,14,1,16338,,,,,1,3,1,60,1,8465,6,15137,,,1,,,,9,,,,9,,,1,237,1,238,2,501,1,335,,,757,2317,4394,1,,3,4,105,451,52,21,64,460,389,63,49,112,491,24057,227211
2013,2014,3/27/1931,Reno,NV,,,,,1,1,,,,25,,,9,34,6,40,8,,,,20,31,3,23,28,23,2,3,,,,,,,6,,,,1,4,34,,,,,,,,,3,238,,,1,450000,,,1,150,,,6,,,,6,,,1,619,,,4,1086,,,,,1543,2761,6015,,,,,150,1715,111,121,202,1613,797,179,45,224,362,87802,689178
2013,2014,,Richmond,VA,,,,,1,,,,,85,8,,61,154,30,184,35,1,,1,58,136,8,142,143,93,10,39,,,,,,,6,1,,,,12,,10,704000,,,18,2050,,,2,200,7,11000,1,500,3,250,6,30000,,,21,,,,21,,,5,989,3,696,22,6822,2,874,,,4672,15270,29344,,,,40,956,3050,86,234,969,3181,2612,384,283,667,1724,235000,5600000
2013,2014,,Rochester,NY,,,,,1,1,,2,2,90,7,,73,170,41,211,17,,3,,,146,30,423,95,65,4,7,5,,6,8,,,2,,,,,,,1,70000,2,1500,4,1800,,,1,150,8,800,72,83000,10,94,,,,,19,,,,19,,,,,5,3111,20,4108,2,239,,,14608,1499,23584,6,,,18,582,2382,434,190,,2510,2342,641,273,914,3564,311781,1513796
2013,2014,9/23/1908,Rockford,IL,,,,,1,2,,1,1,121,4,,66,191,41,232,10,2,,2,,136,6,101,104,83,9,12,,,,,,,,1,,,,,,3,898129,19,150000,9,820,,,1,39,,,8,88275,,,,,,,24,,,,24,,,6,3143,2,882,40,9762,,,,,8568,22490,44869,17,3,,9,1050,5193,189,174,435,6708,5495,779,204,983,1992,390500,1512422
2013,2014,4/6/1957,Rockville Centre,NY,,,,,1,3,3,,,209,6,1,121,337,54,391,89,2,,,,,68,1026,134,128,6,,,,,,,,,,,,,,82,6,669128,3,28646,3,2565,,,,,10,1642,19,48678,20,201,134,107804,20,,20,,,,15,1,3444,5,4438,5,7603,43,15825,4,1377,,,2503,108697,143907,18,43,,45,2152,14973,,,293,16323,15559,2687,535,3222,11015,1467221,3308154
2013,2014,,Sacramento,CA,,,,,1,2,1,1,2,104,2,,59,165,64,229,3,8,1,1,,141,8,163,102,81,13,8,,,,,,,42,3,,,1,2,91,6,653380,,,1,150,,,,,1,260,9,416829,,,,,,,34,,3,8,42,,,6,4047,3,2357,38,10030,,,,,2775,23481,42732,2,5,,12,1010,7968,565,439,1080,7303,5746,946,201,1147,2819,987727,3550864
2013,2014,2/26/1938,Saginaw,MI,,,,,1,,,,,49,3,,38,90,5,95,5,,,1,,14,,84,82,38,4,19,5,,15,1,,,,,18,41,,16,30,1,303773,1,1222,1,160,3,150,,,2,207,7,14797,,,3,27134,,,9,,,,9,,,3,589,,,15,2667,,,,,1024,5474,9763,1,,,1,206,1042,90,109,298,1081,959,260,127,387,1451,101149,708837
2013,2014,,Salina,KS,,,,,1,,,,,33,1,,21,55,17,72,2,,,,10,16,1,129,86,29,7,44,,,,4,,,,,,,1,5,52,,,,,2,294,,,,,,,,,,,,,,,9,,,,9,,,5,1038,,,11,1676,,,,,1550,3746,8019,3,,,2,234,918,24,66,112,860,757,178,138,316,617,41327,334858
2013,2014,,Salt Lake City,UT,,,,,1,,,,,39,2,,15,56,18,74,12,1,,1,,75,,29,48,40,3,4,,,,1,,,19,,,,,,,,,,,,,,,16,564,1,80,3,543000,,,1,1200,,,7,,,,7,,,3,1787,,,13,4145,,,,,921,8293,15153,1,,,1,554,5042,425,269,1210,3524,2408,444,110,554,537,277000,2817222
2013,2014,10/16/1961,San Angelo,TX,,,,,1,1,,,,53,1,,6,60,5,65,,1,,,,83,,17,46,35,1,9,1,,,,,,2,,,1,,17,,,,,,,,,,,,,,,,,,,,,,11,,,,11,,,,,,,3,772,,,,,2342,8139,11244,,,,,80,1660,,325,169,1648,1211,263,99,362,833,73028,768389
2013,2014,,San Antonio,TX,,,1,1,,4,,,,99,9,,44,152,173,325,40,1,5,3,15,343,93,673,139,90,42,7,,,,,,,34,,,,1,21,178,5,418287,5,,8,1532,3,798,12,1136,3,313,12,,,,1,80,2,22,,61,6,40,62,5,16926,5,1368,6,2540,29,8248,4,1329,,,10363,28765,69801,29,6,4,47,1948,8434,992,530,605,8865,6398,1633,298,1931,4865,728001,2458351
2013,2014,11/6/1978,San Bernardino,CA,,,,,1,,1,,1,53,3,,48,104,114,218,51,1,3,1,3,115,21,133,91,31,43,7,3,,1,6,,,7,5,,,2,54,124,2,314925,1,1200,1,150,,,,,,,19,139114,,,,,1,14,26,,,,40,,,2,846,1,555,25,5639,2,499,,,8817,30239,46635,15,1,,14,443,9569,991,329,524,15133,7159,1725,167,1892,2595,1622829,4350096
2013,2014,7/11/1936,San Diego,CA,,,,,1,3,,1,,106,3,1,54,164,85,249,61,,1,3,7,164,21,229,98,78,13,7,,,,,,,13,,,,21,229,177,3,203835,,,3,205,,,1,110,3,2850,7,117600,1,70,,,,,6,,9,,15,2,8601,3,2658,3,1497,41,11541,4,838,1,450,15016,21814,62430,3,1,,28,1143,8914,887,362,656,9043,5595,1465,321,1786,2641,998127,3236492
2013,2014,,San Francisco,CA,,1,1,2,,3,2,,,166,5,1,93,265,159,424,66,1,4,6,,85,32,613,90,73,17,2,,,,,,,11,22,,,3,18,97,3,339426,4,51224,6,4175,1,85,3,336,6,1774,,,,,,,1,11,2,93,1,,13,3,11900,4,3453,10,4426,51,14999,9,2353,,,2277,15944,55365,41,3,,38,1431,4978,305,214,385,4658,3048,683,184,867,2108,442752,1776095
2013,2014,1/27/1981,San Jose in California,CA,,,,,1,1,1,,,106,3,,50,159,197,356,7,4,,2,,37,44,285,50,40,7,2,,,,1,,,3,2,,,266,12,348,2,214161,1,100,1,140,,,1,108,,,1,50000,,,,,,,11,,,,11,1,8519,2,1966,4,4816,27,9008,2,358,,,3125,14591,42394,41,4,2,16,1490,6994,360,291,649,6306,3534,827,166,993,1728,590000,1890909
2013,2014,,Santa Fe,NM,,,1,,,1,,2,,86,3,,50,139,83,222,28,3,1,2,,215,55,130,93,76,15,,1,,,1,,,223,4,1,,2,17,79,1,640317,1,2500,1,25,,,1,55,1,2500,5,534060,1,16,,,,,39,,,5,44,1,250,1,724,1,659,14,3186,,,,,4440,13317,22620,1,,,4,382,3793,383,205,338,4243,3338,754,124,878,2754,323850,1295074
2013,2014,2/21/1962,Santa Rosa in California,CA,,,,,1,1,,,,51,3,,26,80,13,93,7,2,,1,,42,26,31,41,40,1,,,,,,,,2,2,,,26,31,9,5,625084,1,43809,,,,,,,1,100,2,15800,,,,,,,7,,,,7,,,2,941,3,927,9,2013,1,241,,,2191,4672,10992,2,,,5,345,2746,80,123,290,2139,1417,395,104,499,814,175443,945402
2013,2014,,Savannah,GA,,,,,1,2,,,,55,3,,27,85,21,106,17,4,,1,1,77,2,83,55,38,15,6,,,,,,,23,15,,,,,38,1,200000,,,,,,,,,,,15,28000,,,,,,,12,,,,12,,,2,447,3,125,14,3358,,,,,1216,5509,11797,3,1,,19,432,1604,208,148,468,1693,1348,228,129,357,637,78394,2934000
2013,2014,,Scranton,PA,,,,,1,3,,,,138,15,,108,261,48,309,1,,,,,67,7,417,120,102,4,14,,,,,,,18,,,,4,34,,3,319520,2,296579,4,640,5,740,9,575,9,1821,13,218620,1,149,,,,,11,,,,11,4,15200,4,1411,1,835,16,4363,,,,,1180,17472,40472,,,,23,328,2208,,97,207,2725,2384,502,180,682,3572,231133,1092216
2013,2014,,Seattle,WA,,,1,2,,,1,1,,115,2,,74,191,92,283,27,1,,1,18,117,18,363,147,106,11,23,2,,,5,,,27,,,,,28,535,12,2495452,2,12800,16,9492,,,2,207,10,767,134,62583,,,,,,,30,,,,30,2,9193,5,2446,6,3791,57,15081,6,1057,,,5675,24350,61623,19,10,,33,1704,6075,641,394,409,6437,3707,841,386,1227,2946,572450,5350045
2013,2014,6/16/1986,Shreveport,LA,,,,,1,1,,,,24,1,,9,34,17,51,4,,,,,17,5,25,27,14,9,4,,,,,,,12,,,,1,3,23,,,3,531043,1,150,,,3,181,,,22,24802,,,2,393,,,8,,,,8,,,2,728,,,4,1243,,,,,493,1757,4229,,,,,138,466,48,23,105,486,437,66,54,120,326,41605,819874
2013,2014,1/15/1902,Sioux City,IA,,,,,1,1,,,,60,3,,67,130,,130,5,1,,1,,42,,61,111,51,,60,,,,,,,,,,1,,9,41,3,256421,,,3,537,,,,,,,4,4646,,,,,,,17,,,1,18,1,1174,7,1721,,,16,4231,,,,,2396,5806,15346,1,,,9,503,1395,113,71,185,1466,1421,296,206,502,825,82661,459279
2013,2014,,Sioux Falls,SD,,,,,1,,,,,82,3,,29,114,18,132,3,1,,1,,39,1,259,143,68,8,56,1,,,,,,,,,2,,6,36,11,750000,1,,,,,,,,,,6,600,,,20,846,,,22,,,,22,2,2026,3,996,,,20,4125,,,,,4504,9373,21046,2,,,1,381,1550,104,,332,1598,1639,276,241,517,915,117216,569962
2013,2014,12/17/1913,Spokane,WA,,,,,1,1,,,1,49,3,1,25,78,63,141,3,,,3,,60,6,135,81,37,5,39,,,,,,,2,1,,,1,1,22,6,384904,,,2,919,1,16,1,179,3,1325,16,279032,2,21,13,2437,1,6,6,7,,,12,1,7768,1,99,2,1042,14,4082,,,,,680,3090,16773,,,,,237,1181,220,83,181,1456,1686,201,90,291,652,107983,830641
2013,2014,,Springfield in Illinois,IL,,,,,1,1,,,,71,6,,28,105,45,150,10,1,,2,,44,13,609,130,52,5,69,2,,2,,,,,,,,2,47,48,6,581996,,,1,32384,1,60,1,140,,,,,1,94,,,,,20,,,,20,2,2400,5,2001,1,174,41,8702,1,75,,,1517,7566,22455,4,1,,11,365,1679,124,144,305,1803,1864,310,273,583,1589,145189,1146638
2013,2014,,Springfield in Massachusetts,MA,,,,,1,2,,,,95,7,2,43,147,37,184,6,5,2,2,5,87,13,333,81,68,4,9,,,,,,,9,1,,,2,18,35,1,172612,1,5427,9,815,,,,,,,7,59205,,,2,850,,,8,,,,8,1,1679,4,637,,,14,3462,,,,,5272,11089,22147,2,,,15,336,2063,126,73,101,2067,1778,360,92,452,3454,217274,827274
2013,2014,8/24/1956,Springfield-Cape Girardeau,MO,,,,,1,1,,,2,42,1,,15,58,70,128,12,,1,,4,23,44,65,66,38,10,17,1,,,,,,18,4,,,1,14,19,8,1051149,,,1,256,,,1,33,,,,,,,,,,,13,,,,13,,,3,1006,,,23,3522,,,,,1075,3162,8778,,1,,3,330,831,125,129,164,1185,704,178,128,306,540,66255,1353859
2013,2014,,St. Augustine,FL,,,,,1,2,,,,64,2,,27,93,21,114,35,1,,2,,65,2,109,52,43,7,2,,,,,,,9,,,,,,,2,254900,,,2,43620,,,,,,,9,85755,4,30,5,326,,,29,,,,29,,,4,2158,,,27,8303,,,1,108,914,7243,18755,1,,4,12,873,1813,246,249,460,2068,2045,276,163,439,1175,170924,2051250
2013,2014,,St. Cloud,MN,,,,,1,2,,1,,56,,,47,103,96,199,3,,,4,3,48,54,427,131,50,12,69,,,,,,,,,,,,4,71,4,442246,,,13,1557,1,361,,,,,67,55823,7,52,12,1548,,,20,,1,13,33,2,4029,1,630,1,315,27,3862,,,,,5845,9582,22296,17,5,,13,662,1690,13,41,222,1858,1519,469,162,631,1406,12989,559865
2013,2014,12/4/1982,St. George's in Canton Romanian,,,,,,1,,,1,,10,1,,10,21,2,23,5,1,,,,7,5,4,14,11,1,4,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,47,,,,,,19,,1,2,18,19,4,3,7,19,5000,
2013,2014,12/3/1983,St. Josaphat in Parma,,,,,,,1,1,,,32,2,,11,45,,45,4,,,,1,12,2,2,38,32,,6,,,,,,,2,,,1,2,2,,,,,,,,,,,,,,,,,,3,100,,,1,,,,1,,,,,,,,,,,,,27,65,93,,,,,,34,1,1,3,29,29,5,2,7,111,8378,
2013,2014,,St. Louis,MO,,,1,,,1,1,1,1,223,12,6,8,339,380,719,15,6,2,6,,252,134,1424,194,155,21,16,2,,,,,,,,,,,,,9,1528372,,,13,3036,2,876,8,17741,12,9435,26,370228,,,1,201654,2,46,2,78,1,28,76,2,15515,12,4271,15,7965,105,26935,9,1789,6,222,98,19326,76197,19,12,,33,2898,5242,359,313,480,5890,5932,1210,597,1807,3932,521804,2222774
2013,2014,1/10/1966,"St. Maron, Brooklyn",,,,,,1,1,,1,,36,3,,13,52,11,63,7,4,1,,1,19,8,2,34,31,3,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,70,1,1,2,3,,,3,,,,,,,,,,,,,388,1436,1827,,,,,,409,31,6,22,381,482,82,38,120,220,33000,
2013,2014,1/1/1961,St. Nicholas Chicago Ukrainian,,,,,,1,1,,2,1,37,1,,8,46,10,56,5,,,,,11,,,38,23,3,12,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,2,321,,,,,,,322,1,,,3,19,190,,,,95,190,36,21,57,201,10400,
2013,2014,,St. Paul and Minneapolis,MN,,,1,1,,,2,,,269,14,2,109,394,73,467,23,10,,5,,182,48,580,188,163,20,5,,,,,,,2,,,7,11,42,1881,4,192216,2,34773,,,7,1238,1,74,,,,,,,,,2,169,3,68,1,20,192,2,15244,2,759,10,7559,79,22575,2,189,,,11672,33796,91986,5,4,,46,2075,7679,304,269,,8342,7746,1150,638,1788,4295,825000,3238832
2013,2014,7/25/2002,St. Peter (Chaldean),,,,,,1,,1,,,18,1,,,19,,19,,,,,,12,7,7,10,5,5,,,,,,,,1,,,,7,7,,,,,,,,,,,,,,1,,,,,,1,7,,,,,7,,,,,,,,,,,,,,2,9,2,7,20,7,,401,2,1,10,350,404,138,1,139,52,65000,
2013,2014,6/17/1968,St. Petersburg,FL,,,,,1,,,1,,87,5,1,62,155,115,270,77,2,,3,7,114,36,172,74,60,11,3,,,,,,,7,,,,,64,,2,698641,7,39750,10,967,,,14,971,5,144,67,29500,,,,,,,35,,,,35,1,16275,4,1850,2,1179,26,8323,2,872,2,102,2297,16888,47821,3,2,2,9,910,3009,462,702,548,4944,3710,649,306,955,3710,432209,2958926
2013,2014,3/13/2001,St. Thomas Syro-Malabar,,,,,,1,,,,,46,,,,46,13,59,,,,,,,,21,32,26,3,3,,,,,,,34,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,2049,4566,6618,,,,,,283,14,3,36,552,598,96,9,105,46,87000,
2013,2014,1/26/1982,St. Thomas the Apostle,,,,,,1,,,,,19,,1,4,24,,24,,1,,,,120,,12,11,11,,,,,,,,,,,2,,,,,,,,,1,60,,,,,,,1,110,,,,,,,10,,,,10,,,,,,,,,,,,,,,10,,,,,,1217,,4,,926,1221,412,13,425,223,170000,
2013,2014,4/20/1977,"St. Thomas, Virgin Islands",,,,,,1,1,,,,8,4,,3,15,4,19,1,,,5,4,31,1,19,8,6,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,390,,,2,803,,,3,,,,3,,,2,149,,,3,318,,,,,87,452,1009,1,1,,1,49,125,25,6,29,127,82,41,7,48,131,30000,110000
2013,2014,8/8/1956,Stamford-Ukrainian,,,,,,1,1,,,,48,4,,4,56,10,66,,1,,4,,10,2,38,51,48,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,2,,,1,180,,,,,,,,,195,820,1197,,,,5,15,204,,5,3,182,209,40,12,52,213,14180,
2013,2014,1/1/1944,Steubenville,OH,,,,,1,1,,,,45,4,,25,74,33,107,7,,,2,,12,7,52,58,38,,20,,,,,,,3,,,,,1,9,1,285084,,,,,,,,,,,1,29871,1,53,,,,,10,,,,20,1,2351,3,492,,,10,1645,,,,,261,1102,5861,,,,2,160,278,81,53,412,417,391,89,75,164,644,35603,508406
2013,2014,1/13/1962,Stockton,CA,,,,,1,,,,,41,4,,25,70,13,83,23,1,,,,45,2,49,36,33,3,,,,,,,,12,,,,,,,1,576694,1,10434,,,,,,,,,1,19335,,,,,,,11,,,,11,,,2,1313,,,11,2861,,,,,1276,18694,24155,3,1,,,241,5122,268,97,687,4823,3579,580,71,651,1426,210524,1303819
2013,2014,5/3/1905,Superior,WI,,,,,1,1,,,,37,,,32,69,5,74,4,,,1,,66,1,64,104,37,3,54,7,,1,2,,,,,,,,,,6,297475,2,2262,12,370,,,2,185,,,7,2555,11,138,,,,,3,,,,3,,,,,,,15,2264,,,,,2059,4572,8898,,,,3,216,826,23,36,86,817,739,155,81,236,1012,72809,437299
2013,2014,,Syracuse,NY,,,,,1,2,,,,126,6,,86,218,39,257,12,1,,1,,70,6,213,129,99,3,27,,,,,,,9,4,,2,,,,3,968346,,,53,2700,,,,,2,125,2,1700,14,275,,,,,13,,1,12,25,1,3339,4,1392,1,750,18,2649,,,,,5386,15111,28652,10,3,,17,429,2877,145,130,335,3102,2819,642,291,933,4139,258500,1198000
2013,2014,4/15/1910,Toledo,OH,,,,,,1,,,,92,4,,69,165,31,196,8,5,,1,,189,11,450,124,75,8,33,1,,7,,,,,,1,3,,,,7,1441147,2,609,7,948,,,2,345,,,7,195537,,,1,3000,,,22,,,,22,2,3816,10,2580,4,2495,58,10778,5,773,,,2720,11751,34935,8,,,23,1230,2282,557,304,361,3148,3315,660,405,1065,2786,319907,1456561
2013,2014,,Trenton,NJ,,,,,1,1,,,,165,11,,63,239,54,293,16,4,,7,13,294,54,310,109,93,10,6,,,,,,,,,,,54,310,120,2,120000,6,4500,1,425,2,25,5,500,7,200,30,30000,1,180,,,,,33,,,,33,1,2313,8,5567,3,1278,36,12055,3,650,1,8,,44973,66877,,3,,23,1898,6617,296,689,460,9196,8902,1151,258,1409,6286,836107,2029493
2013,2014,,Tucson,AZ,,,,,1,,,,,78,3,1,15,97,73,170,36,1,,2,,190,21,178,78,47,16,5,1,,1,,,,35,,,,8,12,71,3,397175,1,146224,,,,,,,,,5,334584,,,,,,,14,,,,14,,,2,408,4,1555,15,3908,3,490,,,2967,12699,22041,4,5,,21,529,4200,520,243,499,4499,3044,547,80,627,2398,346701,1850293
2013,2014,2/7/1973,Tulsa,OK,,,,,1,,,,,49,6,,17,72,24,96,20,1,,1,,64,28,46,77,47,2,27,1,,,,,,2,3,,,,6,59,7,1868393,2,1500,2,151,,,,,1,24,1,50000,,,,,,,17,,,,17,,,1,861,1,520,8,1847,2,925,,,1912,5372,11454,7,3,,6,374,1521,193,109,340,1662,949,243,115,358,448,63151,1650000
2013,2014,12/12/1986,Tyler,TX,,,,,1,1,,,,79,9,,13,101,8,109,1,,,2,18,102,1,51,51,45,1,1,,,,,,,19,3,5,,1,13,96,4,1165382,,,,,,,,,,,7,80300,,,,,,,12,,,,12,,,2,281,,,5,810,,,,,639,3396,5138,,,,,89,2044,171,85,218,1953,2140,258,61,319,320,120528,1408700
2013,2014,10/25/1984,Venice,FL,,,,,1,1,,,,79,8,,25,113,63,176,70,3,,1,,87,15,76,59,45,14,,,,,,,,10,1,,,9,14,101,,,,,10,,,,2,50,2,60,30,40182,,,,,,,16,,,,16,1,893,3,1349,1,73,10,2723,1,180,1,47,2137,8912,16330,,3,,9,368,3413,350,171,380,3452,996,445,125,570,2460,223605,2015946
2013,2014,5/29/1982,Victoria in Texas,TX,,,,,1,,,,,40,1,,7,48,8,56,10,1,,2,,39,1,76,50,38,2,10,,,,,,,17,,,,1,9,17,,,,,,,,,,,,,,,,,,,,,17,,,,17,,,2,193,1,309,12,2454,1,300,,,2678,4923,10874,,,,,413,1251,140,70,180,1186,904,256,87,343,931,103428,288101
2013,2014,7/22/1939,Washington,DC,1,2,,,,1,3,1,1,195,9,3,82,289,351,640,160,6,6,6,20,265,106,489,139,115,16,8,,,,,,,9,1,,,,,,3,461462,10,92654,29,3173,,,4,284,21,1235,44,188460,6,107,,,3,49,19,85,10,149,217,3,29914,2,734,18,9357,56,15037,13,1907,1,39,2312,22804,82321,27,42,,114,2589,3751,1902,690,402,5046,4291,934,381,1315,2474,630823,2867377
2013,2014,,Wheeling-Charleston,WV,,,,,1,,,,,67,2,,29,98,45,143,20,1,,2,,44,6,129,110,66,14,29,,,,,,1,17,4,,,2,15,,3,723835,,,1,450,1,20,,,,,21,69357,,,,,,,8,,,,8,1,1665,7,1386,,,20,4304,,,,,1292,6455,15110,,,,,538,855,115,148,156,1249,1243,151,171,322,1230,77810,1852994
2013,2014,,Wichita,KS,,,,,,1,,,,77,8,,31,116,1,117,5,1,,2,,4,,240,90,66,,24,,,,,,,,22,,,,9,22,8,545074,2,45552,7,948,,,1,102,1,32,1,17000,1,450,1,982,,,59,,,,59,1,3736,4,2565,,,35,8030,,,,,2011,5791,22192,3,,,16,707,2235,267,219,410,2501,1981,432,256,688,909,120502,987300
2013,2014,,Wilmington,DE,,,,,1,,,,,76,4,,45,125,60,185,12,3,1,,9,111,20,201,57,46,7,4,,,,,,,19,,,,1,8,153,1,45528,1,2089,6,620,,,3,139,3,120,16,241999,1,140,3,12606,,,4,,,,4,,,5,2248,3,1671,17,5932,4,820,1,72,979,9609,21335,7,5,,18,937,2174,193,109,489,2489,1872,417,208,625,1681,240338,1369080
2013,2014,,Winona,MN,,,,,1,1,,1,,59,1,,48,108,10,118,16,1,,,,28,19,345,114,49,2,63,,,,,,,,2,,,,4,132,2,148250,1,1236,10,668,,,3,16627,,,7,4413,,,1,100,1,11,2,30,,,13,1,1213,4,1080,,,28,3982,,,,,3661,5918,15867,5,7,,4,318,1337,41,52,132,1308,1237,247,161,408,938,134654,585451
2013,2014,1/14/1950,Worcester,MA,,,,,1,2,,3,,125,8,,46,179,88,267,,3,2,1,3,110,62,267,102,92,2,8,,,,,,,8,3,,2,,50,80,1,249000,3,750,3,180,1,24,21,1380,2,40,6,48000,,,,,,,18,,,,18,3,8980,4,1344,5,1502,19,4190,3,335,1,14,4808,15866,37057,17,11,,25,1266,2206,175,98,302,2841,2401,354,72,426,3048,298500,784992
2013,2014,6/23/1951,Yakima,WA,,,,,1,1,,,,42,7,,21,70,3,73,1,1,,1,,42,2,26,41,39,2,8,,,,,,,3,1,,,2,26,26,,,1,65925,,,,,1,174,,,5,49389,,,,,,,12,,,,12,,,,,1,185,7,1871,,,,,1740,5200,9008,,,,,,2702,148,83,154,2539,1040,374,105,479,516,74481,681556
2013,2014,5/15/1943,Youngstown,OH,,,,,1,,,,,89,2,,45,136,19,155,2,,,3,15,91,12,204,87,73,3,11,,,,,,,1,,,,,18,76,4,49400,59,1625114,10,2634,,,1,100,6,540,11,46550,,,,,,,10,,,,10,1,3564,6,1930,,,27,4856,2,230,,,2428,9148,22166,5,,,4,506,1493,115,144,294,1974,2142,401,246,647,2683,183501,1185766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32388254,775,16604,4074,7375377,0,1277,2854,0,0,1409,5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  712,944 ","  64,402 ","  38,046 ","  66,413 ","  757,954 ","  565,344 ","  116,251 ","  38,210 ","  153,593 ","  402,943 ","  66,568,167 ","  315,097,987 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  712,944 ",,"  38,046 ","  66,413 ","  757,954 ","  565,344 ",,,"  153,593 ","  402,943 ","  66,568,167 ","  315,097,987 "
