Kansas City in Kansas,,,,,3722,4051,3855,3738,3910,3469,3430,3680,3935,3646,3742,3937,3830,3795,3754,3585
Kansas City-St. Joseph,2437,2520,2518,2620,2936,2746,2522,2630,2629,2365,2405,2406,2545,2384,2510,2365,2242,2447,2274,1959
Knoxville,680,929,889,993,1025,1069,1016,1002,1137,908,1025,1042,929,1087,1074,996,1116,1226,1249,1233
La Crosse,3985,3826,3345,3332,3500,3464,3059,3059,3059,2990,2990,2534,2638,2601,2529,2469,2329,2273,2164,2168
Lafayette,,5678,,,,,,,,,,,,,,,,,,
Lafayette IN,1645,1787,1842,1950,,,,,,,,,,,,,,,,
Lafayette LA,5996,,5396,4125,5076,4954,4804,4618,4604,4366,4138,3880,4060,4076,3885,3914,3630,3655,3290,3280
Lafayette in Indiana,,,,,2260,2198,2128,2153,2075,2328,2143,2284,2335,2339,2291,2262,2163,2201,2058,2140
Lake Charles,1622,1376,1464,1385,1367,1367,1219,1199,1177,1083,1177,1052,1076,1175,1105,894,928,829,857,885
Lansing,3894,4321,4449,4916,4726,4829,4787,4716,4464,4035,4130,4350,3983,3958,3482,3380,3285,3127,2792,2685
Laredo,,,,,,3124,3051,2832,3357,3221,1015,3002,2770,3100,3100,2995,3073,2776,2905,2742
Las Cruces,2406,2336,2346,2337,2391,2142,2240,2138,2401,2253,2092,2205,1964,1983,1691,1969,1969,1894,1735,1632
Las Vegas,,,2752,2686,2930,3233,3679,3689,3809,3886,4040,4926,4291,4239,4590,4327,4177,4424,4267,4462
Lexington,724,798,1027,1102,763,806,867,835,874,842,797,954,909,814,843,935,994,1024,781,875
Lincoln,1605,1538,1497,1448,1470,1576,1375,1484,1578,1117,1500,1544,1512,1518,1487,1586,1535,1479,1578,1486
Little Rock,1526,2414,1643,1764,1707,1855,2161,2144,2453,2532,1851,2605,2389,2715,2638,2669,3017,2862,2865,2953
Los Angeles,35417,,,,,56422,52776,53006,56865,58229,53715,50398,48952,47460,47220,43457,44895,47404,44803,45412
Los Angeles (Archdiocese),,43138,46861,49451,51728,,,,,,,,,,,,,,,
Louisville,3037,,,,,3065,3005,3163,2966,2869,2879,2783,2908,2672,2508,2438,2462,2539,2385,2296
Louisville (Archdiocese),,3029,3159,3129,3084,,,,,,,,,,,,,,,
Lubbock,1674,1467,1168,1229,1461,1573,1439,1439,1139,1125,1182,891,735,872,1134,1107,1356,1032,740,970
Madison,3183,3219,3181,3122,3019,3035,3116,3007,2813,2763,2913,1737,2890,2782,2667,2717,2598,2479,2638,2485
Manchester,4525,4981,5195,5249,5296,4916,4916,5344,5029,4187,3988,3854,3912,3454,3341,3286,3113,2857,2658,2474
Marquette,1278,1148,1079,1100,1049,959,987,897,957,829,917,678,729,699,589,415,537,483,479,418
Memphis,1015,1070,1342,1313,1344,1251,1271,1270,1273,1277,1391,1422,1584,1286,1429,1413,1470,1431,1460,1596
Metuchen,5705,6489,7113,7305,7475,7421,7374,7458,7390,7275,6891,6966,6779,6437,6313,6246,5966,5576,5310,5226
Miami,10184,,,,13845,14581,13954,14875,14807,13912,13755,12337,13008,12290,11269,11150,11215,10362,10583,10022
Miami (Archdiocese),,12236,12946,13608,,,,,,,,,,,,,,,,
Military Services USA,,3602,,,3676,7478,3290,3083,2662,2662,2762,2851,2578,2674,2771,2631,3149,3077,2692,2548
Milwaukee,9737,,,,9083,8943,8436,9193,8947,8678,8607,8354,8020,7814,7776,7630,7374,7295,6779,6530
Milwaukee (Archdiocese),,9936,9779,9665,,,,,,,,,,,,,,,,
Mobile,1229,,,,1064,1230,1154,1117,1140,1156,1084,1178,1047,1051,857,875,694,1182,1120,1319
Mobile (Archdiocese),,1192,1230,1209,,,,,,,,,,,,,,,,
Monterey,2888,3207,3577,4082,3522,,,,,,,,,,,,,,,
Monterey in California,,,,,,3944,3431,3602,4381,4405,4028,4142,5005,4046,4715,4499,4410,5180,4517,4840
Nashville,1095,1299,1331,1512,1447,1460,1437,1467,1443,1657,1574,1721,1643,1652,1677,1699,1802,188,1859,1932
New Orleans,6931,,,,7073,6125,6009,5744,5999,5723,5723,4623,4520,4075,4281,4046,4155,3772,3382,3754
New Orleans (Archdiocese),,6769,6754,6617,,,,,,,,,,,,,,,,
New Ulm,1521,1335,1282,1248,1164,1240,1147,1019,1032,965,990,908,890,855,914,843,852,814,735,753
New York,23912,,,,28082,28037,27415,25683,26217,25956,24816,23675,22456,21699,21638,51840,21469,21337,21064,20069
New York (Archdiocese),,25492,26947,28062,,,,,,,,,,,,,,,,
Newark,12733,,,,10376,14782,14782,14470,14581,14581,10719,13144,12629,12629,12224,12002,11571,11999,12665,10982
Newark (Archdiocese),,13713,14344,13704,,,,,,,,,,,,,,,,
Newton (Melkite U.S.),,606,499,431,429,407,386,419,444,422,367,381,381,360,219,209,180,194,216,164
Newton Melkite-Greek,,,,,,,,,,,,,,,,,,,,
Norwich,2761,2760,2983,3043,3125,2979,2886,3060,3073,2913,2580,2370,2313,2318,2327,2016,1921,1808,1843,1677
Oakland,5386,5911,6992,7465,8079,8063,7263,8289,8203,8303,7649,8025,7796,7691,8443,7927,7902,8028,8288,8159
Ogdensburg,2359,2039,2090,1919,1865,1795,1381,1324,1565,1313,1316,1157,1145,1050,1039,1059,918,850,848,760
Oklahoma City,1599,,,,1973,2102,1951,2053,1952,1893,2121,2223,2139,2897,2593,2406,2661,2585,2410,2349
Oklahoma City (Archdiocese),,1919,1826,1973,,,,,,,,,,,,,,,,
Omaha,4250,,,,4548,4610,4265,4383,4031,4251,4057,4157,4205,4081,4181,4124,4366,4326,4134,4146
Omaha (Archdiocese),,4338,4373,4317,,,,,,,,,,,,,,,,
Orange,6664,10128,11211,12845,,,,,,,,,,,,,,,,
Orange in California,,,,,12378,13082,12777,13704,13954,13573,13413,14556,12687,12397,11920,12445,13221,13221,11561,12727
Orlando,3901,5260,5683,5913,6135,5474,5804,5874,5884,6244,5968,6307,7021,6498,6260,6392,5911,6070,5175,5414
Our Lady of Deliverance - Syriac,,,64,72,72,72,112,112,112,60,60,60,60,60,60,80,80,85,193,166
Our Lady of Lebanon of L.A.,,161,195,230,233,339,292,310,327,335,282,312,320,324,348,,,,,
Our Lady of Lebanon of Los Angeles,,,,,,,,,,,,,,,,290,288,288,328,268
Our Lady of Nareg for Armenians,,,,,,,,,,,44,39,42,41,39,109,132,132,143,138
Owensboro,1109,997,1020,1064,995,1016,1005,906,879,974,966,964,951,924,1023,914,925,888,894,840
Palm Beach,1635,3515,3675,4083,3838,3760,4015,4266,3820,4024,4067,4289,3956,4326,3966,3909,3744,3768,3387,2489
Parma-Byzantine,216,198,155,83,105,85,67,68,81,94,60,86,23,45,50,50,48,56,51,67
Passaic - Byzantine,414,415,398,384,280,304,291,280,323,254,296,277,180,170,131,138,149,113,110,139
Paterson,5744,6674,7500,7427,7675,7943,7650,7794,8032,7778,7652,7426,7244,7633,6998,6943,6727,6790,6165,5934
Pensacola-Tallahassee,956,1167,1217,1224,1072,1251,1050,1237,1055,905,1001,1117,1072,1090,1063,1113,1062,1025,1075,1065
