Santa Fe,2238,2322,2831,2906,3438,3443,3469,3384,3032,3157,3321,3420,3509,3340,3677,3523,3523,3541,3338,3191
Santa Rosa,540,688,1014,636,952,741,870,861,956,889,993,732,994,1044,1068,1084,1106,1555,1417,2132
Savannah,973,1185,1046,1333,1247,1251,1238,1317,1301,1411,1287,1190,1315,1142,1464,1396,1396,1338,1348,1372
Scranton,4767,4331,7953,8105,8030,8225,8344,7874,7441,7203,7604,7027,4823,4667,4236,3633,3776,3102,2384,3295
Seattle,2967,2266,2255,4620,3884,4714,3559,3293,3363,4067,3510,4027,3484,4259,4300,4361,3869,4482,3707,4186
Shreveport,618,561,641,637,525,597,591,508,443,481,394,443,442,443,472,426,440,399,437,474
Sioux City,1708,1472,1412,1424,1746,1564,1844,1956,1904,1592,1650,1484,1402,1397,1378,1259,1366,1174,1421,1396
Sioux Falls,1324,1899,1949,1951,1951,1848,1897,1820,1817,1829,1786,2539,2327,1594,1703,1481,1655,1514,1639,1399
Spokane,432,363,392,368,386,329,1078,1379,1704,1917,949,810,1439,1567,1620,1639,1850,1743,1686,1368
Springfield IL,223,2527,3052,2866,2812,2805,2592,2623,2933,2295,2696,2575,2408,1967,2290,2098,2041,2101,1864,1815
Springfield MA,3424,3059,3038,2992,3096,2919,2974,2932,2673,2674,2539,2359,2403,2391,2246,2161,2143,2054,1778,1746
Springfield-Cape Girardeau,713,695,956,857,904,1020,955,1194,969,1160,1017,998,1030,934,817,972,788,1162,704,841
St. Augustine,1239,1748,1834,1820,1744,1967,1663,2135,2143,2418,2043,2100,2133,2190,2055,2143,2049,205,2045,2206
St. Cloud,2339,2861,2838,2668,2924,2774,2610,2497,2599,2274,2437,2218,2210,2092,1818,1785,1819,1602,1519,1598
St. George's in Canton Romanian,,18,31,41,,,,,30,17,32,31,44,38,38,41,38,38,19,28
St. Josaphat in Parma,,,,153,130,121,126,97,99,105,84,101,85,94,94,54,54,31,29,46
St. Josaphat in Parma - Ukrainian,,,,,,,,,,,,,,,,,,,,
St. Louis,5449,7661,7239,7581,7829,7908,7665,8382,7114,6311,7639,7488,6255,6478,6723,6771,6651,6203,5932,5975
St. Maron,460,269,330,421,347,280,3939,312,320,375,380,401,455,409,461,420,404,433,482,394
St. Nicholas - Ukrainian,350,126,117,75,360,260,260,260,260,209,209,209,220,256,161,256,256,225,190,308
St. Paul and Minneapolis,8053,7224,7413,7715,7764,7887,8382,8478,7922,7864,8156,8377,7804,8223,7849,7849,7214,7275,7746,6790
St. Peter (Chaldean),,,,,,,,,387,283,309,289,338,315,405,447,447,447,404,512
St. Petersburg,2523,3059,3417,3511,3541,3684,3645,3621,3814,3814,4244,3982,4201,3969,3983,4279,3742,3677,3710,3537
St. Thomas Syro-Malabar,,,,,,,,62,217,157,133,310,384,571,633,766,766,631,598,560
St. Thomas Virgin Islands,,,,,169,189,188,140,141,119,136,139,143,143,132,125,108,111,82,106
St. Thomas the Apostle,941,832,1006,,,,,,,,,,,,,985,985,1089,1221,1177
Stamford - Ukrainian,288,221,171,174,176,219,177,180,197,149,140,134,174,178,186,174,178,204,209,234
Steubenville,711,1178,1198,790,717,904,840,758,724,888,888,792,550,790,520,608,547,522,391,378
Stockton,478,2256,1913,2618,1989,1984,2106,2324,2946,2767,3061,3214,2940,3315,2948,3240,4628,3312,3579,3863
Superior,1139,1207,1116,1174,1120,1006,1246,997,1106,946,1005,1020,1004,940,747,789,881,747,739,632
Syracuse,,4214,4081,3946,3946,4054,4276,4260,4260,4245,4060,3896,3752,3445,3369,3117,3222,2948,2819,2709
Toledo,3761,4780,4127,5196,5123,7897,4944,5309,4918,9106,4656,4035,3996,3562,3521,3201,3287,3196,3315,2972
Trenton,7702,8289,9278,8937,8970,9359,9180,9180,9180,10004,10670,11737,6280,6674,9563,9641,9266,8518,8902,5144
Tucson,1601,,3281,2982,3307,3021,3096,3163,3183,3095,3343,3316,3528,3798,3250,2776,2776,3098,3044,3195
Tulsa,596,675,758,743,785,828,850,895,749,779,855,925,787,840,996,942,919,940,949,1103
Tuscon,,2165,,,,,,,,,,,,,,,,,,
Tyler,471,635,712,684,800,800,756,867,369,976,1104,1326,3088,3800,2948,2061,2035,2305,2140,2473
Van Nuys- Byzantine,87,153,134,127,139,171,146,111,98,87,81,100,98,106,96,,,,,
Venice,1038,2039,2193,2312,2316,2311,2549,2962,2900,2843,2939,2883,2798,2638,3060,1749,861,792,996,1343
Victoria,972,1191,1253,1124,,,,,,,,,,,,,,,,
Victoria TX,,,,,1230,1212,1251,927,1069,940,1113,1046,1032,921,1019,1019,882,834,904,948
Washington,3792,,4826,4760,5505,6330,5358,5943,5333,5844,5856,5792,5253,5406,4602,4063,4501,4277,4291,3942
Wheeling-Charleston,1170,1583,1536,1578,1514,1522,923,1406,1190,1198,1198,1100,1539,1066,885,1098,897,844,1243,941
Wichita,1335,1685,1694,2848,2228,1840,1759,2199,2309,2169,2335,1883,2422,1585,2021,2053,2014,2165,1981,1951
Wilmington,1526,1825,2055,1781,1900,1893,2057,2275,2032,2079,2477,2122,2413,1995,2241,2084,2126,2108,1872,1970
Winona,1696,1993,2029,1977,2028,2166,2152,2019,1728,1809,1684,1530,1906,1641,1621,1587,1327,1590,1237,1162
Worcester,3472,2329,2870,2779,2935,2936,2668,3292,2907,2853,2827,2897,2862,2808,2757,2720,2688,2477,2401,2682
Yakima,364,723,694,900,632,933,633,769,698,936,859,897,981,1020,1164,1043,1027,1358,1040,1230
Youngstown,2718,2775,2881,7079,5225,2904,3480,2860,3231,2605,2948,2496,2945,2320,2258,2152,2364,1932,2142,1685
