Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2007,2008,,NY,Albany,,,,,1,0,,,,170,5,,45,220,95,315,6,3,,,4,106,79,735,165,120,13,11,2,0,12,7,0,1,21,3,,,3,47,295,4,748500,15,61000,10,1450,4,975,5,460,12,1580,25,270000,11,360,9,970,,,,13,,,13,4,6400,4,1341,3,1216,26,5522,2,349,,,8649,23985,47475,,,5,28,781,3964,151,105,210,4516,3527,843,419,1262,4406,340000,1370628
2007,2008,,LA,Alexandria,,,,,1,0,,,,34,8,,19,61,,75,15,3,,,,5,4,57,48,29,11,6,2,0,0,0,0,,24,1,,,,7,5,2,254439,,,1,114,,,,,,,18,140485,2,155,,,,,,14,,,14,,,3,563,,,8,2291,,,,,1089,2164,6121,,,3,8,181,593,54,51,122,636,456,151,49,200,597,48050,387701
2007,2008,1/28/1961,PA,Allentown,,,,,1,0,1,,,156,12,1,52,221,71,292,3,1,,,,117,11,370,151,148,3,0,0,0,0,0,0,,5,26,,,11,370,,3,431963,1,2016,11,587,,,1,35,3,61,7,37169,3,765,,,,,,17,,,17,2,6075,8,3780,,,48,10262,,,3,128,,16782,37044,10,,,54,916,3158,,118,550,3551,3562,630,357,987,3208,272921,1161932
2007,2008,5/27/1901,PA,Altoona-Johnstown,,,,,1,0,,,,86,4,,39,129,76,205,,1,,2,1,31,9,68,97,74,12,9,2,0,0,0,0,,5,,,,,,,1,426351,1,285,3,350,,,,,,,2,24071,,,,,,,,8,,,8,2,4125,3,1011,,,23,3197,,,,,2966,7252,18559,16,,1,17,516,1151,,94,142,1258,2109,358,212,570,1623,101195,640635
2007,2008,8/25/1926,TX,Amarillo,,,,,1,0,2,,,23,5,,18,46,13,59,3,,,3,,57,1,104,38,24,7,9,1,0,0,0,0,,11,,,,1,,14,,,,,1,56,,,1,82,2,20000,1,15000,,,1,4,,,,11,,,11,,,1,124,,,6,649,,,,,1618,3857,6259,1,,,4,93,1112,115,58,134,1026,893,156,43,199,257,45215,422448
2007,2008,2/9/1966,AK,Anchorage,,,1,1,,0,,,,9,1,1,6,17,12,29,15,,,,,14,2,33,22,12,2,1,0,0,3,2,0,,6,,3,,,20,40,1,481552,3,43698,1,32057,,,,,,,3,16532,,,,,,,,1,,,1,,,1,80,1,52,3,317,1,94,,,746,2082,3372,,,,1,32,496,48,63,74,497,332,62,47,109,174,32170,401610
2007,2008,8/13/1974,VA,Arlington,,,,,1,0,1,1,2,125,10,,26,161,64,225,30,,,,,64,40,145,68,56,11,0,0,0,0,0,0,,6,,,,,20,127,,,,,,,,,,,,,12,24895,,,,,,,,29,,,29,4,5639,4,3413,3,833,38,13356,1,202,,,2748,33539,59759,5,,1,35,1270,7192,,519,1228,7777,6169,981,517,1498,2365,413360,2763057
2007,2008,7/2/1956,GA,Atlanta,,,1,1,,0,,1,,157,12,,31,200,71,271,8,2,,8,13,175,,91,84,78,7,0,0,0,0,0,0,,13,1,,,,15,138,2,326241,,,2,94,,,,,,,4,22480,,,,,,,,54,,,54,1,185,3,2119,4,1515,15,5706,4,1706,,,8534,36052,55871,8,,,4,801,12138,532,538,1205,8496,4066,1138,56,1194,1150,650000,6361283
2007,2008,1/1/1948,TX,Austin,,,,,1,0,1,,,132,6,,33,171,49,220,77,3,,5,22,214,47,105,104,82,21,0,0,0,0,0,0,,21,1,,,16,24,330,4,1257720,4,20916,2,700,1,300,4,300,2,160,1,7000,1,3400,,,,,,40,,,40,1,4651,3,507,2,597,16,3675,1,415,,,6668,30000,46553,3,,7,8,512,7433,663,314,1050,6513,3499,1061,366,1427,1517,464206,2513467
2007,2008,5/19/1903,OR,Baker,,,,,1,0,1,,,16,2,1,16,35,3,38,23,,,,,11,,11,36,27,2,6,0,0,0,0,0,,24,,,,,,,5,417573,,,1,142,,,3,180,,,7,64194,,,,,,,,2,,,2,,,,,,,4,607,,,,,599,1890,3098,,,,,53,785,152,78,91,260,620,132,44,176,230,36844,245219
2007,2008,,MD,Baltimore,,1,1,1,,3,1,,,196,16,,59,271,248,519,47,4,1,3,9,150,65,993,152,103,26,13,3,0,4,2,0,,7,,1,,,34,224,5,1332979,4,1878,24,2448,8,1180,8,1655,5,180,55,701251,1,233,1,2436,2,21,204,4,,,25,4,12024,9,4396,13,7661,56,20783,7,1339,1,126,3046,26066,75466,25,,17,82,3184,6836,,527,766,6153,5354,1050,638,1688,4627,504159,3081540
2007,2008,7/20/1961,LA,Baton Rouge,,,,,1,0,,,,54,1,,16,71,37,108,5,5,,2,,58,19,105,68,47,11,9,0,0,0,1,0,,,,,,,20,96,3,341939,,,7,714,,,,,5,301,8,221109,,,,,,,,17,,,17,1,2046,6,2457,2,1828,24,11733,,,,,4242,8263,30586,1,,3,14,1038,2531,125,161,301,2632,2289,585,232,817,1652,212329,924844
2007,2008,9/29/1966,TX,Beaumont,,,,,1,0,,,,34,3,,13,50,23,73,6,,,1,,45,3,18,44,26,15,3,0,0,0,0,0,,8,2,,,2,8,27,2,319019,,,,,,,,,,,3,46939,,,,,,,,,,,,,,1,469,,,5,1313,,,,,1642,6967,10391,,,1,2,166,1361,,96,165,1446,757,164,145,309,838,76107,601039
2007,2008,,IL,Belleville,,,,,1,0,1,,,80,3,,46,129,46,175,1,2,,1,,1,7,166,118,74,3,31,2,0,5,5,0,,,,,,,16,30,5,625229,,,3,410,,,2,115,1,27,3,120000,,,,,,,,5,,,5,,,3,1302,,,33,5321,,,,,1002,6010,13640,1,,,30,441,1040,120,100,200,1050,900,260,151,411,1003,100000,850076
2007,2008,3/1/1977,MS,Biloxi,,,,,,0,1,,,40,,,13,53,18,71,9,2,,1,1,27,11,37,42,31,6,5,0,0,0,0,0,,11,,,,,4,27,,,,,7,660,,,,,,,18,390200,,,1,9800,,,,7,,,7,,,4,1137,1,446,12,2909,,,,,1371,3256,9126,,,8,2,295,933,87,86,154,988,757,142,120,262,616,58202,761418
2007,2008,6/28/1969,AL,Birmingham,,,,,1,0,1,1,1,52,4,,21,77,31,108,,4,,,,56,17,154,54,36,12,1,1,0,4,0,0,,19,,,,,18,74,1,195000,1,45000,,,,,,,,,19,88569,,,,,,,,10,,,10,,,5,1314,1,159,18,4782,1,259,1,125,1622,6026,14297,4,,,12,294,2430,202,199,322,1423,1381,247,227,474,598,83223,2709649
2007,2008,12/31/1909,ND,Bismarck,,,,,1,0,,1,3,42,3,,18,63,31,94,9,1,1,1,4,76,20,106,62,38,6,16,2,0,0,0,0,,37,,,1,1,6,32,4,309745,,,4,500,,,,,,,,,,,,,,,,17,,,17,1,2784,3,666,,,10,1641,,,,,2002,4863,11973,3,6,,,204,882,38,64,140,924,1115,229,163,392,702,60583,260300
2007,2008,,ID,Boise,,,,,1,0,,,,45,3,,29,77,16,93,4,,,4,,65,5,92,51,39,2,5,4,0,0,1,0,,29,29,,,,7,,5,881401,,,,,,,4,168,,,19,365000,,,,,,,,24,,,24,,,1,672,,,13,2489,,,,,2281,5406,10872,,,,1,210,3121,173,192,324,2299,1126,347,150,497,809,165363,1503300
2007,2008,,MA,Boston,1,,,,,5,1,1,,421,26,5,333,785,535,1320,79,5,,,,241,153,2086,294,279,16,0,0,0,0,0,0,,1,,,1,,35,239,8,708219,3,7511,15,2832,1,921,11,1110,21,1722,43,206000,,,3,35410,3,49,73,6,2,9,64,7,24400,4,1873,30,16045,91,26348,9,2194,2,159,27139,98042,196264,5,,31,164,3508,17360,3091,329,209,19437,15060,3327,886,4213,16439,1855315,4020686
2007,2008,8/6/1953,CT,Bridgeport,,,,,1,0,,,,171,12,1,64,248,26,274,18,4,,3,85,85,2,326,87,82,3,1,1,0,0,0,0,,1,,,,2,115,,1,206000,,,6,656,,,5,241,2,35,12,310000,1,9,8,610,1,8,,12,,,20,,,5,2678,2,1168,33,8262,2,554,1,15,3355,30765,57552,10,,1,29,886,4510,200,160,293,4987,4546,924,1110,1034,3060,410304,903291
2007,2008,,NY,Brooklyn,,,,,1,4,3,,,294,31,,223,548,163,711,106,10,1,2,53,165,141,992,206,194,23,16,1,0,0,0,0,,,,,,4,140,240,2,25500,17,300000,6,1350,1,7593,28,9681,32,9400,90,133703,74,3170,2859,3730,1,19,4,18,1,15,52,3,23630,3,1319,17,15655,116,37553,1,188,1,114,2813,44002,125326,9,,47,115,2683,16966,907,611,1371,11127,10665,2939,625,3564,9001,1436312,4787708
2007,2008,7/10/1965,TX,Brownsville,,,,,1,0,,,,61,2,,17,80,34,114,6,4,,1,,65,18,126,67,42,26,5,0,0,0,0,2,,45,2,,,3,17,72,,,3,3540,2,158,,,1,39,,,6,42409,,,1,10043,1,10,,17,,,27,,,,,3,932,8,2279,3,925,,,7803,25731,37697,2,,7,15,262,7596,699,206,1129,6645,3346,695,112,807,2368,995160,1170776
2007,2008,,NY,Buffalo,,,,,1,1,2,,,222,7,,128,357,124,481,6,2,,5,,108,40,1019,236,187,17,50,4,0,1,0,0,,5,2,5,28,1,52,151,5,1520770,1,1016,10,2468,,,2,141,2,269,5,254220,7,44,1,8126,1,18,3,,1,,18,7,17194,,,15,5673,57,13544,4,774,1,448,11497,30123,79271,51,,17,94,2531,4869,198,151,278,5697,5840,1216,475,1691,6857,686355,1549334
2007,2008,,VT,Burlington,,,,,1,0,1,,,62,2,,42,106,29,135,14,2,,,3,46,19,183,80,59,14,9,0,0,0,0,0,,44,1,1,3,,14,24,,,,,4,365,,,,,,,1,10302,,,,,,,,8,,,8,2,2940,2,489,,,12,1380,2,457,,,2011,6294,13579,3,,,15,244,1030,,156,88,1247,1075,279,142,421,1458,118000,620000
2007,2008,12/9/1937,NJ,Camden,,,,,1,0,,,,165,16,1,114,296,35,331,29,4,,3,7,147,38,314,125,122,3,0,0,0,0,0,0,,10,24,,,38,314,81,1,319169,2,19363,5,1456,1,9,2,231,1,709,1,5500,1,470,1,5673,,,,13,,,13,,,7,6566,3,1467,53,13175,1,45,2,797,1273,32310,55646,10,,8,84,1349,5936,,462,587,5781,5963,1034,342,1376,4216,467623,1385487
2007,2008,,SC,Charleston,,,,,,0,1,,,59,7,,21,87,38,125,36,7,1,,22,101,26,131,92,57,17,14,2,1,0,0,0,,23,1,,,3,29,260,3,159830,,,1,28,,,,,,,7,10572,,,,,,,,12,,,12,,,2,832,2,548,28,5973,,,,,2296,11052,20713,1,,2,26,678,3160,248,244,500,2894,2307,402,295,697,1172,183356,4301700
2007,2008,1/12/1972,NC,Charlotte,,,,,1,0,1,1,1,56,8,,31,95,52,147,6,6,,1,,108,9,118,73,50,19,0,0,0,0,0,0,,19,1,4,,3,13,99,,,16,200000,2,200,,,13,1000,4,611,4,14415,1,125,,,,,,16,,,16,1,1337,2,1903,,,16,6487,,,,,3179,20109,33031,,,,9,508,6686,343,239,425,5010,3278,600,294,894,1117,161244,4678140
2007,2008,,WY,Cheyenne,,,,,1,0,1,,,30,3,,16,49,13,62,6,,,1,,20,1,20,36,27,9,1,0,0,0,0,0,,40,,,,,6,26,,,,,2,115,1,108,,,1,134,10,11550,,,,,,,,5,,,5,,,1,28,,,7,854,,,,,744,6998,8629,,,,5,71,919,87,105,173,855,764,155,117,272,606,47119,515000
2007,2008,,IL,Chicago,1,,,,,6,4,,,538,16,3,261,818,888,1706,154,14,12,12,19,650,302,2249,363,281,51,32,0,0,0,0,0,,10,7,1,2,12,111,576,20,3474044,2,17500,44,5579,2,2083,37,2431,5,398,100,651305,6,1366,7,1357,2,116,137,1,131,,248,6,47789,6,1548,33,26280,210,67146,6,1090,5,480,11332,69777,252690,29,,35,101,5145,37049,,1484,761,27602,21047,6104,1202,7306,14589,2341000,6002000
2007,2008,,OH,Cincinnati,,,1,,,0,1,,,185,4,,89,278,215,493,17,3,,3,33,180,122,965,221,159,20,37,1,0,1,3,0,,,,,,2,34,468,9,1235559,,,15,4252,1,1905,1,297,,,6,182708,1,35,6,5387,1,25,12,4,,,29,4,29656,18,14461,4,3275,93,32886,5,1677,1,87,5156,27669,114896,18,,13,69,2787,6362,314,486,801,7534,7640,1342,842,2184,4410,485112,2988285
2007,2008,,OH,Cleveland,,,,,1,2,2,1,,284,12,3,116,415,117,532,24,4,1,5,7,207,53,1135,229,199,15,7,5,0,5,0,0,,1,2,,2,4,80,249,4,411347,1,94,24,4011,1,203,9,862,7,1008,22,280146,2,230,3,40208,2,58,3,,,12,70,3,6796,6,3517,16,10469,107,37078,9,2477,1,100,5946,41123,107576,33,,27,128,3410,7718,,836,650,9699,9989,1893,944,2837,7996,766065,2828763
2007,2008,1/30/1984,CO,Colorado Springs,,,,,1,0,1,,,21,2,,13,36,,63,9,1,,,,33,1,95,36,25,6,2,3,0,0,0,0,1,7,1,1,,,,,2,350540,2,109,2,103,,,,,,,,,,,,,,,,10,,,10,,,,,1,385,7,1698,,,,,2927,6426,11456,,,,3,135,1087,,75,151,1419,871,137,82,219,374,184918,920699
2007,2008,,OH,Columbus,,,,,1,0,1,,,107,6,,55,168,38,206,18,2,,,86,,1,279,106,90,5,10,1,0,0,0,0,,3,,,,,15,66,5,1003275,3,18279,19,1809,,,1,350,,,21,524569,1,100,1,1100,1,20,145,4,,,24,2,3761,11,5006,,,41,11888,2,305,,,1842,12868,35694,1,,,11,1075,3344,410,431,604,3871,3173,620,484,1104,1506,261103,245818
2007,2008,3/23/1912,TX,Corpus Christi,,,,,1,0,1,,,69,6,,29,104,34,138,29,,1,,62,,6,172,68,60,8,0,0,0,0,0,0,,32,4,,,,13,31,6,573714,6,86053,2,205,,,1,80,2,1705,11,167999,,,,,,,,13,1,4,17,1,18,1,196,1,314,14,2388,2,604,,,3555,10526,17618,7,,,29,274,2739,361,163,438,2645,1371,682,128,810,1845,392430,560614
2007,2008,,KY,Covington,,,,,1,0,1,,,47,3,,44,94,12,106,3,,,2,5,31,4,337,47,39,0,3,2,0,2,1,0,,7,,,,,10,31,3,478031,,,3,890,2,223,1,79,,,4,110464,,,1,3078,,,,21,,,21,1,1400,7,2716,2,694,26,7151,2,472,,,233,3906,16593,2,,1,30,692,1109,258,163,135,1567,1538,323,151,474,743,89315,464629
2007,2008,12/31/1909,MN,Crookston,,,,,1,0,1,,,29,2,,14,45,3,48,5,1,,1,11,,1,117,67,26,2,38,1,0,0,0,0,,,,,,1,8,30,3,59000,,,3,433,,,1,49,,,,,,,,,,,,3,,,3,,,1,159,,,9,1473,,,,,1278,2726,5639,,,,8,125,474,,51,60,491,487,196,144,340,335,35250,253262
2007,2008,,TX,Dallas,,,,,1,0,3,1,,61,5,,29,95,68,163,33,1,2,1,,143,22,99,67,50,8,16,0,0,0,0,0,,1,3,,,1,18,206,,,,,1,47,,,1,75,,,9,36803,,,,,2,9,28,11,1,16,36,1,2972,5,2265,4,2083,31,10272,3,377,1,129,6180,41162,65476,11,2,5,15,1133,16593,,711,768,11280,7256,1191,378,1569,1460,1094688,3630955
2007,2008,,IA,Davenport,,,,,1,0,1,,,66,7,,30,103,2,105,8,,,2,41,,1,158,83,50,2,28,2,0,0,2,0,,,,,1,,,,3,359135,,,4,332,,,,,,,,,,,,,1,,1,9,,,9,1,3870,5,1264,,,14,3635,,,,,2524,8710,20012,,,,4,381,1512,43,146,184,1702,1552,282,274,556,1019,102096,751127
2007,2008,,CO,Denver,,,1,,,1,,1,,115,8,,53,176,110,286,33,4,1,1,15,183,13,282,118,98,17,0,0,0,0,0,0,,28,,,1,13,282,,4,330397,7,195591,11,3327,,,14,1084,2,1224,23,258000,2,85,,,2,64,39,10,,,74,1,15741,2,970,5,3083,37,9441,2,561,,,4034,23704,57608,8,,1,23,1044,10760,534,461,1596,7808,5094,1241,397,1638,2503,407502,3071432
2007,2008,8/12/1911,IA,Des Moines,,,,,1,0,1,,,60,3,1,23,87,8,95,2,1,,,79,,,83,82,50,4,27,1,0,0,0,0,,,,,,,13,49,3,1500623,,,1,379,,,,,1,270,5,37415,,,,,,,,11,,,11,1,679,2,1464,,,16,4888,,,,,1871,9664,18577,2,,,5,391,1980,,198,354,2084,1849,309,250,559,732,102147,742190
2007,2008,,MI,Detroit,1,1,,,,3,2,,,264,7,1,139,411,204,615,52,1,,5,15,178,78,1297,281,235,27,36,0,0,0,0,0,,2,,1,15,,,,12,1317206,3,3891,22,20787,,,,,13,2193,43,32960,1,35,,,2,36,102,1,2,10,47,3,16860,9,3778,13,6820,84,25838,3,888,,,6447,56454,117132,52,,8,95,3970,11103,607,781,1181,12948,11394,2309,919,3228,9100,1455664,4439490
2007,2008,5/19/1951,KS,Dodge City,,,,,1,0,1,,,20,2,,11,33,5,38,6,,,,9,,2,98,48,14,3,23,2,0,1,1,0,,1,,,,2,17,16,3,176235,,,,,,,,,,,4,3962,,,,,,,,4,,,4,,,,,,,7,1067,,,,,1287,3244,5602,,,,1,82,1040,102,40,63,979,769,129,57,186,348,45658,223507
2007,2008,,IA,Dubuque,,,1,1,,0,,1,2,112,4,,90,206,29,235,2,2,,1,9,88,20,773,178,81,0,80,4,5,8,2,0,,,1,,2,,58,340,7,1465952,2,285,5,585,,,1,24,,,3,519,,,,,1,3,2,5,1,65,73,3,4246,7,2629,,,44,10321,,,,,5293,13094,35656,,,,17,914,2519,50,87,272,2979,2437,697,440,1137,2056,209902,973488
2007,2008,,MN,Duluth,,,,,1,0,,,,48,5,,24,77,12,89,3,3,,1,,40,1,130,93,39,7,43,4,0,0,0,0,,,,,,,,34,2,457289,,,5,806,,,1,95,,,,,,,,,,,,20,,,20,1,3259,,,,,12,1679,,,,,3243,3824,12025,1,,,6,270,810,32,26,79,693,716,156,137,292,1023,60532,439478
2007,2008,3/3/1914,TX,El Paso,,,,,1,0,,,,47,4,,29,80,48,128,10,1,,,,10,12,147,57,38,8,8,1,0,2,0,0,,16,,,,,2,,,,2,58348,1,330,,,1,50,,,3,36891,,,,,1,4,,7,1,17,28,,,,,3,1242,9,2719,2,500,,,5616,12070,22175,6,,7,15,270,4733,282,105,137,4576,3046,995,58,1053,2025,646340,826611
2007,2008,,PA,Erie,,,,,1,0,,,,142,8,,50,200,7,207,5,2,,2,,45,1,378,124,102,3,19,0,0,0,0,0,,20,,,,,6,11,1,480008,,,4,1450,,,1,91,2,260,14,37727,,,1,200,1,6,5,9,,,15,2,7436,5,1633,2,946,34,5924,1,264,,,6274,8910,31402,16,,,18,728,1752,51,110,123,1783,2166,388,296,684,2463,224220,860340
2007,2008,11/11/1944,IN,Evansville,,,,,1,0,,,,50,1,,32,83,8,91,1,1,,1,,42,2,254,70,44,3,21,1,0,1,0,0,,,8,,,,14,90,2,526512,1,60,3,144,,,1,245,,,10,147084,,,,,,,,8,,,8,,,4,1574,,,24,5807,,,,,2060,5082,14531,,,2,10,474,1249,,99,144,1284,1123,319,218,537,772,86138,498973
2007,2008,8/8/1962,AK,Fairbanks,,,,,1,0,,,,6,1,,2,9,12,21,4,1,,,,26,2,15,46,6,11,0,0,3,2,17,1,,,,,,,,,,,,,,,,,,,,,1,2000,,,,,,,,1,,,1,,,1,196,,,1,264,,,,,433,1018,1912,1,,,1,47,305,51,11,13,207,197,46,14,60,143,14500,161000
2007,2008,3/12/1904,MA,Fall River,,,,,1,0,,,,104,8,1,44,157,97,254,5,1,,3,16,74,21,189,94,80,11,4,0,0,0,0,0,,15,,1,2,,10,45,1,162483,,,5,1184,1,125,1,45,2,17,5,39702,2,299,72,306,,,,8,,,8,1,2389,5,2973,,,24,5255,,,,,4551,25791,40967,20,,3,12,718,3635,68,74,119,3996,3845,969,189,1158,3698,324359,821799
2007,2008,,ND,Fargo,,,,,1,0,,,,83,19,,41,143,11,154,8,,,1,1,45,,138,136,64,3,69,0,0,0,0,0,,,,,,,5,53,9,145032,,,13,1487,,,,,1,32,5,10280,,,,,1,15,8,7,,,22,1,480,1,332,,,12,1875,,,,,2784,5474,10967,,,,,171,1206,54,66,214,1098,1257,234,169,403,894,85570,381251
2007,2008,,IN,Fort Wayne-South Bend,,,,,1,0,,,,59,,,22,81,147,228,21,2,4,2,,11,127,529,81,57,15,11,0,0,0,0,0,,1,1,,1,,11,122,4,283163,5,62377,8,1988,,,2,842,,,7,185824,,,4,7538,,,,16,1,12,28,5,15853,4,3224,,,40,10570,,,,,1284,9196,40155,,,,13,755,2744,342,208,396,2945,1545,473,310,783,1379,158899,1262788
2007,2008,8/22/1969,TX,Fort Worth,,,,,1,0,,,,46,1,1,18,66,50,116,8,5,,,,76,10,63,89,32,24,22,7,1,1,0,0,1,2,,,,5,17,249,,,,,4,342,,,,,,,20,91575,,,,,,,,21,,,21,1,50,4,1520,,,16,4929,1,210,,,7505,19146,33381,1,,4,20,531,5462,290,270,517,5479,3120,726,239,965,2341,550000,3047135
2007,2008,12/15/1967,CA,Fresno,,,,,1,0,,,,84,4,,37,125,31,156,28,1,,1,14,45,2,118,86,57,10,18,0,0,0,0,0,,45,,,,,30,114,1,141180,2,543211,2,3790,,,,,,,7,150000,,,,,,,,27,,,27,,,2,1324,,,22,5180,,,,,9718,25152,41401,,,,30,114,17725,841,898,1999,13224,4703,1746,291,2037,3535,317023,2584894
2007,2008,12/16/1939,NM,Gallup,,,,,1,0,,,,26,4,,14,44,20,64,2,1,,,1,30,12,100,53,27,17,1,1,0,3,1,0,,27,,,,4,37,49,,,,,1,50,,,,,2,90,12,75000,,,,,,,,3,,,3,,,1,140,1,154,10,938,1,220,,,1582,2050,5087,,,2,17,90,806,90,114,128,707,584,131,33,164,495,58292,491400
2007,2008,,TX,Galveston-Houston,1,,,1,,1,1,,,138,2,2,59,201,208,409,38,2,,5,60,378,14,468,150,102,44,3,0,0,0,0,0,,8,17,1,,,,,4,219305,11,81104,4,589,2,385,37,3606,5,6066,11,716934,,,,,1,23,52,17,6,13,53,1,4721,1,192,8,3947,183,11909,7,2047,,,18060,69527,110456,4,,10,41,1627,11813,10309,1811,845,19460,10077,2663,845,3508,3665,1073844,5494357
2007,2008,12/17/1956,IN,Gary,,,,,1,0,,,,64,5,1,33,103,38,141,10,,,3,9,50,15,83,72,56,5,11,0,0,0,0,0,,4,6,,,4,10,63,6,1064331,,,3,451,3,232,2,500,2,700,7,10000,,,,,,,,13,1,6,19,1,1275,3,1437,1,28,22,6001,,,,,657,8941,18358,,,1,5,422,1849,106,75,193,1915,1817,377,170,547,1559,186420,788055
2007,2008,7/20/1971,MI,Gaylord,,,,,1,0,,,,38,2,,23,63,11,74,7,1,,1,,18,,,32,38,8,28,2,0,3,2,0,,,,,,,4,35,3,375000,,,,,3,295,11,276,1,250,23,28972,,,,,,,,4,,,4,,,4,560,,,16,2491,,,,,1068,2822,6945,2,,,1,193,646,43,65,165,929,1043,172,137,309,916,68178,515865
2007,2008,4/11/1917,NE,Grand Island,,,,,1,0,,,,38,1,,28,67,,67,4,,,,,,,68,36,35,0,1,0,0,0,0,0,10,33,,,,,,,,,2,162800,1,75,,,,,,,,,,,,,,,,8,,,8,,,4,482,,,6,952,,,,,2336,4295,8073,,,,3,114,972,52,71,104,972,699,179,128,307,542,52475,301328
2007,2008,,MI,Grand Rapids,,,,,1,0,2,,,71,1,,39,111,16,127,18,3,,,,45,1,316,91,80,1,5,0,0,1,1,0,,12,2,1,,,19,203,2,567059,,,1,150,,,1,26500,11,2348,15,14500,,,,,,,,10,,,10,1,2250,3,1540,1,231,31,5056,1,272,,,2449,11673,23481,,,,7,463,2817,238,230,461,2699,2405,539,333,872,1973,176098,1283717
2007,2008,5/18/1904,MT,Great Falls-Billings,,,,,1,0,1,,,34,9,,15,58,14,72,5,,,,,7,,64,55,32,10,21,3,0,0,0,0,,54,,,,,10,51,2,459278,,1,112,,,,6,412,,,3,77035,,,,,,,,5,,,5,1,725,2,394,1,167,8,1435,4,561,,,1084,2865,7236,2,,,4,268,699,66,75,94,684,795,118,94,212,748,47804,391300
2007,2008,,WI,Green Bay,,,,,,1,1,1,1,99,5,3,82,189,99,288,8,3,,1,2,136,39,530,160,87,18,50,2,0,9,2,0,,2,21,,8,,55,166,7,948538,,,16,1472,,,2,118,4,7573,8,180139,1,6,,,,,,15,1,,15,2,3803,5,1290,1,729,57,8520,,,,,9125,20753,44235,1,,2,21,789,3916,,159,262,4005,3357,986,401,1387,3146,354153,1011867
2007,2008,3/10/1951,PA,Greensburg,,,,,1,0,1,1,,85,6,,30,121,78,199,1,2,2,,,,29,198,100,70,9,22,0,0,0,0,0,,,,,,,17,67,1,20600,,,2,193,,,,,,,6,13934,1,189,2,,,,,7,1,13,20,2,3645,2,767,,,15,3246,3,232,,,1724,7801,17435,18,,4,11,341,1459,5,84,314,1718,1867,468,257,725,2578,160321,675283
2007,2008,,PA,Harrisburg,,,,,1,0,,,,101,7,,36,144,36,180,17,1,,1,1,47,,357,89,75,11,3,0,0,0,0,0,,8,,,,,,,1,222741,,,3,535,1,95,1,10,4,321,18,5242,,,,,,,,21,,,21,,,7,3979,,,38,9067,1,20,,,1995,16980,32062,1,,,39,780,2531,435,401,446,3226,3205,472,548,1020,2372,247492,2027835
2007,2008,,CT,Hartford,,,1,1,,2,,,,201,14,,115,330,108,438,36,2,,2,,295,32,757,213,166,17,30,0,0,0,0,0,,1,,,,5,43,114,3,1242335,2,8100,4,845,1,120,2,156,1,50,28,19150,9,33,2,575900,1,17,,,1,160,177,2,4441,4,2100,5,2755,59,13284,2,195,,,12352,50634,85938,10,,20,82,1527,7228,273,185,372,8605,7532,1465,291,1756,8479,642375,1912290
2007,2008,,MT,Helena,,,,1,1,0,,,,43,9,1,28,81,6,87,1,2,,,31,,3,31,61,37,3,13,3,0,2,1,0,,38,14,1,2,2,2,,2,230387,,,,,,,3,129,,,,,,,,,1,1,,8,,,9,1,1428,2,326,,,4,1038,,,,,882,3482,7165,4,,2,2,194,729,221,,135,750,606,143,95,238,775,56472,944632
2007,2008,9/10/1941,HI,Honolulu,,,,,1,0,,,,31,9,,21,61,70,131,23,3,,,17,64,35,182,66,24,18,24,0,0,0,0,0,,27,,,,1,4,48,,,2,1516,21,411,,,1,2469,,,74,44480,,,,,,,,3,,,3,1,2547,3,1078,4,2469,33,7129,4,488,,,2390,5232,21336,4,,,60,805,2789,177,161,173,2095,1225,462,188,650,1816,251575,1285498
