Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2012,2013,,Providence,RI,,,,1,1,4,1,1,2,163,6,,101,270,99,369,10,3,,2,,87,74,408,142,128,5,9,,,,,,,5,1,,,1,22,82,1,200000,,,7,44472,,,2,115,2,182,6,62300,,,4,41500,1,10,9,16,,,19,2,7346,4,1983,4,3088,30,6839,4,1425,,,6628,20586,47914,8,1,,22,1204,3228,384,151,398,4114,3928,888,155,1043,4627,620268,1051302
2012,2013,11/15/1941,Pueblo,CO,,,,,1,1,,,,27,4,1,22,54,16,70,7,,,,,48,1,43,52,27,1,16,2,,,,,,45,,,,1,2,29,4,750520,2,5000,1,850,,,,,,,6,350000,,,,,,,9,,,,9,,,,,,,3,699,1,150,,,1445,3701,6004,,,,2,85,1065,109,83,159,1155,892,159,56,215,995,63714,667586
2012,2013,12/12/1924,Raleigh,NC,,,,,1,1,,,,58,2,,28,88,41,129,37,1,,3,,56,5,40,78,49,18,8,,,2,1,,,17,5,1,,5,16,,,,,,,,,,,,,,12,55000,,,,,,,21,,,,21,,,2,1310,1,163,29,7643,,,,,4520,16900,30557,2,,,5,655,4870,471,189,354,4690,2704,574,330,904,1208,231586,4730114
2012,2013,8/4/1902,Rapid City,SD,,,,,1,,,,,28,1,,8,37,16,53,2,,,,,27,3,36,87,21,3,63,,,,,,,28,4,,1,3,6,13,1,16338,,,,,1,6,1,49,1,5968,6,22355,,,1,,,,11,,,,11,,,1,246,1,199,2,526,1,355,,,789,2330,4456,1,,3,7,108,477,95,27,72,451,323,62,51,113,523,24183,227211
2012,2013,3/27/1931,Reno,NV,,,,,1,1,,,,24,1,,11,36,6,42,10,2,,,,29,3,23,28,24,5,1,,,,,,,6,,,,3,3,28,,,,,,,,,3,213,,,1,519492,,,,,,,5,,,,5,,,1,606,,,4,1045,,,,,1206,3354,6216,,,,,109,1563,98,90,204,1145,801,213,43,256,339,93672,693812
2012,2013,,Richmond,VA,,,,,1,,,,,89,4,,47,140,30,170,40,4,1,1,37,118,7,163,145,93,8,40,4,,,,,,4,,,1,7,163,450,10,700500,,,18,2000,,,2,225,2,,2,,3,260,6,30000,,,17,,,,17,,,5,1750,3,880,22,5989,3,1000,,,4730,15656,30022,1,4,,18,915,3161,94,197,871,3402,2381,376,267,643,1571,227244,5554317
2012,2013,,Rochester,NY,,,,,,1,,2,2,86,4,,76,166,46,212,24,1,,4,8,143,31,449,95,61,2,12,5,,5,9,,,2,,,10,,,,1,85000,2,1500,4,1800,,,1,160,8,750,72,820000,10,94,,,,,21,,,,21,,,,,5,2996,20,3961,2,230,,,2512,11476,21196,6,,,18,694,2460,447,178,,2790,2422,685,267,925,3700,311427,1512046
2012,2013,9/23/1908,Rockford,IL,,,,,1,3,,1,1,139,7,,56,202,41,243,5,2,,2,,,11,108,104,84,8,12,1,,,,,,2,,,,,,,3,553186,17,234821,7,3264,,,1,37,,,8,80200,,,,,,,23,,,,23,,,6,3159,2,908,40,10163,,,,,6984,23198,44435,9,1,,10,1105,5759,195,191,324,6575,5047,797,228,1025,1945,469950,1992943
2012,2013,4/6/1957,Rockville Centre,NY,,,,,1,3,3,,,213,6,1,125,345,48,393,,3,6,,,275,77,1070,133,126,7,2,,,,,,,,,,,,,82,6,682252,3,43213,3,2212,,,,,11,1660,57,53971,51,290,113,87934,1,,15,,,,15,1,3037,5,4497,5,7658,43,16377,4,1420,,,2503,108697,144204,12,33,,40,1798,15211,830,,417,16722,15250,2683,520,3203,10370,1531445,3504737
2012,2013,,Sacramento,CA,,,,,1,2,,1,2,113,3,,76,192,59,251,32,1,1,6,,145,10,166,102,79,15,8,,,,,,,44,3,1,4,2,27,90,6,671372,5,,1,128,,,,,2,74,11,62000,,,,,,,37,,,,37,,,3,1687,3,2358,39,9921,,,,,3100,23012,40115,2,3,,7,808,8162,535,360,1419,7970,5173,1036,243,1279,2854,980171,3526143
2012,2013,2/26/1938,Saginaw,MI,,,,,1,,,,,60,1,,33,94,6,100,6,2,,,,15,,85,105,50,5,28,4,,16,2,,,,,,,,16,29,1,298000,1,1279,1,160,3,250,,,2,216,12,13740,,,3,15723,,,7,,,,7,,,3,599,,,17,2717,,,,,921,5231,9475,1,,,,197,867,165,143,239,1071,1295,286,143,429,1410,102531,673171
2012,2013,,Salina,KS,,,,,1,1,,,,36,1,,19,56,19,75,2,2,,,,6,1,132,86,32,7,42,,,,3,,,,,,,,6,32,,,,,2,294,,,,,,,,,,,,,,,12,,,,12,,,5,801,,,11,1650,,,,,1671,3722,7856,4,,,1,232,918,18,51,123,784,694,174,137,311,617,43831,334858
2012,2013,,Salt Lake City,UT,,,,,1,,,1,1,42,1,,14,57,12,69,8,,,,,76,,34,48,40,3,4,,,,1,,,19,,,,7,34,25,,,,,,,,,4,187,,,3,543000,,,,,,,5,,,,5,,,3,1787,,,13,3772,,,,,328,4062,9954,1,,,1,554,7167,425,269,1210,3524,2408,444,110,554,537,277000,2817222
2012,2013,10/16/1961,San Angelo,TX,,,,,1,,,,,45,3,,6,54,13,67,,,,4,,84,,20,47,36,4,7,,,,,,,22,,,,,20,15,,,,,,,,,,,,,,,,,,,,,16,,,,16,,,,,,,3,773,,,,,4074,7380,12243,,,,,75,1654,255,244,236,1861,1235,348,73,421,813,77230,859701
2012,2013,,San Antonio,TX,,,1,1,,4,1,,,95,8,,49,152,168,320,51,4,,1,19,341,88,714,139,92,43,3,,,,,,1,34,,,,4,23,174,5,400000,5,,8,1602,3,512,12,1129,3,277,12,,,,1,80,2,19,6,71,6,32,57,5,15847,5,1294,6,2556,29,8281,4,1569,,,10116,28427,68147,39,15,2,45,1879,9170,1043,586,751,9357,7153,1720,348,2068,4514,723305,2386218
2012,2013,11/6/1978,San Bernardino,CA,,,,,1,,1,,1,54,3,,49,106,118,224,52,,1,,6,115,19,137,91,33,40,8,2,,2,6,,,7,5,,,1,44,107,2,300460,1,1200,2,156,,,,,,,23,52881,,,,,1,11,32,,,,43,,,2,825,1,484,25,5782,1,512,,,12858,30701,51205,5,,,4,320,9728,1198,351,1222,15885,7402,1600,191,1791,2680,1596160,4304997
2012,2013,7/11/1936,San Diego,CA,,,,,2,1,,1,,98,13,1,54,166,85,251,61,1,,,8,157,18,230,98,82,11,5,,,,,,,13,,,,17,230,189,3,203835,,,3,220,,,1,150,3,3257,,,1,125000,1,65,,,9,,8,,17,2,8677,3,2664,3,1483,43,10388,4,879,1,400,10299,19386,54193,4,5,,31,943,8647,1397,354,870,9447,5493,1697,341,2038,2821,986499,3127045
2012,2013,,San Francisco,CA,,1,1,2,,3,2,,,101,5,1,74,181,160,341,66,3,2,2,,85,32,725,90,75,15,1,,,,,,,11,22,,,5,27,97,3,339426,4,51224,2,82,1,85,3,336,4,93,6,1774,,,20,29873,1,15,2,97,1,,17,3,12017,4,3455,10,4383,51,14362,9,2354,,,2277,11111,50551,3,3,,38,1625,6003,323,243,818,5060,3286,787,208,995,2370,550600,1795066
2012,2013,1/27/1981,San Jose in California,CA,,,,,1,1,1,,,109,3,5,52,164,192,356,17,2,,1,7,34,45,294,50,42,5,2,,,,1,,,3,2,1,,5,16,113,2,214161,1,100,1,140,,,1,101,,,1,50000,,,,,,,12,,,,12,1,8800,2,1915,4,4798,27,9010,2,356,,,3150,14218,42259,2,3,,7,1000,7212,336,299,572,6150,3504,884,174,1058,1726,590000,18909090
2012,2013,,Santa Fe,NM,,,1,,,1,,1,,82,2,,56,140,80,220,224,1,,3,,219,51,146,92,72,15,,3,,1,1,,,217,4,,,2,23,74,1,640317,1,2000,1,25,,,1,55,1,2000,5,345677,1,16,,,,,32,,,4,36,1,387,1,737,1,661,14,3254,,,,,4274,14409,23758,1,1,,19,391,4343,362,181,383,4744,3541,1039,163,1202,2851,321885,1292284
2012,2013,2/21/1962,Santa Rosa in California,CA,,,,,1,1,,,,56,3,,30,89,12,101,7,1,,2,7,37,24,36,42,39,3,,,,,,,,22,2,,,,2,9,5,493137,1,4104,1,48,,,,,1,119,11,38000,,,,,,,10,,,,10,,,2,1000,4,934,9,2092,2,197,,,1758,4327,10318,1,,,2,380,3198,72,131,240,2313,1555,394,76,470,852,174357,891101
2012,2013,,Savannah,GA,,,,,1,2,,,,57,4,,20,81,23,104,13,1,,3,15,74,2,80,55,38,15,6,,,,,,,24,15,,,,,40,1,200000,,,,,,,,,,,15,28000,,,,,,,17,,,,17,,,2,427,3,995,14,3665,,,,,880,4591,10575,4,1,,43,553,1740,200,141,307,1734,1338,227,172,399,621,86939,2925000
2012,2013,,Scranton,PA,,,,,1,3,,,,139,17,,111,267,60,327,2,2,,,,68,8,463,121,112,5,4,,,,,,,17,,1,2,5,45,35,2,318878,2,296282,4,590,5,702,9,521,9,1704,13,219420,1,155,,,,,13,,,,13,4,15012,4,1410,1,835,13,4500,,,1,30,2658,14950,39408,6,,,347,427,2541,,123,139,3092,3102,591,235,826,3520,292059,1110241
2012,2013,,Seattle,WA,,,1,2,,,1,1,,118,3,,76,197,95,292,28,1,,1,22,124,19,373,147,105,12,22,2,,,6,,,27,6,,,,20,595,12,2397682,2,12800,18,9321,,,3,264,8,411,133,62134,,,,,,,28,,,,28,2,9284,5,2427,6,3723,57,15531,5,1017,,,5400,22500,59910,18,9,,27,1682,6111,544,414,434,6410,4482,867,427,1294,2597,579000,5299770
2012,2013,6/16/1986,Shreveport,LA,,,,,1,1,,,,23,1,,9,33,16,49,3,,,,,18,5,30,27,14,8,5,,,,,,,12,,,,,1,22,,,3,421636,1,226,,,2,148,,,22,17847,,,2,655,,,4,,,,4,,,2,715,,,4,1244,,,,,464,1738,4165,,,,,154,453,39,32,139,463,399,70,51,121,355,41289,818123
2012,2013,1/15/1902,Sioux City,IA,,,,,1,1,,,,59,2,,67,128,,128,2,1,,1,4,44,,63,112,52,,60,,,,,,,,,,,,9,38,3,271778,,,3,537,,,,,,,,,,,,,,,18,,,1,19,1,1150,8,1654,,,16,4563,,,,,2631,6112,16129,6,,,7,449,1231,224,85,216,1389,1174,253,188,441,1149,94788,459279
2012,2013,,Sioux Falls,SD,,,,,1,,,1,2,85,2,,29,116,26,142,5,3,,2,5,37,6,270,146,68,8,67,1,,,,,,,,,,,7,46,11,750000,1,,,,,,,,,,8,750,,,23,763,,,21,,,,21,2,1909,3,1086,,,21,4209,,,,,4032,8357,19614,,,,2,226,1570,124,,371,1684,1514,314,224,538,955,119002,569926
2012,2013,12/17/1913,Spokane,WA,,,,,1,1,,,1,49,5,1,25,80,72,152,4,,,,18,62,7,146,58,37,5,16,,,,,,,2,,,,,1,16,6,332313,,,2,184,1,30,1,182,3,992,17,290313,2,24,13,2336,1,4,6,7,,,10,1,7837,1,114,2,1037,14,3253,,,,,793,2763,15807,,,,,225,1272,153,124,148,1635,1743,218,65,283,557,107271,825161
2012,2013,,Springfield in Illinois,IL,,,,,1,1,,,,77,3,,25,105,41,146,7,3,,2,14,45,21,646,130,56,5,65,2,,2,,,,,,,,,21,44,6,696091,,,1,32384,1,62,1,140,,,,,1,97,,,,,25,,,,25,2,2458,5,1949,1,180,41,8878,1,89,,,1472,7524,22575,7,2,,33,1610,1658,105,186,344,1859,2101,370,272,642,1449,149833,1150549
2012,2013,,Springfield in Massachusetts,MA,,,,,1,2,,,,91,7,2,46,146,39,185,9,6,,,,85,13,350,81,67,6,8,,,,,,,8,1,,,1,11,17,1,172612,1,5427,9,634,,,,,,,8,57205,,,2,850,,,14,,,,14,1,1538,3,739,,,14,3535,,,,,5364,11584,2274,2,,,17,376,2052,133,90,200,2339,2054,445,104,549,3415,229584,823662
2012,2013,8/24/1956,Springfield-Cape Girardeau,MO,,,,,1,1,,,2,41,1,,18,60,56,116,11,,5,,1,17,37,69,66,35,7,21,1,,2,,,,18,4,,,1,18,4,8,968905,,,1,256,,,1,32,,,,,,,,,,,13,,,,13,,,3,982,,,23,3592,,,,,1039,3338,8964,,1,,4,280,906,90,130,184,1123,1162,175,127,302,588,67015,1353859
2012,2013,,St. Augustine,FL,,,,,1,2,,,,61,4,,29,94,16,110,34,,,,,75,2,105,52,46,5,2,,,,,,,8,,,,,,,2,240013,,,2,43448,,,,,,,9,90703,4,30,5,326,,,30,,,,30,,,4,2189,,,27,8265,,,1,114,1227,7954,19779,,,3,11,699,1901,212,184,581,2351,205,312,178,490,1112,173110,2031392
2012,2013,,St. Cloud,MN,,,,,1,1,,1,,59,1,,49,109,103,212,2,3,1,,,51,68,440,131,48,8,75,,,,,,,,,1,2,,4,75,4,357385,,,13,1102,1,356,,,,,67,56278,8,56,12,831,,,15,,1,8,23,2,4053,1,650,1,315,27,4237,,,,,5217,11450,25945,14,9,,19,717,1875,,32,121,1916,1602,470,177,647,1443,136727,561685
2012,2013,12/4/1982,St. George's in Canton Romanian,,,,,,1,,,1,,12,3,,6,21,2,23,4,,,,,7,5,4,14,9,1,4,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,45,78,125,,,,,,37,3,1,7,37,38,15,7,22,15,5676,
2012,2013,12/3/1983,St. Josaphat in Parma,,,,,,,1,1,,,35,4,,13,52,1,53,2,2,,,,11,2,2,38,31,1,6,,,,,,,2,,,,2,2,,,,,,,,,,,,,,,,,,3,100,,,2,,,,2,,,,,,,,,,,,,49,74,123,,,,,,27,,,4,31,31,3,3,6,80,8489,
2012,2013,,St. Louis,MO,,,1,,,1,1,1,1,221,15,4,91,331,282,613,12,5,,5,9,268,115,1425,187,150,23,12,2,,,,,,8,,,1,,,,9,1676000,,,12,2923,2,876,3,26159,11,9319,14,280330,,,1,206697,2,39,3,68,2,27,69,2,16605,12,4458,16,8154,106,27602,7,1895,5,233,215,20336,79567,38,9,,58,4494,5400,319,319,481,6323,6203,1352,646,1998,3881,524908,2225000
2012,2013,1/10/1966,"St. Maron, Brooklyn",,,,,,1,1,,1,,33,3,,12,48,13,61,7,,,2,,16,7,2,34,31,3,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,70,1,4,2,5,,,6,,,,,,,,,,,,,378,1497,1881,,,,,,360,10,7,23,345,433,77,22,99,246,33000,
2012,2013,1/1/1961,St. Nicholas Chicago Ukrainian,,,,,,1,1,,2,1,37,1,,7,45,10,55,5,,,,,11,,,38,23,3,12,,2,,,,,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,2,335,,,,,,,336,1,,,2,20,242,,4,6,115,225,41,28,69,186,10400,
2012,2013,,St. Paul and Minneapolis,MN,,,1,1,,,1,,,287,11,2,101,401,84,485,13,3,,4,,184,52,617,195,167,19,9,,,,,,,2,3,,5,8,29,2068,3,177224,1,5429,,,2,2870,1,164,4,6944,2,2251,,,3,1997,2,66,3,,4,20,89,2,15391,2,1224,10,7897,78,22808,2,237,,,11165,33367,92268,5,6,,42,2822,6039,1589,623,495,8072,7275,1263,722,1985,4043,825000,3203382
2012,2013,7/25/2002,St. Peter (Chaldean),,,,,,1,,,,,17,1,,,18,,18,,18,,,,,,5,10,5,5,,,,,,,,,1,1,,,,,,,,,2,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,9,,437,447,154,,154,109,60000,
2012,2013,6/17/1968,St. Petersburg,FL,,,,,1,,,1,,88,4,2,60,154,114,268,74,2,1,2,,108,36,172,74,60,11,3,,,,,,,7,,,,,64,,2,668991,7,35500,10,925,,,15,1116,5,139,65,27000,,,,,,,31,,,,31,1,15564,4,1836,2,1115,25,8379,2,1281,2,99,2238,17643,48186,10,6,3,16,904,3385,287,391,477,4482,3677,578,292,870,3346,432209,2924479
2012,2013,3/13/2001,St. Thomas Syro-Malabar,,,,,,1,,,,,58,,,,58,15,73,,,,,,,,21,29,34,3,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,1346,5245,6593,,,,,,372,18,13,61,652,631,94,13,107,54,87000,
2012,2013,1/26/1982,St. Thomas the Apostle,,,,,,1,,,,,18,1,1,4,24,,24,,,,,,120,,10,9,9,,,,,,,,,1,,1,,,,,,,,,1,60,,,,,,,,,,,,,,,8,,,,8,,,,,,,,,,,,,,,,,,,,,1084,,5,,849,1089,391,6,397,281,150000,
2012,2013,4/20/1977,"St. Thomas, Virgin Islands",,,,,,1,1,,,,8,4,,3,15,4,19,2,,,,,29,1,17,8,6,2,,,,,,,,2,1,,,,,,,,,,,,,,,,,,4,350,,,,,,,4,,,,4,,,2,502,,,3,388,,,,,87,403,1384,,1,,,67,155,33,6,15,167,111,38,3,41,128,30000,110405
2012,2013,8/8/1956,Stamford-Ukrainian,,,,,,1,1,,,,33,,,5,38,10,48,12,1,,1,,10,1,40,51,48,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,,,,7,,,1,214,,,2,212,,,,,227,710,1370,,,,5,20,193,,11,7,173,204,35,15,50,228,13958,
2012,2013,1/1/1944,Steubenville,OH,,,,,1,1,,,,44,5,,28,77,33,110,5,1,,,6,12,7,48,58,38,,20,,,,,,,3,,,,,1,10,1,245689,,,,,,,,,,,1,29314,1,53,,,,,6,,,,6,1,2587,3,480,,,10,1647,,,,,458,1465,6643,20,1,,4,361,388,73,70,531,403,522,99,99,198,618,36030,511522
2012,2013,1/13/1962,Stockton,CA,,,,,1,,,,,47,2,,21,70,11,81,24,,,,,43,3,52,34,31,3,,,,,,,,12,,,,,,,1,637008,1,10895,1,1046,,,,,,,1,23570,,,,,,,11,,,,11,,,2,1335,,,11,2910,,,,,2609,12957,19822,2,2,,1,292,6673,264,204,813,5065,3312,603,101,704,1336,216520,1330152
2012,2013,5/3/1905,Superior,WI,,,,,1,1,,,,36,,,35,71,6,77,4,2,,,2,98,1,69,104,36,3,55,7,,1,2,,,,,,,,3,23,6,264162,2,540,12,370,,,2,265,,,7,2985,23,252,,,,,5,,,,5,,,,,,,15,2401,,,,,2080,4282,8768,,,,3,156,773,38,27,80,776,747,159,92,251,1024,73638,439218
2012,2013,,Syracuse,NY,,,,,1,2,,,,121,7,,82,210,34,244,15,,,1,6,71,9,291,132,103,3,26,,,,,,,11,7,,2,,,,3,1235000,,,54,2750,,,,,3,150,2,1800,14,210,,,,,13,,1,11,24,1,3533,5,1545,1,749,18,2862,,,,,5659,19587,33959,1,3,,12,346,2821,101,108,236,2943,2948,602,250,852,3811,272500,1170374
2012,2013,4/15/1910,Toledo,OH,,,,,1,1,,,,121,3,,67,191,38,229,9,,,5,9,190,8,462,126,78,8,34,,,6,,,,,,1,2,4,10,289,7,1079924,2,405,7,930,,,2,336,,,7,179964,,,1,3000,,,29,,,,29,2,3568,10,3438,4,2051,61,12284,2,326,1,49,4130,21789,47664,6,,,24,1285,2315,604,471,943,3481,3196,753,461,1214,2829,319189,1465561
2012,2013,,Trenton,NJ,,,,,1,1,,,,164,11,,63,238,59,297,22,7,,5,16,308,54,323,109,95,11,3,,,,,,,,,,3,54,323,116,2,120000,7,4500,1,430,2,25,5,490,7,250,30,27900,1,180,,,,,32,,5,,32,1,2555,8,5752,3,1163,36,12878,3,645,1,10,720,56536,80291,,5,,49,2114,7190,159,634,275,9662,8518,1170,278,1448,6758,849321,2027028
2012,2013,,Tucson,AZ,,,,,1,,,,,81,4,,10,95,76,171,52,2,,,,190,22,179,78,52,17,5,1,,1,,,,36,,1,,4,14,85,3,456848,2,71979,,,,,,,,,5,443877,,,,,,,15,,,,15,,,,,6,2029,16,4644,3,772,,,2494,13245,23199,2,5,,30,529,4461,488,288,483,4843,3098,616,87,703,2245,223609,1850293
2012,2013,2/7/1973,Tulsa,OK,,,,,1,,,,,51,7,,16,74,26,100,17,2,1,2,,66,28,54,77,47,2,27,1,,,,,,2,3,,,,2,32,6,1721594,2,1247,2,316,,,,,1,24,1,50083,,,,,,,17,,,,17,,,1,817,1,552,10,2167,2,906,,,1365,4814,10638,4,3,,5,371,1449,137,130,255,1192,940,197,146,343,433,59278,1650000
2012,2013,12/12/1986,Tyler,TX,,,,,1,1,,,,58,11,,11,80,8,80,8,2,,1,,89,,52,48,45,3,,,,,,,,24,1,2,,1,13,94,3,1166490,,,,,,,,,,,10,83600,,,,,,,12,,,,12,,,2,276,,,5,780,,,,,790,6560,8418,,,,,89,826,1753,101,193,2141,2305,313,55,368,297,61318,1411976
2012,2013,10/25/1984,Venice,FL,,,,,1,1,,,,81,5,,25,111,60,171,87,4,,2,,94,17,73,59,45,14,,,,,,,,10,1,,,9,14,101,,,,,10,588,,,2,48,2,58,30,39812,,,,,,,15,,,,15,1,876,3,1332,1,188,10,2781,1,80,2,66,1446,9495,16279,,,,15,388,3342,373,142,361,3360,792,424,135,559,2422,227055,2042465
2012,2013,5/29/1982,Victoria in Texas,TX,,,,,1,,,,,41,1,,9,51,8,59,9,1,,,,38,1,89,50,38,2,10,,,,,,,7,,,,1,9,8,,,,,,,,,,,,,,,,,,,,,11,,,,11,,,2,197,1,325,11,2126,1,305,,,2506,4916,10386,,,,14,222,1190,112,48,126,1217,834,290,99,389,845,102860,288223
2012,2013,7/22/1939,Washington,DC,1,2,,,,1,3,1,1,189,14,3,81,287,359,646,104,5,,6,,208,116,503,139,121,16,3,,,,,,,9,1,,,6,33,,3,682908,8,18778,29,2809,1,205,8,393,20,1100,39,211080,5,106,,,3,60,19,79,10,155,234,3,26858,2,775,18,9463,64,15836,12,1872,1,50,3429,21438,79935,15,8,,40,2359,4216,2785,700,502,5421,4277,911,471,1382,2304,621476,2824893
2012,2013,,Wheeling-Charleston,WV,,,,,1,,,,,67,2,,31,100,47,147,19,2,,1,,45,5,135,110,63,14,33,,,,,,,17,4,,,4,14,,3,438538,4,,1,472,1,20,,,1,,20,82042,,,,,,,6,,,,6,1,1579,7,1394,,,27,4409,,,,,,,7388,1,1,,,472,685,100,121,128,1023,844,159,165,324,1195,72913,1855364
2012,2013,,Wichita,KS,,,,,,1,,,,78,8,,30,116,1,117,6,2,,1,,4,,240,90,66,,24,,,,,,,,22,,,,9,28,8,575426,2,61774,7,697,,,1,71,1,32,1,22000,1,510,,,,,48,,,,48,1,3108,4,2595,,,34,8076,,,,,1990,5853,21670,3,,,17,732,2234,210,239,564,2532,2165,449,252,701,912,112499,988234
2012,2013,,Wilmington,DE,,,,,1,,,,,79,4,,41,124,64,188,9,,1,3,1,104,19,201,57,48,6,3,,,,,,,19,,,,1,10,305,1,194161,1,200,6,600,,,3,150,3,115,16,234469,1,130,3,10994,,,3,,,,3,,,5,2361,3,1626,18,6369,4,883,1,78,974,9693,21987,10,7,,25,991,2266,159,101,224,2451,2108,350,181,531,1716,239638,1358080
2012,2013,,Winona,MN,,,,,1,1,,1,,59,3,,47,109,11,120,15,1,,1,,27,4,361,114,49,2,63,,,,,,,,2,,,21,4,61,2,417750,1,1236,10,652,,,3,17368,,,7,4413,,,1,100,1,8,3,38,,,11,1,1272,4,1096,,,23,4011,,,,,3275,6134,15799,2,4,,9,461,1512,65,61,186,1528,1590,255,168,423,984,131045,585560
2012,2013,1/14/1950,Worcester,MA,,,,,1,2,,2,,128,10,,45,183,90,273,,4,1,4,8,112,66,267,103,93,2,8,,,,,,,8,3,,1,,20,102,1,248569,3,750,3,130,1,12,21,1860,2,40,6,48000,,,,,,,16,,,,16,3,8863,4,1580,5,1478,19,4339,3,332,1,24,5142,15750,37524,17,,,28,1173,2248,169,106,179,2863,2477,324,69,393,2699,301000,784992
2012,2013,6/23/1951,Yakima,WA,,,,,1,1,,,,48,7,,16,71,2,73,1,1,,,,43,2,27,41,39,2,8,,,,,,,3,1,,,2,27,19,,,1,65925,,,,,1,174,,,5,49389,,,,,,,12,,,,12,,,,,1,172,7,1881,,,,,1717,5537,9319,,,,,,3214,257,109,264,2343,1358,360,82,442,466,71774,643184
2012,2013,5/15/1943,Youngstown,OH,,,,,1,,,,,94,1,,44,139,18,157,2,1,,,,77,12,222,87,71,3,13,,,,,,,1,,4,,,30,69,4,49264,42,1581054,10,2244,,,1,115,6,561,14,49794,,,,,,,11,,,,11,1,2950,6,2074,,,27,5309,2,91,,,2370,9572,22377,4,,,4,514,1523,115,129,307,1884,1932,449,212,661,2560,185087,1192160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673,5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  745,395 ","  68,083 ","  40,441 ","  68,357 ","  764,503 ","  581,989 ","  120,531 ","  39,971 ","  160,415 ","  403,831 ","  66,756,185 ","  330,049,614 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  745,395 ",,"  40,441 ","  68,357 ","  764,503 ","  581,989 ",,,"  160,415 ","  403,831 ","  66,756,185 ","  330,049,614 "
