Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2010,2011,12/17/1913,Spokane,WA,,,,,1,1,,,1,48,5,1,27,81,79,160,3,1,,,,51,7,183,58,39,3,14,,,1,1,,,21,1,,,,5,10,6,473887,,,2,577,1,31,1,241,3,2351,17,199660,2,24,13,753,1,7,9,10,,,16,1,7701,1,107,2,1077,14,3230,,,,,753,2140,15024,,,,,225,1377,182,92,103,1580,1639,209,74,283,528,103000,792306
2010,2011,,Springfield in Illinois,IL,,,,,1,1,,,,74,5,,30,109,51,160,5,2,,,,35,20,553,132,51,5,71,2,,3,,,,,,,,15,527,47,6,518164,,,1,98,1,27,1,149,,,,,1,128,,,,,12,,,,12,2,2347,5,3666,1,796,42,9353,,,,,1564,8116,25854,8,5,,39,1039,1729,125,190,361,1944,2098,367,330,697,1483,141263,1136770
2010,2011,,Springfield in Massachusetts,MA,,,,,1,2,,,,87,6,2,49,144,41,185,6,3,4,3,,77,15,406,82,68,6,8,,,,,,,8,1,,4,2,18,19,1,172612,1,7131,10,538,,,1,107,,,8,41850,,,2,850,,,23,,,,23,1,1323,4,1048,,,16,4039,,,,,5965,12088,24486,2,,,25,436,2232,65,89,113,2378,2161,481,103,584,3416,216156,828191
2010,2011,8/24/1956,Springfield-Cape Girardeau,MO,,,,,1,1,,,1,45,,,19,64,56,120,8,,3,,,16,47,82,66,39,6,18,1,,2,,,,18,4,,,1,16,25,7,1004807,,,,,,,1,32,,,,,,,,,,,8,,,,8,,,3,961,,,23,3546,,,,,1127,3314,8956,,1,,4,281,907,81,88,207,1075,972,177,122,299,556,68217,1226079
2010,2011,,St. Augustine,FL,,,,,1,1,,,,65,2,,37,104,14,118,30,,,,,64,2,102,52,46,6,2,,,,,,,8,,,,,,,2,208383,,,2,43052,,,,,,,9,82550,4,30,5,326,,,8,,,,8,,,4,2285,,,28,8087,,,1,118,1137,8290,19925,2,,3,15,655,1969,186,243,518,2650,2143,376,217,593,1130,181914,1983093
2010,2011,,St. Cloud,MN,,,,,1,1,,1,,60,2,,48,110,104,214,1,3,,2,1,46,65,478,134,55,10,69,,,,,,,,,1,2,1,8,97,4,315053,,,12,1061,1,419,,,,,67,48473,8,56,11,727,,,21,,1,1,22,2,4118,1,637,1,306,29,4425,,,,,5051,11112,25671,23,13,,16,739,1815,,42,189,2027,1785,484,199,683,1340,139501,557873
2010,2011,12/4/1982,St. George's in Canton Romanian,,,,,,1,,,1,,14,,,8,22,3,25,2,1,,,,3,5,4,14,11,1,2,,,,,,,4,,,1,,,6,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,62,88,152,,,,,,42,1,3,15,42,41,15,7,22,15,5978,
2010,2011,12/3/1983,St. Josaphat in Parma,,,,,,1,1,,,,32,4,,12,48,1,49,4,1,,2,,8,3,2,38,30,1,7,,,,,,,4,,,,3,2,,,,,,,,,,,,,,,,,,3,,,,2,,,,2,,,,,,,,,,,,,32,101,135,,,,,,,1,1,110,50,54,6,1,7,100,8500,
2010,2011,,St. Louis,MO,,,1,,,1,1,1,2,6,14,4,98,365,350,715,14,8,5,4,7,268,138,1338,188,160,18,9,1,,,,,,,,,,,,,10,1920705,,,12,3085,3,1099,2,280,11,18047,7,40927,3,263,,,2,45,3,74,,27,75,3,16796,12,4705,16,8479,107,28800,9,2171,4,212,119,21066,82423,37,17,,85,3816,5537,326,318,491,6351,6771,1357,629,1986,3979,527867,2424900
2010,2011,1/10/1966,"St. Maron, Brooklyn",,,,,,1,1,,1,,34,3,,15,52,12,64,8,2,,,,15,8,2,34,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75,1,2,1,3,,,3,,,,,,,,,,,,,294,1468,1765,,,,,,378,7,15,33,316,420,77,14,91,240,31752,
2010,2011,1/1/1961,St. Nicholas Chicago Ukrainian,,,,,,1,1,,2,1,36,1,,6,43,12,55,5,2,1,,,11,,,38,22,3,12,1,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,2,245,,,,,40,105,391,1,,,2,20,250,,5,5,120,256,50,35,85,200,10500,
2010,2011,,St. Paul and Minneapolis,MN,,,1,1,,,1,,,210,7,2,106,325,91,416,27,7,,5,8,205,41,679,206,159,18,29,,,,,,,2,3,,7,,,,1,227315,1,173,7,27771,2,1099,2,241,2,821,2,35969,2,12,,,2,60,2,169,1,21,83,2,17337,2,908,10,6956,85,22063,1,60,,,10285,29961,87653,41,9,,115,500,8755,307,290,,9425,7849,1433,796,2229,4502,825000,3177207
2010,2011,7/25/2002,St. Peter (Chaldean),,,,,,1,,,,,13,2,,,15,5,20,,,,,,10,,10,9,6,5,,,,,,,,,,,,,,,,,,,2,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,9,,437,447,154,,154,109,60000,
2010,2011,6/17/1968,St. Petersburg,FL,,,,,1,1,,1,,89,4,2,54,149,116,265,77,2,,,,54,48,191,74,62,12,,,,,,,,7,,,,1,60,,2,355000,7,35000,10,830,,,16,1350,5,139,65,25000,,,,,,,31,,,,31,1,15565,4,1893,2,1045,26,7682,2,908,2,108,1965,18011,47208,8,4,3,18,792,4136,291,351,567,5118,4279,694,306,1000,3734,425610,2879638
2010,2011,3/13/2001,St. Thomas Syro-Malabar,,,,,,1,,,,,43,,,,,,51,,,,,,,,15,22,19,2,1,,,,,,,37,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1412,4329,5742,,,,,,303,81,69,97,669,766,85,12,97,36,87000,
2010,2011,1/26/1982,St. Thomas the Apostle,,,,,,1,,,,,15,1,1,4,21,,21,,1,,,,120,,10,9,9,,,,,,,,,1,,1,,,,,,,,,1,60,,,,,,,1,150,,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,978,,7,,680,985,323,5,328,269,125000,
2010,2011,4/20/1977,"St. Thomas, Virgin Islands",,,,,,1,1,,,,9,4,,,13,4,17,2,,,,,28,2,22,8,5,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,5,625,,,,,,,3,,,,3,,,2,204,,,3,495,,,,,,,699,,1,,2,68,178,29,14,25,196,125,32,65,97,148,30000,120917
2010,2011,8/8/1956,Stamford-Ukrainian,,,,,,1,1,,,,33,,,6,39,10,49,12,2,,,,10,1,42,51,48,3,,,,,,,,3,,,,,,,,,,,1,28,,,1,44,,,,,,,,,1,1,6,,,,7,,,1,200,,,2,191,,,,,163,542,1103,,,,5,20,165,,5,11,100,174,23,15,38,295,13173,
2010,2011,1/1/1944,Steubenville,OH,,,,,1,2,,,,46,6,,26,78,26,104,5,,,2,,7,8,56,58,38,,20,,,,,,,3,,,,1,7,16,1,251207,1,,,,,,,,,,1,27083,1,252,,,,,9,,,,9,1,2491,3,448,,,11,1693,,,,,507,1628,6776,18,3,,6,212,394,90,95,579,542,608,78,75,153,592,37795,502625
2010,2011,1/13/1962,Stockton,CA,,,,,1,,,,,44,4,,11,59,9,68,24,1,,,,43,3,61,34,31,3,,,,,,,,,,,,3,20,147,1,638300,1,10079,1,30691,,,,,,,1,29769,,,,,,,10,,,,10,,,2,1471,,,11,2921,,,,,742,19788,24932,3,1,,2,306,6483,263,149,269,4851,3240,683,125,808,1493,224702,1301119
2010,2011,5/3/1905,Superior,WI,,,,,1,1,,,,36,,,33,69,5,74,2,2,,1,2,71,,73,105,34,4,52,12,,1,,,,,,,,,4,14,6,323932,2,195,12,371,,,2,260,,,7,2991,23,251,3,1310,,,6,,,,6,,,,,,,16,2476,,,,,2110,4712,9304,,,,5,222,789,175,35,73,982,789,171,118,289,1063,76077,458389
2010,2011,,Syracuse,NY,,,,,1,1,,,,150,8,,86,244,37,281,8,1,,1,8,82,6,301,133,110,5,18,,,,,,,9,,,2,6,246,,3,677000,2,400000,54,2500,,,,,3,131,2,1500,14,206,,,,,14,,,,28,1,3524,5,1548,1,515,19,3970,,,,,6351,20152,36088,2,3,,11,348,3209,141,112,262,3233,3117,697,318,1015,5922,283000,1170374
2010,2011,4/15/1910,Toledo,OH,,,,,1,1,,,,105,5,,63,173,36,209,10,1,,3,,183,8,513,127,85,7,29,,,6,,,,,,,1,6,21,289,8,1121659,,,6,1201,,,1,460,1,92,12,123896,,,7,1400,,,22,,,,22,2,3610,10,3043,4,2572,61,12596,2,333,1,51,4420,22100,48747,8,,4,25,1365,2511,557,332,397,3464,3201,636,455,1091,2790,322523,1481200
2010,2011,,Trenton,NJ,,,,,1,2,,,,176,10,,57,243,60,303,23,5,,7,14,380,67,359,111,101,9,1,,,,,,,7,,,,1,29,96,2,478000,7,4000,1,440,1,25,6,500,4,200,29,28000,1,200,,,,,35,,,3,38,1,3045,8,5972,3,1200,36,12804,3,1711,1,15,923,61564,87272,,8,,62,827,7889,91,818,265,10140,9641,1305,340,1645,6344,858687,2030113
2010,2011,,Tucson,AZ,,,,,1,,,,,70,3,,17,90,85,175,47,,,,,139,25,170,76,53,17,4,1,,1,,,,46,,,,1,12,161,4,470000,1,41500,,,,,,,,,2,430000,,,,,,,13,,,1,14,,,,,6,2057,17,4259,3,610,,,2251,11278,20469,,10,,21,436,4923,410,243,627,4503,2776,636,97,733,2014,194744,1820667
2010,2011,2/7/1973,Tulsa,OK,,,,,1,,,,,50,6,,20,76,25,101,10,2,,1,,56,25,57,76,43,4,29,,,,,,,2,,,,,4,50,4,1257017,1,5900,3,368,,,,,3,278,8,50000,,,,,,,16,,,,16,,,1,847,1,575,9,2105,2,975,,,1283,5082,10883,5,4,,5,362,1513,95,139,351,1247,942,201,145,346,493,61725,1650000
2010,2011,12/12/1986,Tyler,TX,,,,,1,,,,,55,13,,8,76,11,87,15,2,,6,,100,1,49,44,37,3,,,,,,,,28,1,,,1,49,822,3,1135408,,,,,,,,,,,9,25000,,,,,,,22,,,,22,,,1,241,,,5,784,,,,,1034,5897,7978,,,,,106,1318,126,70,258,1566,2061,258,69,327,317,61177,1271428
2010,2011,10/25/1984,Venice,FL,,,,,1,1,,,,77,4,,21,102,62,164,105,2,,2,,96,16,82,58,44,14,,,,,,,,11,1,,,5,31,124,,,,,8,516,,,1,30,2,41,29,41112,,,,,,,18,,,,18,1,829,3,1330,,,10,2881,,,2,115,1400,10352,16925,,,,12,378,3581,738,136,472,3939,1749,334,128,462,2440,225909,1964483
2010,2011,5/29/1982,Victoria in Texas,TX,,,,,1,,,,,43,2,,6,51,8,67,8,,,,1,36,1,83,50,37,2,11,,,,,,,17,,,,1,15,3,,,,,1,59,,,,,,,,,,,,,,,10,,,,10,,,2,176,1,338,12,2057,1,318,,,,8531,11430,,,,20,233,1241,140,83,149,1405,1019,286,116,402,960,102860,277995
2010,2011,7/22/1939,Washington,DC,1,2,,,,1,3,1,1,193,16,4,76,289,378,667,123,8,10,4,20,198,100,581,140,119,16,5,,,,,,,9,,,,1,27,,3,582150,5,88260,24,2065,1,260,6,376,22,14400,27,180500,21,320,,,2,36,31,81,11,129,196,3,12915,2,740,18,10163,65,15850,12,1833,,,2126,23306,67129,18,9,,46,2368,4147,1676,811,548,5470,4063,920,484,1404,2541,602856,2740254
2010,2011,,Wheeling-Charleston,WV,,,,,1,1,,,,69,1,,38,108,51,159,13,1,,1,,46,14,147,110,65,21,24,,,,,,,19,4,,,6,14,,3,723835,,,5,,1,16,2,200,1,16,11,41723,,,,,,,8,,,,8,1,1372,7,1512,,,25,4759,,,,,823,3828,12302,,2,,1,380,902,142,160,164,955,1098,179,32,211,1094,83129,1819777
2010,2011,,Wichita,KS,,,,,1,1,,,,79,7,,33,119,1,120,6,5,,4,,5,,250,90,66,,24,,,,,,,,23,,,,6,33,8,524469,2,59866,7,1161,,,,,1,38,1,21179,1,210,,,,,47,,,,47,1,2746,4,2583,,,34,8301,,,,,2063,5619,21359,8,,,15,265,2422,184,195,334,2420,2053,433,279,712,904,114195,968854
2010,2011,,Wilmington,DE,,,,,1,,,,,83,8,,36,127,70,197,10,2,,3,,107,20,224,57,51,5,1,,,,,,,19,,,,1,11,71,1,173234,1,150,6,400,1,10,3,170,3,61,16,201566,1,100,3,9493,,,10,,,,10,,,5,2616,3,1693,22,7200,4,885,1,78,610,6053,19145,14,14,,19,901,2510,165,147,218,2665,2084,421,238,659,1676,235638,1325098
2010,2011,,Winona,MN,,,,,1,1,,,1,58,4,,51,113,8,121,11,1,,,,30,21,377,114,49,1,63,,,,1,,,,2,,,,9,49,2,149850,1,1236,10,677,,,3,17398,,,7,4392,,,1,100,1,11,2,49,,,13,1,1370,4,1145,,,21,4201,,,,,3385,6627,16741,2,,,3,358,1453,,78,119,1339,1587,226,173,399,870,131392,576284
2010,2011,1/14/1950,Worcester,MA,,,,,1,2,,3,,129,9,1,51,190,94,284,2,2,1,3,3,101,65,314,108,96,2,10,,,,,,,4,1,,8,,14,77,1,250237,2,200,3,171,1,18,19,607,2,40,6,40000,,,,,,,25,,,,25,3,8863,4,1678,5,1410,19,4420,3,424,1,25,6357,18774,41976,17,,,28,1173,2553,163,94,159,3353,2720,413,90,503,3047,301000,784992
2010,2011,6/23/1951,Yakima,WA,,,,,1,1,,,,42,1,,30,73,7,80,,,,,20,44,3,30,41,39,2,,,,,,,,3,1,,,3,30,16,,,1,73658,,,,,1,174,,,5,49389,,,,,,,11,,,,11,,,,,1,190,6,1649,,,,,1599,5546,8995,,3,,6,106,2786,290,108,173,2427,1043,353,67,420,501,73937,665469
2010,2011,5/15/1943,Youngstown,OH,,,,,1,,,,,95,6,,49,150,17,167,2,3,,3,,71,14,222,106,87,2,18,,,,,,,2,,4,8,,26,82,4,49076,31,1380013,10,2117,,,1,120,5,616,14,50494,,,,,,,11,,,,11,1,2812,6,2274,,,30,5611,2,292,,,2895,10971,24866,5,,,11,545,1737,104,182,341,2101,2152,435,259,694,2731,201401,1192377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  799,948 ","  60,927 ","  40,654 ","  69,202 ","  802,793 ","  597,240 ","  123,046 ","  43,498 ","  166,405 ","  416,449 ","  65,390,895 ","  309,053,250 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  799,948 ",,"  40,654 ","  69,202 ","  802,793 ","  597,240 ",,,"  166,405 ","  416,449 ","  65,390,895 ","  309,053,250 "
